cik,filingDate,issuerTradingSymbol,reportingOwnerName,reportingOwnerRelationship,accessionNumber,transactionDate,transactionCode,transactionShares,transactionPricePerShare,sharesOwnedFollowingTransaction,directOrIndirectOwnership
858470,2017-02-23,COG,Lindeman Steven W,,0001209191-17-013800,2017-02-21,A,2410,0.0,119174,D
858470,2017-02-23,COG,Lindeman Steven W,,0001209191-17-013800,2017-02-21,F,1005,22.85,118169,D
858470,2017-02-23,COG,Lindeman Steven W,,0001209191-17-013800,2017-02-21,A,1985,0.0,120154,D
858470,2017-02-23,COG,Lindeman Steven W,,0001209191-17-013800,2017-02-21,F,833,22.93,119321,D
858470,2017-02-23,COG,Lindeman Steven W,,0001209191-17-013800,2017-02-21,A,3660,0.0,122981,D
858470,2017-02-23,COG,Lindeman Steven W,,0001209191-17-013800,2017-02-21,F,1536,22.93,121445,D
858470,2017-02-23,COG,Liebl Todd L,,0001209191-17-013794,2017-02-21,A,2029,0.0,80015,D
858470,2017-02-23,COG,Liebl Todd L,,0001209191-17-013794,2017-02-21,F,833,22.85,79182,D
858470,2017-02-23,COG,Liebl Todd L,,0001209191-17-013794,2017-02-21,A,1534,0.0,80716,D
858470,2017-02-23,COG,Liebl Todd L,,0001209191-17-013794,2017-02-21,F,644,22.93,80072,D
858470,2017-02-23,COG,Liebl Todd L,,0001209191-17-013794,2017-02-21,A,2196,0.0,82268,D
858470,2017-02-23,COG,Liebl Todd L,,0001209191-17-013794,2017-02-21,F,922,22.93,81346,D
858470,2017-02-23,COG,HUTTON JEFFREY W,,0001209191-17-013791,2017-02-21,A,3931,0.0,608032,D
858470,2017-02-23,COG,HUTTON JEFFREY W,,0001209191-17-013791,2017-02-21,F,1650,22.85,606382,D
858470,2017-02-23,COG,HUTTON JEFFREY W,,0001209191-17-013791,2017-02-21,A,2797,0.0,609179,D
858470,2017-02-23,COG,HUTTON JEFFREY W,,0001209191-17-013791,2017-02-21,F,1174,22.93,608005,D
858470,2017-02-23,COG,HUTTON JEFFREY W,,0001209191-17-013791,2017-02-21,A,3733,0.0,611738,D
858470,2017-02-23,COG,HUTTON JEFFREY W,,0001209191-17-013791,2017-02-21,F,1566,22.93,610172,D
858470,2017-02-23,COG,DINGES DAN O,,0001209191-17-013787,2017-02-21,A,30434,0.0,2687208,D
858470,2017-02-23,COG,DINGES DAN O,,0001209191-17-013787,2017-02-21,F,12768,22.85,2674440,D
858470,2017-02-23,COG,DINGES DAN O,,0001209191-17-013787,2017-02-21,A,23457,0.0,2697897,D
858470,2017-02-23,COG,DINGES DAN O,,0001209191-17-013787,2017-02-21,F,9841,22.93,2688056,D
858470,2017-02-23,COG,DINGES DAN O,,0001209191-17-013787,2017-02-21,A,31722,0.0,2719778,D
858470,2017-02-23,COG,DINGES DAN O,,0001209191-17-013787,2017-02-21,F,13308,22.93,2706470,D
858470,2017-02-23,COG,Cunningham George Kevin,,0001209191-17-013783,2017-02-21,A,3297,0.0,43901,D
858470,2017-02-23,COG,Cunningham George Kevin,,0001209191-17-013783,2017-02-21,F,1384,22.85,42517,D
858470,2017-02-23,COG,Cunningham George Kevin,,0001209191-17-013783,2017-02-21,A,2346,0.0,44863,D
858470,2017-02-23,COG,Cunningham George Kevin,,0001209191-17-013783,2017-02-21,F,985,22.93,43878,D
858470,2017-02-23,COG,Cunningham George Kevin,,0001209191-17-013783,2017-02-21,A,3123,0.0,47001,D
858470,2017-02-23,COG,Cunningham George Kevin,,0001209191-17-013783,2017-02-21,F,1311,22.93,45690,D
858470,2017-02-28,COG,KELLEY ROBERT,,0001209191-17-015107,2017-02-28,P,100000,22.0,617500,D
858470,2017-04-18,COG,RALLS W MATT,,0001209191-17-027203,2017-04-15,A,990,24.0,67365,D
858470,2017-04-18,COG,Boswell Robert S,,0001209191-17-027201,2017-04-15,A,391,24.0,25820,D
858470,2017-04-18,COG,Ables Dorothy M,,0001209191-17-027198,2017-04-15,A,782,24.0,23026,D
858470,2017-05-05,COG,Roemer Todd M,,0001209191-17-030372,2017-05-05,M,11156,10.19,62453,D
858470,2017-05-05,COG,Roemer Todd M,,0001209191-17-030372,2017-05-05,F,7419,24.1,55034,D
858470,2017-05-05,COG,Roemer Todd M,,0001209191-17-030372,2017-05-05,S,3737,24.12,51297,D
858470,2017-05-12,COG,Lindeman Steven W,,0000899243-17-012951,2017-05-10,M,11156,10.19,132601,D
858470,2017-05-12,COG,Lindeman Steven W,,0000899243-17-012951,2017-05-10,F,7327,24.93,125274,D
858470,2017-05-15,COG,Stalnaker Phillip L,,0001209191-17-032282,2017-05-11,M,16228,10.19,233917,D
858470,2017-05-15,COG,Stalnaker Phillip L,,0001209191-17-032282,2017-05-11,F,11149,24.49,222768,D
858470,2017-07-18,COG,Ables Dorothy M,,0001209191-17-045403,2017-07-14,A,740,25.35,23766,D
858470,2017-07-18,COG,Boswell Robert S,,0001209191-17-045401,2017-07-14,A,370,25.35,26190,D
858470,2017-07-18,COG,RALLS W MATT,,0001209191-17-045399,2017-07-14,A,937,25.35,68302,D
858470,2017-08-17,COG,WATTS MARCUS A,,0001209191-17-049356,2017-08-15,A,3100,0.0,3100,D
858470,2017-08-17,COG,Brock Amanda M,,0001209191-17-049354,2017-08-15,A,3100,0.0,3100,D
858470,2017-09-07,COG,HUTTON JEFFREY W,,0001209191-17-051830,2017-09-05,M,24952,10.19,635124,D
858470,2017-09-07,COG,HUTTON JEFFREY W,,0001209191-17-051830,2017-09-05,M,14690,17.59,649814,D
858470,2017-09-07,COG,HUTTON JEFFREY W,,0001209191-17-051830,2017-09-05,F,27724,26.83,622090,D
858470,2017-09-07,COG,HUTTON JEFFREY W,,0001209191-17-051830,2017-09-05,S,11918,26.79,610172,D
858470,2017-10-16,COG,Boswell Robert S,,0001209191-17-056996,2017-10-13,A,361,26.0,26551,D
858470,2017-10-16,COG,Ables Dorothy M,,0001209191-17-056993,2017-10-13,A,722,26.0,24488,D
858470,2017-11-02,COG,KELLEY ROBERT,,0001209191-17-058740,2017-10-31,P,2000,27.47,619500,D
858470,2017-11-06,COG,DINGES DAN O,,0001209191-17-059347,2017-11-02,M,180548,10.19,2887018,D
858470,2017-11-06,COG,DINGES DAN O,,0001209191-17-059347,2017-11-02,D,65801,27.96,2821217,D
858470,2017-11-06,COG,DINGES DAN O,,0001209191-17-059347,2017-11-02,F,48137,27.96,2773081,D
858470,2017-11-06,COG,DINGES DAN O,,0001209191-17-059347,2017-11-02,S,66610,27.92,2706471,D
858470,2017-11-06,COG,DINGES DAN O,,0001209191-17-059347,2017-11-02,M,114256,17.59,2820727,D
858470,2017-11-06,COG,DINGES DAN O,,0001209191-17-059347,2017-11-02,D,71906,27.95,2748821,D
858470,2017-11-06,COG,DINGES DAN O,,0001209191-17-059347,2017-11-02,F,17766,27.95,2731055,D
858470,2017-12-08,COG,DINGES DAN O,,0001209191-17-064670,2017-12-07,J,5485,0.0,2736540,D
858470,2017-12-22,COG,Cunningham George Kevin,,0001209191-17-066945,2017-12-21,M,20288,10.19,65978,D
858470,2017-12-22,COG,Cunningham George Kevin,,0001209191-17-066945,2017-12-21,D,7467,27.685,58511,D
858470,2017-12-22,COG,Cunningham George Kevin,,0001209191-17-066945,2017-12-21,F,5379,27.685,53132,D
858470,2018-01-04,COG,Stalnaker Phillip L,,0001209191-18-001838,2018-01-03,M,16240,,239008,D
858470,2018-01-04,COG,Stalnaker Phillip L,,0001209191-18-001838,2018-01-03,F,7300,28.6,231708,D
858470,2018-01-04,COG,Shearer Deidre L,,0001209191-18-001834,2018-01-03,M,5630,,23590,D
858470,2018-01-04,COG,Shearer Deidre L,,0001209191-18-001834,2018-01-03,F,2421,28.6,21169,D
858470,2018-01-04,COG,SCHROEDER SCOTT C,,0001209191-18-001830,2017-05-10,G,11000,0.0,1374953,D
858470,2018-01-04,COG,SCHROEDER SCOTT C,,0001209191-18-001830,2017-08-10,G,2500,0.0,1372453,D
858470,2018-01-04,COG,SCHROEDER SCOTT C,,0001209191-18-001830,2017-12-05,G,2964,0.0,1369489,D
858470,2018-01-04,COG,SCHROEDER SCOTT C,,0001209191-18-001830,2018-01-03,M,64958,,1434447,D
858470,2018-01-04,COG,SCHROEDER SCOTT C,,0001209191-18-001830,2018-01-03,F,25738,28.6,1408709,D
858470,2018-01-04,COG,Roemer Todd M,,0001209191-18-001826,2018-01-03,M,8120,,59417,D
858470,2018-01-04,COG,Roemer Todd M,,0001209191-18-001826,2018-01-03,F,3392,28.6,56025,D
858470,2018-01-04,COG,Lindeman Steven W,,0001209191-18-001818,2018-01-03,M,11909,,137183,D
858470,2018-01-04,COG,Lindeman Steven W,,0001209191-18-001818,2018-01-03,F,4875,28.6,132308,D
858470,2018-01-04,COG,Liebl Todd L,,0001209191-18-001814,2018-01-03,M,9202,,90548,D
858470,2018-01-04,COG,Liebl Todd L,,0001209191-18-001814,2018-01-03,F,3815,28.6,86733,D
858470,2018-01-04,COG,Kerin Matthew P,,0001209191-18-001809,2018-01-03,M,4764,,12112,D
858470,2018-01-04,COG,Kerin Matthew P,,0001209191-18-001809,2018-01-03,F,2089,28.6,10023,D
858470,2018-01-04,COG,HUTTON JEFFREY W,,0001209191-18-001805,2018-01-03,M,16781,,626953,D
858470,2018-01-04,COG,HUTTON JEFFREY W,,0001209191-18-001805,2018-01-03,F,6792,28.6,620161,D
858470,2018-01-04,COG,DINGES DAN O,,0001209191-18-001802,2018-01-03,M,140743,,2877282,D
858470,2018-01-04,COG,DINGES DAN O,,0001209191-18-001802,2018-01-03,F,55528,28.6,2821754,D
858470,2018-01-04,COG,Cunningham George Kevin,,0001209191-18-001782,2018-01-03,M,14074,,67206,D
858470,2018-01-04,COG,Cunningham George Kevin,,0001209191-18-001782,2018-01-03,F,5728,28.6,61478,D
858470,2018-01-16,COG,RALLS W MATT,,0001209191-18-003533,2018-01-15,A,736,28.88,69952,D
