cik,filingDate,issuerTradingSymbol,reportingOwnerName,reportingOwnerRelationship,accessionNumber,transactionDate,transactionCode,transactionShares,transactionPricePerShare,sharesOwnedFollowingTransaction,directOrIndirectOwnership
0000062709,2022-06-02,MMC,FANJUL OSCAR,,0001127602-22-016436,2022-06-01,F,64.25,159.685,89627.27,D
0000062709,2022-06-02,MMC,NOLOP BRUCE P,,0001127602-22-016434,2022-06-01,A,1189.84,159.685,42375.62,D
0000062709,2022-06-02,MMC,Erkan Hafize Gaye,,0001127602-22-016431,2022-06-01,A,1189,159.685,1189,D
0000062709,2022-06-02,MMC,HANWAY H EDWARD,,0001127602-22-016428,2022-06-01,A,1189,159.685,32462.7,D
0000062709,2022-06-02,MMC,MILLS STEVEN A,,0001127602-22-016423,2022-06-01,A,1189,159.685,45499.75,D
0000062709,2022-08-17,MMC,MILLS STEVEN A,,0001127602-22-021177,2022-08-15,A,225,171.80,45724.75,D
0000062709,2022-08-17,MMC,FANJUL OSCAR,,0001127602-22-021173,2022-08-15,A,190.12,171.80,89876.275,D
0000062709,2022-08-17,MMC,FANJUL OSCAR,,0001127602-22-021173,2022-08-15,F,14.45,171.80,89861.825,D
0000062709,2022-11-17,MMC,MILLS STEVEN A,,0001127602-22-025928,2022-11-15,A,232,166.68,45956.75,D
0000062709,2022-11-17,MMC,FANJUL OSCAR,,0001127602-22-025927,2022-11-15,A,194.98,166.68,90118.664,D
0000062709,2022-11-17,MMC,FANJUL OSCAR,,0001127602-22-025927,2022-11-15,F,21.48,166.68,90097.184,D
0000062709,2022-11-30,MMC,FANJUL OSCAR,,0001127602-22-026542,2022-11-28,S,3000,170.57,87097.184,D
0000062709,2022-11-30,MMC,FANJUL OSCAR,,0001127602-22-026542,2022-11-29,S,3000,167.97,84097.184,D
0000062709,2022-12-09,MMC,MCGIVNEY MARK C,,0001127602-22-027172,2022-12-08,M,61510,83.046,95188,D
0000062709,2022-12-09,MMC,MCGIVNEY MARK C,,0001127602-22-027172,2022-12-08,S,61510,170.00,33678,D
0000062709,2022-12-13,MMC,Klisura Dean Michael,,0001127602-22-027391,2022-12-09,S,8694,172.339,20595,D
0000062709,2022-12-15,MMC,Beswick Paul,,0001127602-22-027524,2022-12-13,S,1171,176.75,8118,D
0000062709,2023-02-06,MMC,FANJUL OSCAR,,0001127602-23-003561,2023-02-03,S,5750,171.9648,78347.184,D
0000062709,2023-02-09,MMC,FANJUL OSCAR,,0001127602-23-004200,2023-02-08,S,2900,173.7004,75447.184,D
0000062709,2023-02-17,MMC,FANJUL OSCAR,,0001127602-23-005813,2023-02-15,A,190.21,170.86,75637.394,D
0000062709,2023-02-17,MMC,FANJUL OSCAR,,0001127602-23-005813,2023-02-15,F,21.3,170.86,75616.094,D
0000062709,2023-02-17,MMC,MILLS STEVEN A,,0001127602-23-005810,2023-02-15,A,226,170.86,46182.75,D
0000062709,2023-02-17,MMC,Beswick Paul,,0001127602-23-005807,2023-02-15,M,4422,0,12540,D
0000062709,2023-02-17,MMC,Beswick Paul,,0001127602-23-005807,2023-02-15,F,1321,170.86,11219,D
0000062709,2023-03-02,MMC,Jones John Jude,,0001127602-23-008427,2023-02-28,M,3406,0,9373,D
0000062709,2023-03-02,MMC,Jones John Jude,,0001127602-23-008427,2023-02-28,F,1395,162.83,7978,D
0000062709,2023-03-02,MMC,MCGIVNEY MARK C,,0001127602-23-008425,2023-02-28,M,23558,0,57236,D
0000062709,2023-03-02,MMC,MCGIVNEY MARK C,,0001127602-23-008425,2023-02-28,F,12027,162.83,45209,D
0000062709,2023-03-02,MMC,Mills Stacy,,0001127602-23-008424,2023-02-28,M,2859,0,5782.098,D
0000062709,2023-03-02,MMC,Mills Stacy,,0001127602-23-008424,2023-02-28,F,1583,162.83,4199.098,D
0000062709,2023-03-02,MMC,South Martin,,0001127602-23-008423,2023-02-28,M,7171,0,8653.395,D
0000062709,2023-03-02,MMC,South Martin,,0001127602-23-008423,2023-02-28,F,3967,162.83,4686.395,D
0000062709,2023-03-02,MMC,Studer Nicholas Mark,,0001127602-23-008422,2023-02-28,M,3008,0,4842,D
0000062709,2023-03-02,MMC,Studer Nicholas Mark,,0001127602-23-008422,2023-02-28,F,1415,162.83,3427,D
0000062709,2023-03-02,MMC,Fernandez Carmen,,0001127602-23-008421,2023-02-28,M,1544,0,3389,D
0000062709,2023-03-02,MMC,Fernandez Carmen,,0001127602-23-008421,2023-02-28,F,855,162.83,2534,D
0000062709,2023-03-02,MMC,Klisura Dean Michael,,0001127602-23-008420,2023-02-28,M,7029,0,27964.48,D
0000062709,2023-03-02,MMC,Klisura Dean Michael,,0001127602-23-008420,2023-02-28,F,3889,162.83,24075.48,D
0000062709,2023-03-02,MMC,Ferland Martine,,0001127602-23-008418,2023-02-28,M,16826,0,19284,D
0000062709,2023-03-02,MMC,Ferland Martine,,0001127602-23-008418,2023-02-28,F,9305,162.83,9979,D
0000062709,2023-03-02,MMC,Doyle John Q,,0001127602-23-008415,2023-02-28,M,26922,0,70829.0205,D
0000062709,2023-03-02,MMC,Doyle John Q,,0001127602-23-008415,2023-02-28,F,13744,162.83,57085.0205,D
0000062709,2023-03-02,MMC,Brennan Katherine,,0001127602-23-008413,2023-02-28,M,3568,0,3568,D
0000062709,2023-03-02,MMC,Brennan Katherine,,0001127602-23-008413,2023-02-28,F,1975,162.83,1593,D
0000062709,2023-03-02,MMC,Beswick Paul,,0001127602-23-008411,2023-02-28,M,4208,0,15427,D
0000062709,2023-03-02,MMC,Beswick Paul,,0001127602-23-008411,2023-02-28,F,2035,162.83,13392,D
0000062709,2023-03-07,MMC,MCGIVNEY MARK C,,0001127602-23-009296,2023-03-03,S,11531,162.41,33678,D
0000062709,2023-03-07,MMC,Mills Stacy,,0001127602-23-009294,2023-03-03,S,1276,162.41,2923.098,D
0000062709,2023-03-07,MMC,Klisura Dean Michael,,0001127602-23-009292,2023-03-06,S,3140,165.22,20935.48,D
0000062709,2023-03-07,MMC,Beswick Paul,,0001127602-23-009291,2023-03-03,G,1250,0,12142,D
0000062709,2023-04-26,MMC,FANJUL OSCAR,,0001127602-23-013565,2023-04-25,S,5500,179.381,70116.094,D
0000062709,2023-05-04,MMC,FANJUL OSCAR,,0001127602-23-014454,2023-05-03,S,5500,179.72,64616.094,D
0000062709,2023-05-17,MMC,MILLS STEVEN A,,0001127602-23-015932,2023-05-15,A,214,180.64,46396.75,D
0000062709,2023-05-17,MMC,FANJUL OSCAR,,0001127602-23-015928,2023-05-15,A,179.92,180.64,64796.417,D
0000062709,2023-05-17,MMC,FANJUL OSCAR,,0001127602-23-015928,2023-05-15,F,14.46,180.64,64781.957,D
0000062709,2023-06-02,MMC,HANWAY H EDWARD,,0001127602-23-017517,2023-06-01,A,1157,172.77,33619.7,D
0000062709,2023-06-02,MMC,MILLS STEVEN A,,0001127602-23-017515,2023-06-01,A,1157,172.77,47553.75,D
0000062709,2023-06-02,MMC,Erkan Hafize Gaye,,0001127602-23-017513,2023-06-01,A,1157,172.77,2346,D
0000062709,2023-06-02,MMC,Hartmann Judith,,0001127602-23-017511,2023-06-01,A,1157.61,172.77,1157.61,D
0000062709,2023-06-02,MMC,Hartmann Judith,,0001127602-23-017511,2023-06-01,F,82.25,172.77,1075,D
0000062709,2023-06-02,MMC,NOLOP BRUCE P,,0001127602-23-017510,2023-06-01,A,1157.61,172.77,43533.23,D
0000062709,2023-06-02,MMC,Young Ray G,,0001127602-23-017509,2023-06-01,A,1157.61,172.77,1247.61,D
0000062709,2023-06-02,MMC,FANJUL OSCAR,,0001127602-23-017507,2023-06-01,A,1157,172.77,65939.141,D
0000062709,2023-06-02,MMC,FANJUL OSCAR,,0001127602-23-017507,2023-06-01,F,93.02,172.77,65846.121,D
0000062709,2023-06-30,MMC,MCGIVNEY MARK C,,0001127602-23-019610,2023-06-29,M,70106,90.785,103784,D
0000062709,2023-06-30,MMC,MCGIVNEY MARK C,,0001127602-23-019610,2023-06-29,S,70106,185.5274,33678,D
0000062709,2023-07-25,MMC,MILLS STEVEN A,,0000950103-23-010753,2023-07-24,G,47553,0,0.75,D
0000062709,2023-07-28,MMC,Klisura Dean Michael,,0000950103-23-010997,2023-07-26,M,12976,57.325,33911.48,D
0000062709,2023-07-28,MMC,Klisura Dean Michael,,0000950103-23-010997,2023-07-26,S,12976,192.202,20935.48,D
0000062709,2023-08-17,MMC,FANJUL OSCAR,,0001127602-23-022795,2023-08-15,A,182.13,192.17,66032.18,D
0000062709,2023-08-17,MMC,FANJUL OSCAR,,0001127602-23-022795,2023-08-15,F,19.74,192.17,66012.44,D
0000062709,2023-08-17,MMC,MILLS STEVEN A,,0001127602-23-022794,2023-08-15,A,214,192.17,214.75,D
0000062709,2023-08-30,MMC,FANJUL OSCAR,,0001127602-23-023417,2023-08-29,S,3000,194.90,63012.44,D
0000062709,2023-09-13,MMC,MILLS STEVEN A,,0001127602-23-024068,2023-09-11,J,47553,195.69,0,I
0000062709,2023-11-07,MMC,Jones John Jude,,0001127602-23-026945,2023-11-03,M,4908,90.785,12886,D
0000062709,2023-11-07,MMC,Jones John Jude,,0001127602-23-026945,2023-11-03,S,4908,193.0831,7978,D
0000062709,2023-11-17,MMC,MILLS STEVEN A,,0001127602-23-027776,2023-11-15,A,206,199.44,420.75,D
0000062709,2023-11-17,MMC,FANJUL OSCAR,,0001127602-23-027775,2023-11-15,A,174.49,199.44,63191.731,D
0000062709,2023-11-17,MMC,FANJUL OSCAR,,0001127602-23-027775,2023-11-15,F,14.62,199.44,63177.111,D
0000062709,2023-11-29,MMC,FANJUL OSCAR,,0001127602-23-028406,2023-11-28,S,5000,200.17,58178.111,D
0000062709,2024-02-20,MMC,MILLS STEVEN A,,0001127602-24-005675,2024-02-15,A,209,196.905,629.75,D
0000062709,2024-02-20,MMC,FANJUL OSCAR,,0001127602-24-005671,2024-02-15,A,177.75,196.905,58361.062,D
0000062709,2024-02-20,MMC,FANJUL OSCAR,,0001127602-24-005671,2024-02-15,F,20.32,196.905,58340.742,D
0000062709,2024-03-01,MMC,Klisura Dean Michael,,0001127602-24-007860,2024-02-28,M,5675,0,26610.48,D
0000062709,2024-03-01,MMC,Klisura Dean Michael,,0001127602-24-007860,2024-02-28,F,3139,202.985,23471.48,D
0000062709,2024-03-01,MMC,Studer Nicholas Mark,,0001127602-24-007854,2024-02-28,M,2157,0,5584,D
0000062709,2024-03-01,MMC,Studer Nicholas Mark,,0001127602-24-007854,2024-02-29,S,1021,201.903,4563,D
0000062709,2024-03-01,MMC,Jones John Jude,,0001127602-24-007850,2024-02-28,M,3078,0,11056,D
0000062709,2024-03-01,MMC,Jones John Jude,,0001127602-24-007850,2024-02-28,F,1573,202.985,9483,D
0000062709,2024-03-01,MMC,Fernandez Carmen,,0001127602-24-007844,2024-02-28,M,8510,0,11044,D
0000062709,2024-03-01,MMC,Fernandez Carmen,,0001127602-24-007844,2024-02-28,F,4707,202.985,6337,D
0000062709,2024-03-01,MMC,South Martin,,0001127602-24-007838,2024-02-28,M,6240,0,11083.934,D
0000062709,2024-03-01,MMC,South Martin,,0001127602-24-007838,2024-02-28,F,3452,202.985,7631.934,D
0000062709,2024-03-01,MMC,Mills Stacy,,0001127602-24-007833,2024-02-28,M,3274,0,6197.098,D
0000062709,2024-03-01,MMC,Mills Stacy,,0001127602-24-007833,2024-02-28,F,1813,202.985,4384.098,D
0000062709,2024-03-01,MMC,MCGIVNEY MARK C,,0001127602-24-007829,2024-02-28,M,25526,0,59204,D
0000062709,2024-03-01,MMC,MCGIVNEY MARK C,,0001127602-24-007829,2024-02-28,F,13032,202.985,46172,D
0000062709,2024-03-01,MMC,Ferland Martine,,0001127602-24-007827,2024-02-28,M,20422,0,30401,D
0000062709,2024-03-01,MMC,Ferland Martine,,0001127602-24-007827,2024-02-28,F,11294,202.985,19107,D
0000062709,2024-03-01,MMC,Doyle John Q,,0001127602-24-007823,2024-02-28,M,28930,0,86015.0205,D
0000062709,2024-03-01,MMC,Doyle John Q,,0001127602-24-007823,2024-02-28,F,14769,202.985,71246.0205,D
0000062709,2024-03-01,MMC,Brennan Katherine,,0001127602-24-007820,2024-02-28,M,3557,0,5150,D
0000062709,2024-03-01,MMC,Brennan Katherine,,0001127602-24-007820,2024-02-28,F,1968,202.985,3182,D
0000062709,2024-03-01,MMC,Beswick Paul,,0001127602-24-007815,2024-02-28,M,8510,0,20652,D
0000062709,2024-03-01,MMC,Beswick Paul,,0001127602-24-007815,2024-02-28,F,4115,202.985,16537,D
0000062709,2024-03-06,MMC,Beswick Paul,,0001127602-24-008788,2024-03-04,M,1000,118.865,17537,D
0000062709,2024-03-06,MMC,Beswick Paul,,0001127602-24-008788,2024-03-04,S,1169,200.79,16368,D
0000062709,2024-03-06,MMC,Beswick Paul,,0001127602-24-008788,2024-03-04,S,1000,200.79,15368,D
0000062709,2024-03-06,MMC,Beswick Paul,,0001127602-24-008788,2024-03-05,M,1000,118.865,16368,D
0000062709,2024-03-06,MMC,Beswick Paul,,0001127602-24-008788,2024-03-05,S,1000,202.00,15368,D
0000062709,2024-03-06,MMC,Beswick Paul,,0001127602-24-008788,2024-03-05,S,1169,202.00,14199,D
0000062709,2024-03-06,MMC,Ferland Martine,,0001127602-24-008786,2024-03-05,S,9128,201.6253,9979,D
0000062709,2024-03-06,MMC,Klisura Dean Michael,,0001127602-24-008785,2024-03-04,S,2536,200.79,20935.48,D
0000062709,2024-03-06,MMC,MCGIVNEY MARK C,,0001127602-24-008783,2024-03-04,S,12494,200.79,33678,D
0000062709,2024-03-08,MMC,Jones John Jude,,0001127602-24-009174,2024-03-07,S,1505,203.67,7978,D
0000062709,2024-03-08,MMC,South Martin,,0001127602-24-009173,2024-03-06,M,11619,0,19250.934,D
0000062709,2024-03-08,MMC,South Martin,,0001127602-24-009173,2024-03-06,M,4294,0,23544.934,D
0000062709,2024-03-08,MMC,South Martin,,0001127602-24-009173,2024-03-06,S,3066,203.5834,20478.934,D
0000062709,2024-03-08,MMC,South Martin,,0001127602-24-009173,2024-03-06,S,11619,203.3849,8859.934,D
0000062709,2024-03-12,MMC,Klisura Dean Michael,,0001127602-24-009715,2024-03-08,M,9994,0,30929.48,D
0000062709,2024-03-12,MMC,Klisura Dean Michael,,0001127602-24-009715,2024-03-08,S,9994,205.00,20935.48,D
0000062709,2024-03-18,MMC,Mills Stacy,,0001127602-24-010403,2024-03-14,S,1461,209.16,2923.098,D
0000062709,2024-05-17,MMC,MILLS STEVEN A,,0001127602-24-015810,2024-05-15,A,201,204.95,830.75,D
0000062709,2024-05-17,MMC,FANJUL OSCAR,,0001127602-24-015808,2024-05-15,A,170.77,204.95,58517.046,D
0000062709,2024-05-17,MMC,FANJUL OSCAR,,0001127602-24-015808,2024-05-15,F,14.41,204.95,58502.636,D
0000062709,2024-05-21,MMC,Beswick Paul,,0001127602-24-016151,2024-05-17,M,1000,118.865,15199,D
0000062709,2024-05-21,MMC,Beswick Paul,,0001127602-24-016151,2024-05-17,S,2169,210.13,13030,D
0000062709,2024-06-04,MMC,MILLS STEVEN A,,0001127602-24-017644,2024-06-01,A,970,206.055,1800.75,D
0000062709,2024-06-04,MMC,HANWAY H EDWARD,,0001127602-24-017642,2024-06-01,A,970,206.055,34589.7,D
0000062709,2024-06-04,MMC,Hartmann Judith,,0001127602-24-017640,2024-06-01,A,970,206.055,2045,D
0000062709,2024-06-04,MMC,FANJUL OSCAR,,0001127602-24-017639,2024-06-01,A,970.61,206.055,59473.246,D
0000062709,2024-06-04,MMC,FANJUL OSCAR,,0001127602-24-017639,2024-06-01,F,79.93,206.055,59393.316,D
0000062709,2024-06-17,MMC,FANJUL OSCAR,,0001127602-24-018811,2024-06-13,S,3000,209.00,56393.316,D
0000062709,2024-06-17,MMC,FANJUL OSCAR,,0001127602-24-018811,2024-06-13,S,1000,209.01,55393.316,D
0000062709,2024-06-17,MMC,FANJUL OSCAR,,0001127602-24-018811,2024-06-13,S,2000,209.03,53393.316,D
0000062709,2024-07-17,MMC,Studer Nicholas Mark,,0000950103-24-010133,2024-07-15,M,3552,0,8115,D
0000062709,2024-07-17,MMC,Studer Nicholas Mark,,0000950103-24-010133,2024-07-15,F,1670,218.855,6445,D
0000062709,2024-07-18,MMC,Beswick Paul,,0001127602-24-020667,2024-07-16,M,1000,0,14030,D
0000062709,2024-07-18,MMC,Beswick Paul,,0001127602-24-020667,2024-07-16,S,2169,220.00,11861,D
0000062709,2024-08-06,MMC,MCGIVNEY MARK C,,0001127602-24-021705,2024-08-02,M,10265,118.865,43943,D
0000062709,2024-08-06,MMC,MCGIVNEY MARK C,,0001127602-24-021705,2024-08-02,S,3791,225.7664,40152,D
0000062709,2024-08-06,MMC,MCGIVNEY MARK C,,0001127602-24-021705,2024-08-02,S,6074,226.7542,34078,D
0000062709,2024-08-06,MMC,MCGIVNEY MARK C,,0001127602-24-021705,2024-08-02,S,400,227.3075,33678,D
0000062709,2024-08-06,MMC,MCGIVNEY MARK C,,0001127602-24-021705,2024-08-05,M,5200,118.865,38878,D
0000062709,2024-08-06,MMC,MCGIVNEY MARK C,,0001127602-24-021705,2024-08-05,S,5200,225.03,33678,D
0000062709,2024-08-06,MMC,Mills Stacy,,0001127602-24-021704,2024-08-02,M,4101,83.046,7024.098,D
0000062709,2024-08-06,MMC,Mills Stacy,,0001127602-24-021704,2024-08-02,S,4101,225.77,2923.098,D
0000062709,2024-08-16,MMC,FANJUL OSCAR,,0001127602-24-022348,2024-08-14,S,2500,219.3311,50893.316,D
0000062709,2024-08-19,MMC,MILLS STEVEN A,,0001127602-24-022462,2024-08-15,A,188,219.25,1988.75,D
0000062709,2024-08-19,MMC,FANJUL OSCAR,,0001127602-24-022461,2024-08-15,A,159.64,219.25,51062.215,D
0000062709,2024-08-19,MMC,FANJUL OSCAR,,0001127602-24-022461,2024-08-15,F,13.15,219.25,51049.065,D
0000062709,2024-08-26,MMC,MCGIVNEY MARK C,,0001127602-24-022910,2024-08-22,M,50928,118.865,84606,D
0000062709,2024-08-26,MMC,MCGIVNEY MARK C,,0001127602-24-022910,2024-08-22,S,50928,225.2224,33678,D
0000062709,2024-09-09,MMC,Beswick Paul,,0001127602-24-023647,2024-09-05,M,1000,0,12861,D
0000062709,2024-09-09,MMC,Beswick Paul,,0001127602-24-023647,2024-09-05,S,2169,232.00,10692,D
0000062709,2024-10-31,MMC,FANJUL OSCAR,,0001127602-24-026157,2024-10-30,S,2500,221.55,48549.065,D
0000062709,2024-10-31,MMC,FANJUL OSCAR,,0001127602-24-026157,2024-10-31,S,2500,220.54,46049.065,D
0000062709,2024-11-19,MMC,MILLS STEVEN A,,0001127602-24-027624,2024-11-15,A,184,223.615,2172.75,D
0000062709,2024-11-19,MMC,FANJUL OSCAR,,0001127602-24-027622,2024-11-15,A,156.52,223.615,46215.275,D
0000062709,2024-11-19,MMC,FANJUL OSCAR,,0001127602-24-027622,2024-11-15,F,18.39,223.615,46196.885,D
0000062709,2024-12-17,MMC,Klisura Dean Michael,,0001127602-24-029567,2024-12-16,M,6024,215.315,26959.48,D
0000062709,2024-12-17,MMC,Klisura Dean Michael,,0001127602-24-029567,2024-12-16,F,3332,215.315,23627.48,D
0000062709,2024-12-17,MMC,South Martin,,0001127602-24-029561,2024-12-16,M,6024,215.315,14974.304,D
0000062709,2024-12-17,MMC,South Martin,,0001127602-24-029561,2024-12-16,F,3332,215.315,11642.304,D
0000062709,2025-01-16,MMC,Doyle John Q,,0001127602-25-001328,2025-01-15,M,5762,212.085,77008.0205,D
0000062709,2025-01-16,MMC,Doyle John Q,,0001127602-25-001328,2025-01-15,F,2262,212.085,74746.0205,D
0000062709,2025-02-19,MMC,MILLS STEVEN A,,0001127602-25-005509,2025-02-15,A,179,230.29,2351.75,D
0000062709,2025-02-19,MMC,FANJUL OSCAR,,0001127602-25-005504,2025-02-15,A,151.98,230.29,46358.577,D
0000062709,2025-02-19,MMC,FANJUL OSCAR,,0001127602-25-005504,2025-02-15,F,18.63,230.29,46339.947,D
0000062709,2025-03-04,MMC,Studer Nicholas Mark,,0001127602-25-007883,2025-02-28,M,7928,0,14373,D
0000062709,2025-03-04,MMC,Studer Nicholas Mark,,0001127602-25-007883,2025-03-03,S,3649,238.737,10724,D
0000062709,2025-03-04,MMC,MCGIVNEY MARK C,,0001127602-25-007877,2025-02-28,M,21472,0,55150,D
0000062709,2025-03-04,MMC,MCGIVNEY MARK C,,0001127602-25-007877,2025-02-28,F,10962,233.74,44188,D
0000062709,2025-03-04,MMC,Klisura Dean Michael,,0001127602-25-007873,2025-02-28,M,9910,0,33537.48,D
0000062709,2025-03-04,MMC,Klisura Dean Michael,,0001127602-25-007873,2025-02-28,F,5481,233.74,28056.48,D
0000062709,2025-03-04,MMC,Tomlinson Patrick,,0001127602-25-007868,2025-02-28,M,2812,0,3412,D
0000062709,2025-03-04,MMC,Tomlinson Patrick,,0001127602-25-007868,2025-02-28,F,1437,233.74,1975,D
0000062709,2025-03-04,MMC,Brennan Katherine,,0001127602-25-007865,2025-02-28,M,2315,0,5497,D
0000062709,2025-03-04,MMC,Brennan Katherine,,0001127602-25-007865,2025-02-28,F,1282,233.74,4215,D
0000062709,2025-03-04,MMC,Mills Stacy,,0001127602-25-007863,2025-02-28,M,2949,0,5872.098,D
0000062709,2025-03-04,MMC,Mills Stacy,,0001127602-25-007863,2025-02-28,F,1632,233.74,4240.098,D
0000062709,2025-03-04,MMC,Doyle John Q,,0001127602-25-007860,2025-02-28,M,26426,0,101172.0205,D
0000062709,2025-03-04,MMC,Doyle John Q,,0001127602-25-007860,2025-02-28,F,13491,233.74,87681.0205,D
0000062709,2025-03-04,MMC,Doyle John Q,,0001127602-25-007860,2025-03-03,M,21080,63.09,108761.0205,D
0000062709,2025-03-04,MMC,Doyle John Q,,0001127602-25-007860,2025-03-03,S,21080,237.05,87681.0205,D
0000062709,2025-03-04,MMC,South Martin,,0001127602-25-007851,2025-02-28,M,16518,0,28197.517,D
0000062709,2025-03-04,MMC,South Martin,,0001127602-25-007851,2025-02-28,F,9135,233.74,19062.517,D
0000062709,2025-03-04,MMC,Fernandez Carmen,,0001127602-25-007848,2025-02-28,M,7928,0,14265,D
0000062709,2025-03-04,MMC,Fernandez Carmen,,0001127602-25-007848,2025-02-28,F,4385,233.74,9880,D
0000062709,2025-03-04,MMC,Jones John Jude,,0001127602-25-007846,2025-02-28,M,2094,0,10072,D
0000062709,2025-03-04,MMC,Jones John Jude,,0001127602-25-007846,2025-02-28,F,1070,233.74,9002,D
0000062709,2025-03-04,MMC,Beswick Paul,,0001127602-25-007844,2025-02-28,M,7928,0,18620,D
0000062709,2025-03-04,MMC,Beswick Paul,,0001127602-25-007844,2025-02-28,F,3861,233.74,14759,D
0000062709,2025-03-05,MMC,South Martin,,0001127602-25-008283,2025-03-04,S,2000,239.9635,17062.517,D
0000062709,2025-03-05,MMC,South Martin,,0001127602-25-008283,2025-03-04,M,12620,90.785,29682.517,D
0000062709,2025-03-05,MMC,South Martin,,0001127602-25-008283,2025-03-04,M,11856,118.865,41538.517,D
0000062709,2025-03-05,MMC,South Martin,,0001127602-25-008283,2025-03-04,S,11856,239.4707,29682.517,D
0000062709,2025-03-05,MMC,South Martin,,0001127602-25-008283,2025-03-04,S,6028,239.1988,23654.517,D
0000062709,2025-03-05,MMC,South Martin,,0001127602-25-008283,2025-03-04,S,6592,240.0413,17062.517,D
0000062709,2025-03-07,MMC,Jones John Jude,,0001127602-25-008675,2025-03-06,S,1024,235.605,7978,D
0000062709,2025-03-07,MMC,Jones John Jude,,0001127602-25-008675,2025-03-06,M,4743,118.865,12721,D
0000062709,2025-03-07,MMC,Jones John Jude,,0001127602-25-008675,2025-03-06,S,4743,235.3705,7978,D
0000062709,2025-03-07,MMC,Jones John Jude,,0001127602-25-008675,2025-03-06,M,5057,117.53,13035,D
0000062709,2025-03-07,MMC,Jones John Jude,,0001127602-25-008675,2025-03-06,S,5057,234.8396,7978,D
0000062709,2025-03-11,MMC,Klisura Dean Michael,,0001127602-25-009026,2025-03-10,S,7121,234.97,20935.48,D
0000062709,2025-03-11,MMC,MCGIVNEY MARK C,,0001127602-25-009025,2025-03-10,S,10510,234.97,33678,D
0000062709,2025-03-11,MMC,Mills Stacy,,0001127602-25-009024,2025-03-10,S,1317,234.97,2923.098,D
0000062709,2025-03-14,MMC,Studer Nicholas Mark,,0001127602-25-009448,2025-03-12,M,9408,57.325,20132,D
0000062709,2025-03-14,MMC,Studer Nicholas Mark,,0001127602-25-009448,2025-03-12,M,10160,73.195,30292,D
0000062709,2025-03-14,MMC,Studer Nicholas Mark,,0001127602-25-009448,2025-03-12,M,5217,118.865,35509,D
0000062709,2025-03-14,MMC,Studer Nicholas Mark,,0001127602-25-009448,2025-03-12,M,6151,83.046,41660,D
0000062709,2025-03-14,MMC,Studer Nicholas Mark,,0001127602-25-009448,2025-03-12,M,4487,90.785,46147,D
0000062709,2025-03-14,MMC,Studer Nicholas Mark,,0001127602-25-009448,2025-03-12,M,4270,117.53,50417,D
0000062709,2025-03-14,MMC,Studer Nicholas Mark,,0001127602-25-009448,2025-03-12,M,14341,151.368,64758,D
0000062709,2025-03-14,MMC,Studer Nicholas Mark,,0001127602-25-009448,2025-03-12,M,8945,164.145,73703,D
0000062709,2025-03-14,MMC,Studer Nicholas Mark,,0001127602-25-009448,2025-03-12,M,4016,200.468,77719,D
0000062709,2025-03-14,MMC,Studer Nicholas Mark,,0001127602-25-009448,2025-03-12,S,49390,230.1629,28329,D
0000062709,2025-03-18,MMC,Tomlinson Patrick,,0001127602-25-009747,2025-03-17,M,1227,0,3202,D
0000062709,2025-03-18,MMC,Tomlinson Patrick,,0001127602-25-009747,2025-03-17,F,627,230.595,2575,D
0000062709,2025-04-01,MMC,Klisura Dean Michael,,0001127602-25-010791,2025-03-31,M,9569,83.046,30504.48,D
0000062709,2025-04-01,MMC,Klisura Dean Michael,,0001127602-25-010791,2025-03-31,S,9569,245.00,20935.48,D
0000062709,2025-04-07,MMC,Beswick Paul,,0001127602-25-011762,2025-04-03,M,1000,118.865,15759,D
0000062709,2025-04-07,MMC,Beswick Paul,,0001127602-25-011762,2025-04-03,S,2237,246.00,13522,D
0000062709,2025-05-15,MMC,MILLS STEVEN A,,0001127602-25-014430,2025-05-15,A,185,222.215,2536.75,D
0000062709,2025-05-15,MMC,FANJUL OSCAR,,0001127602-25-014429,2025-05-15,A,157.51,222.215,43997.457,D
0000062709,2025-05-15,MMC,FANJUL OSCAR,,0001127602-25-014429,2025-05-15,F,11.56,222.215,43985.897,D
0000062709,2025-05-22,MMC,Mills Stacy,,0001127602-25-015298,2025-05-20,G,218,0,2705.098,D
0000062709,2025-06-03,MMC,MILLS STEVEN A,,0001127602-25-016427,2025-06-01,A,929,231.27,3465.75,D
0000062709,2025-06-03,MMC,HANWAY H EDWARD,,0001127602-25-016425,2025-06-01,A,929,231.27,35518.7,D
0000062709,2025-06-03,MMC,Hartmann Judith,,0001127602-25-016422,2025-06-01,A,929,231.27,2974,D
0000062709,2025-06-03,MMC,Doyle John Q,,0001127602-25-016420,2025-06-02,M,21080,63.09,108761.0205,D
0000062709,2025-06-03,MMC,Doyle John Q,,0001127602-25-016420,2025-06-02,S,21080,232.05,87681.0205,D
0000062709,2025-07-31,MMC,Anderson Anthony,,0000062709-25-000073,2025-07-29,P,500,202.20,1500,D
0000062709,2025-07-31,MMC,Anderson Anthony,,0000062709-25-000073,2025-07-30,P,500,201.025,2000,D
0000062709,2025-08-18,MMC,MILLS STEVEN A,,0000062709-25-000100,2025-08-15,A,204,208.055,3669.75,D
0000062709,2025-09-03,MMC,Doyle John Q,,0000062709-25-000106,2025-09-02,M,21079,63.09,108760.0205,D
