cik,filingDate,issuerTradingSymbol,reportingOwnerName,reportingOwnerRelationship,accessionNumber,transactionDate,transactionCode,transactionShares,transactionPricePerShare,sharesOwnedFollowingTransaction,directOrIndirectOwnership
0000055067,2023-02-28,K,Lance Rodrigo,,0001225208-23-002961,2023-02-27,M,3234.0000,59.9500,17910.0000,D
0000055067,2023-02-28,K,Lance Rodrigo,,0001225208-23-002961,2023-02-27,S,2975.0000,67.7900,14935.0000,D
0000055067,2023-03-10,K,KELLOGG W K FOUNDATION TRUST,,0001209191-23-017932,2023-03-10,S,100000,63.9884,55431838,D
0000055067,2023-03-20,K,KELLOGG W K FOUNDATION TRUST,,0001209191-23-020075,2023-03-20,S,100000,65.2211,55331838,D
0000055067,2023-04-10,K,KELLOGG W K FOUNDATION TRUST,,0001209191-23-023941,2023-04-10,S,100000,67.6406,55231838,D
0000055067,2023-04-20,K,KELLOGG W K FOUNDATION TRUST,,0001209191-23-025001,2023-04-20,S,100000,67.1432,55131838,D
0000055067,2023-05-10,K,KELLOGG W K FOUNDATION TRUST,,0001209191-23-028536,2023-05-10,S,100000,70.6133,55031838,D
0000055067,2023-05-10,K,Mann Erica L,,0001225208-23-005684,2023-05-08,A,2080.0000,0.0000,12923.3410,I
0000055067,2023-05-10,K,Bahner Kris,,0001225208-23-005678,2023-05-08,S,3483.0000,71.0127,18013.2810,D
0000055067,2023-05-10,K,AMAYA NICOLAS,,0001225208-23-005677,2023-05-08,M,4800.0000,59.9500,24965.5871,D
0000055067,2023-05-10,K,AMAYA NICOLAS,,0001225208-23-005677,2023-05-08,S,4755.0000,71.0000,20210.5871,D
0000055067,2023-05-10,K,Gillum Roderick D.,,0001225208-23-005675,2023-05-08,A,2080.0000,0.0000,12923.3410,I
0000055067,2023-05-10,K,TASTAD CAROLYN M,,0001225208-23-005674,2023-05-08,A,2080.0000,0.0000,21766.8320,I
0000055067,2023-05-10,K,SCHLOTMAN J MICHAEL,,0001225208-23-005676,2023-05-08,A,2080.0000,0.0000,7978.1150,I
0000055067,2023-05-10,K,MONTGOMERY TABRON LA JUNE,,0001225208-23-005673,2023-05-08,A,2080.0000,0.0000,27212.3440,I
0000055067,2023-05-10,K,KNAUSS DONALD R,,0001225208-23-005671,2023-05-08,A,2080.0000,0.0000,51109.0140,I
0000055067,2023-05-10,K,Laschinger Mary A,,0001225208-23-005672,2023-05-08,A,2080.0000,0.0000,31847.3080,I
0000055067,2023-05-10,K,Gund G Zachary,,0001225208-23-005669,2023-05-08,A,2080.0000,0.0000,24774.6520,I
0000055067,2023-05-10,K,CAST CARTER A,,0001225208-23-005670,2023-05-08,A,2080.0000,0.0000,17628.0580,I
0000055067,2023-05-10,K,BURNS STEPHANIE,,0001225208-23-005668,2023-05-08,A,2080.0000,0.0000,27212.3440,I
0000055067,2023-05-10,K,HOOD CHRISTOPHER M,,0001225208-23-005667,2023-05-08,M,13066.0000,59.9500,71813.1326,D
0000055067,2023-05-10,K,HOOD CHRISTOPHER M,,0001225208-23-005667,2023-05-08,S,26140.0000,70.7368,45673.1326,D
0000055067,2023-05-10,K,HOOD CHRISTOPHER M,,0001225208-23-005667,2023-05-09,M,26134.0000,59.9500,71807.1326,D
0000055067,2023-05-10,K,HOOD CHRISTOPHER M,,0001225208-23-005667,2023-05-09,S,25910.0000,70.9810,45897.1326,D
0000055067,2023-05-22,K,KELLOGG W K FOUNDATION TRUST,,0001209191-23-031478,2023-05-22,S,100000,68.4888,54931838,D
0000055067,2023-06-12,K,KELLOGG W K FOUNDATION TRUST,,0001209191-23-036292,2023-06-12,S,100000,65.4113,54831838,D
0000055067,2023-06-20,K,KELLOGG W K FOUNDATION TRUST,,0001209191-23-038488,2023-06-20,S,100000,65.9384,54731838,D
0000055067,2023-07-10,K,KELLOGG W K FOUNDATION TRUST,,0001209191-23-041955,2023-07-10,S,100000,67.1004,54631838,D
0000055067,2023-07-20,K,KELLOGG W K FOUNDATION TRUST,,0001209191-23-042934,2023-07-20,S,100000,67.5455,54531838,D
0000055067,2023-08-04,K,Kapoor Shumit,,0001225208-23-007997,2023-08-03,M,4818.0000,0,4818.0000,D
0000055067,2023-08-10,K,KELLOGG W K FOUNDATION TRUST,,0001209191-23-045322,2023-08-10,S,100000,63.7812,54431838,D
0000055067,2023-08-21,K,KELLOGG W K FOUNDATION TRUST,,0001209191-23-046742,2023-08-21,S,100000,61.0955,54331838,D
0000055067,2023-08-28,K,BANATI AMIT,,0001225208-23-008499,2023-08-24,G,79245.0000,0.0000,0.0000,D
0000055067,2023-09-07,K,KELLOGG W K FOUNDATION TRUST,,0001209191-23-048669,2023-09-07,S,77800,59.4172,54254038,D
0000055067,2023-09-14,K,KELLOGG W K FOUNDATION TRUST,,0001209191-23-049493,2023-09-14,S,77800,59.6603,54176238,D
0000055067,2023-09-21,K,KELLOGG W K FOUNDATION TRUST,,0001209191-23-050311,2023-09-21,S,77800,60.7905,54098438,D
0000055067,2023-09-25,K,HUGHES CHARISSE FORD,,0001225208-23-009057,2023-09-21,M,4891.0000,0,4891.0000,D
0000055067,2023-09-25,K,HUGHES CHARISSE FORD,,0001225208-23-009057,2023-09-21,F,1740.0000,60.4600,3151.0000,D
0000055067,2023-09-28,K,KELLOGG W K FOUNDATION TRUST,,0001209191-23-050718,2023-09-28,S,77800,58.9074,54020638,D
0000055067,2023-10-03,KLG,KELLANOVA,,0000899243-23-019799,2023-10-01,J,85629489,0.00,85630489,D
0000055067,2023-10-03,KLG,KELLANOVA,,0000899243-23-019799,2023-10-02,J,85630489,0.00,0,D
0000055067,2023-10-10,K,KELLOGG W K FOUNDATION TRUST,,0001209191-23-052413,2023-10-09,S,77800,49.6695,53942838,D
0000055067,2023-10-16,K,KELLOGG W K FOUNDATION TRUST,,0001209191-23-052909,2023-10-16,S,77800,50.3195,53865038,D
0000055067,2023-10-23,K,KELLOGG W K FOUNDATION TRUST,,0001209191-23-053308,2023-10-23,S,77800,49.7528,53787238,D
0000055067,2023-10-30,K,KELLOGG W K FOUNDATION TRUST,,0001209191-23-053840,2023-10-30,S,77800,49.9564,53709438,D
0000055067,2023-11-13,K,KELLOGG W K FOUNDATION TRUST,,0001209191-23-055069,2023-11-09,S,77800,51.8724,53631638,D
0000055067,2023-11-14,K,KELLOGG W K FOUNDATION TRUST,,0001209191-23-055200,2023-11-14,S,77800,52.6196,53553838,D
0000055067,2023-11-21,K,KELLOGG W K FOUNDATION TRUST,,0001209191-23-056222,2023-11-21,S,77800,52.8389,53476038,D
0000055067,2023-11-28,K,KELLOGG W K FOUNDATION TRUST,,0001209191-23-056820,2023-11-28,S,77800,52.2146,53398238,D
0000055067,2023-12-07,K,KELLOGG W K FOUNDATION TRUST,isTenPercentOwner,0000950170-23-068846,2023-12-07,S,77800,53.8868,53320438,D
0000055067,2023-12-14,K,KELLOGG W K FOUNDATION TRUST,isTenPercentOwner,0000950170-23-070389,2023-12-14,S,77800,55.0668,53242638,D
0000055067,2023-12-21,K,KELLOGG W K FOUNDATION TRUST,isTenPercentOwner,0000950170-23-072369,2023-12-21,S,77800,53.4232,53164838,D
0000055067,2023-12-28,K,KELLOGG W K FOUNDATION TRUST,isTenPercentOwner,0000950170-23-073637,2023-12-28,S,77800,55.2514,53087038,D
0000055067,2024-01-08,K,KELLOGG W K FOUNDATION TRUST,isTenPercentOwner,0000950170-24-002998,2024-01-08,S,77800,56.4924,53009238,D
0000055067,2024-01-16,K,KELLOGG W K FOUNDATION TRUST,isTenPercentOwner,0000950170-24-004746,2024-01-16,S,77800,54.7174,52931438,D
0000055067,2024-01-22,K,KELLOGG W K FOUNDATION TRUST,,0001209191-24-002018,2024-01-22,S,77800,53.5928,52853638,D
0000055067,2024-01-29,K,KELLOGG W K FOUNDATION TRUST,isTenPercentOwner,0000950170-24-008427,2024-01-29,S,77800,54.6844,52775838,D
0000055067,2024-02-09,K,KELLOGG W K FOUNDATION TRUST,isTenPercentOwner,0000950170-24-013385,2024-02-09,S,77800,53.6233,52698038,D
0000055067,2024-02-14,K,KELLOGG W K FOUNDATION TRUST,isTenPercentOwner,0000950170-24-015355,2024-02-14,S,77800,53.6668,52620238,D
0000055067,2024-02-21,K,KELLOGG W K FOUNDATION TRUST,isTenPercentOwner,0000950170-24-018158,2024-02-21,S,77800,56.0532,52542438,D
0000055067,2024-02-21,K,Min John,,0001225208-24-002626,2024-02-16,M,2205.7350,0,8144.3140,D
0000055067,2024-02-21,K,Min John,,0001225208-24-002626,2024-02-16,F,721.0000,55.4700,7423.3140,D
0000055067,2024-02-21,K,Min John,,0001225208-24-002626,2024-02-19,M,952.8210,0,8376.1350,D
0000055067,2024-02-21,K,Min John,,0001225208-24-002626,2024-02-19,F,277.0000,55.4700,8099.1350,D
0000055067,2024-02-21,K,CAHILLANE STEVEN A,,0001225208-24-002627,2024-02-16,M,183231.6380,0,438628.8428,D
0000055067,2024-02-21,K,CAHILLANE STEVEN A,,0001225208-24-002627,2024-02-16,F,79380.0000,55.4700,359248.8428,D
0000055067,2024-02-21,K,Lance Rodrigo,,0001225208-24-002625,2024-02-16,M,8633.9940,0,23569.9630,D
0000055067,2024-02-21,K,Lance Rodrigo,,0001225208-24-002625,2024-02-16,F,2669.0000,55.4700,20900.9630,D
0000055067,2024-02-21,K,Lance Rodrigo,,0001225208-24-002625,2024-02-19,M,2623.0370,0,23524.0000,D
0000055067,2024-02-21,K,Lance Rodrigo,,0001225208-24-002625,2024-02-19,F,765.0000,55.4700,22759.0000,D
0000055067,2024-02-21,K,HUGHES CHARISSE FORD,,0001225208-24-002624,2024-02-16,M,8987.6390,0,12139.9320,D
0000055067,2024-02-21,K,HUGHES CHARISSE FORD,,0001225208-24-002624,2024-02-16,F,3086.0000,55.4700,9053.9320,D
0000055067,2024-02-21,K,HUGHES CHARISSE FORD,,0001225208-24-002624,2024-02-19,M,2723.0680,0,11777.0000,D
0000055067,2024-02-21,K,HUGHES CHARISSE FORD,,0001225208-24-002624,2024-02-19,F,908.0000,55.4700,10869.0000,D
0000055067,2024-02-21,K,Bahner Kris,,0001225208-24-002622,2024-02-16,M,10382.0110,0,28599.9254,D
0000055067,2024-02-21,K,Bahner Kris,,0001225208-24-002622,2024-02-16,F,3068.0000,55.4700,25531.9254,D
0000055067,2024-02-21,K,Bahner Kris,,0001225208-24-002622,2024-02-19,M,3152.4940,0,28684.4194,D
0000055067,2024-02-21,K,Bahner Kris,,0001225208-24-002622,2024-02-19,F,829.0000,55.4700,27855.4194,D
0000055067,2024-02-21,K,AMAYA NICOLAS,,0001225208-24-002621,2024-02-16,M,16810.2700,0,37394.3326,D
0000055067,2024-02-21,K,AMAYA NICOLAS,,0001225208-24-002621,2024-02-16,F,5014.0000,55.4700,32380.3326,D
0000055067,2024-02-21,K,AMAYA NICOLAS,,0001225208-24-002621,2024-02-19,M,5094.5110,0,37474.8436,D
0000055067,2024-02-21,K,AMAYA NICOLAS,,0001225208-24-002621,2024-02-19,F,1484.0000,55.4700,35990.8436,D
0000055067,2024-02-21,K,Howell Melissa A,,0001225208-24-002623,2024-02-16,M,26693.1360,0,77267.5680,D
0000055067,2024-02-21,K,Howell Melissa A,,0001225208-24-002623,2024-02-16,F,9154.0000,55.4700,68113.5680,D
0000055067,2024-02-21,K,Howell Melissa A,,0001225208-24-002623,2024-02-19,M,8094.4320,0,76208.0000,D
0000055067,2024-02-21,K,Howell Melissa A,,0001225208-24-002623,2024-02-19,F,3571.0000,55.4700,72637.0000,D
0000055067,2024-02-21,K,Kapoor Shumit,,0001225208-24-002620,2024-02-16,M,21742.1040,0,26561.0230,D
0000055067,2024-02-21,K,Kapoor Shumit,,0001225208-24-002620,2024-02-19,M,6594.9770,0,33156.0000,D
0000055067,2024-02-21,K,LAWLOR DAVID,,0001225208-24-002619,2024-02-16,M,24715.7550,0,55875.6310,D
0000055067,2024-02-21,K,LAWLOR DAVID,,0001225208-24-002619,2024-02-16,F,12853.0000,55.4700,43022.6310,D
0000055067,2024-02-21,K,LAWLOR DAVID,,0001225208-24-002619,2024-02-19,M,7490.2040,0,50512.8350,D
0000055067,2024-02-21,K,LAWLOR DAVID,,0001225208-24-002619,2024-02-19,F,3896.0000,55.4700,46616.8350,D
0000055067,2024-02-21,K,BANATI AMIT,,0001225208-24-002618,2024-02-16,M,41505.8160,0,41506.2950,D
0000055067,2024-02-21,K,BANATI AMIT,,0001225208-24-002618,2024-02-16,F,15901.0000,55.4700,25605.2950,D
0000055067,2024-02-21,K,BANATI AMIT,,0001225208-24-002618,2024-02-19,M,12583.7050,0,38189.0000,D
0000055067,2024-02-21,K,BANATI AMIT,,0001225208-24-002618,2024-02-19,F,5638.0000,55.4700,32551.0000,D
0000055067,2024-02-21,K,FORCHE KURT D,,0001225208-24-002617,2024-02-16,M,8405.6400,0,17812.2564,D
0000055067,2024-02-21,K,FORCHE KURT D,,0001225208-24-002617,2024-02-16,F,2598.0000,55.4700,15214.2564,D
0000055067,2024-02-21,K,FORCHE KURT D,,0001225208-24-002617,2024-02-19,M,2547.2560,0,17761.5124,D
0000055067,2024-02-21,K,FORCHE KURT D,,0001225208-24-002617,2024-02-19,F,756.0000,55.4700,17005.5124,D
0000055067,2024-02-21,K,FORCHE KURT D,,0001225208-24-002617,2024-02-21,S,3000.0000,56.4800,14005.5124,D
0000055067,2024-02-21,K,Marroquin Victor,,0001225208-24-002616,2024-02-16,M,2767.5260,0,6869.6590,D
0000055067,2024-02-21,K,Marroquin Victor,,0001225208-24-002616,2024-02-16,F,970.0000,55.4700,5899.6590,D
0000055067,2024-02-21,K,Marroquin Victor,,0001225208-24-002616,2024-02-19,M,1197.3410,0,7097.0000,D
0000055067,2024-02-21,K,Marroquin Victor,,0001225208-24-002616,2024-02-19,F,420.0000,55.4700,6677.0000,D
0000055067,2024-02-21,K,Marroquin Victor,,0001225208-24-002616,2024-02-21,M,2487.0000,53.0300,9164.0000,D
0000055067,2024-02-21,K,Marroquin Victor,,0001225208-24-002616,2024-02-21,S,2427.0000,55.9602,6737.0000,D
0000055067,2024-02-28,K,KELLOGG W K FOUNDATION TRUST,isTenPercentOwner,0000950170-24-022269,2024-02-28,S,77800,55.7835,52464638,D
0000055067,2024-02-28,K,BANATI AMIT,,0001225208-24-003194,2024-02-27,G,32551.0000,0.0000,0.0000,D
0000055067,2024-03-07,K,KELLOGG W K FOUNDATION TRUST,isTenPercentOwner,0000950170-24-028129,2024-03-07,S,77800,53.4442,52386838,D
0000055067,2024-03-14,K,KELLOGG W K FOUNDATION TRUST,isTenPercentOwner,0000950170-24-031718,2024-03-14,S,77800,52.8979,52309038,D
0000055067,2024-03-21,K,KELLOGG W K FOUNDATION TRUST,isTenPercentOwner,0000950170-24-034872,2024-03-21,S,77800,55.6104,52231238,D
0000055067,2024-03-28,K,KELLOGG W K FOUNDATION TRUST,isTenPercentOwner,0000950170-24-038261,2024-03-28,S,77800,57.3397,52153438,D
0000055067,2024-04-10,K,KELLOGG W K FOUNDATION TRUST,isTenPercentOwner,0000950170-24-043167,2024-04-08,S,77800,57.4571,52075638,D
0000055067,2024-04-15,K,KELLOGG W K FOUNDATION TRUST,isTenPercentOwner,0000950170-24-044494,2024-04-15,S,77800,55.3477,51997838,D
0000055067,2024-04-22,K,KELLOGG W K FOUNDATION TRUST,isTenPercentOwner,0000950170-24-046539,2024-04-22,S,77800,57.7556,51920038,D
0000055067,2024-04-29,K,KELLOGG W K FOUNDATION TRUST,isTenPercentOwner,0000950170-24-050082,2024-04-29,S,77800,58.0028,51842238,D
0000055067,2024-05-07,K,KELLOGG W K FOUNDATION TRUST,isTenPercentOwner,0000950170-24-054716,2024-05-07,S,77800,60.9231,51764438,D
0000055067,2024-05-07,K,SCHLOTMAN J MICHAEL,,0001225208-24-005737,2024-05-06,A,2915.0000,60.0400,11294.1630,I
0000055067,2024-05-07,K,Gillum Roderick D.,,0001225208-24-005736,2024-05-06,A,2915.0000,60.0400,16441.3690,I
0000055067,2024-05-07,K,Mann Erica L,,0001225208-24-005735,2024-05-06,A,2915.0000,60.0400,16436.1820,I
0000055067,2024-05-07,K,KNAUSS DONALD R,,0001225208-24-005731,2024-05-06,A,2915.0000,60.0400,56140.7720,I
0000055067,2024-05-07,K,TASTAD CAROLYN M,,0001225208-24-005734,2024-05-06,A,2915.0000,60.0400,25631.3280,I
0000055067,2024-05-07,K,MONTGOMERY TABRON LA JUNE,,0001225208-24-005733,2024-05-06,A,2915.0000,60.0400,31293.4360,I
0000055067,2024-05-07,K,Gund G Zachary,,0001225208-24-005730,2024-05-06,A,2915.0000,60.0400,28772.4580,I
0000055067,2024-05-07,K,CAST CARTER A,,0001225208-24-005729,2024-05-06,A,2915.0000,60.0400,21327.9190,I
0000055067,2024-05-07,K,Laschinger Mary A,,0001225208-24-005732,2024-05-06,A,2915.0000,60.0400,36112.9120,I
0000055067,2024-05-07,K,BURNS STEPHANIE,,0001225208-24-005728,2024-05-06,A,2915.0000,60.0400,31293.4360,I
0000055067,2024-05-07,K,AMAYA NICOLAS,,0001225208-24-005727,2024-05-06,S,9800.0000,60.0516,26190.8436,D
0000055067,2024-05-14,K,KELLOGG W K FOUNDATION TRUST,isTenPercentOwner,0000950170-24-059753,2024-05-14,S,77800,62.3150,51686638,D
0000055067,2024-05-21,K,KELLOGG W K FOUNDATION TRUST,isTenPercentOwner,0000950170-24-063026,2024-05-21,S,77800,62.0066,51608838,D
0000055067,2024-05-24,K,Gund G Zachary,,0001225208-24-006353,2024-02-23,J,30639.0000,0.0000,34296.0000,I
0000055067,2024-05-24,K,Gund G Zachary,,0001225208-24-006353,2024-02-23,J,210000.0000,0.0000,1409000.0000,I
0000055067,2024-05-28,K,KELLOGG W K FOUNDATION TRUST,isTenPercentOwner,0000950170-24-065182,2024-05-28,S,77800,60.1624,51531038,D
0000055067,2024-06-07,K,KELLOGG W K FOUNDATION TRUST,isTenPercentOwner,0000950170-24-070799,2024-06-07,S,77800,59.9210,51453238,D
0000055067,2024-06-14,K,KELLOGG W K FOUNDATION TRUST,isTenPercentOwner,0000950170-24-073607,2024-06-14,S,77800,57.8853,51375438,D
0000055067,2024-06-21,K,KELLOGG W K FOUNDATION TRUST,isTenPercentOwner,0000950170-24-076179,2024-06-21,S,77800,57.7051,51297638,D
0000055067,2024-06-28,K,KELLOGG W K FOUNDATION TRUST,isTenPercentOwner,0000950170-24-079068,2024-06-28,S,77800,57.6425,51219838,D
0000055067,2024-07-08,K,KELLOGG W K FOUNDATION TRUST,isTenPercentOwner,0000950170-24-082078,2024-07-08,S,77800,56.1364,51142038,D
0000055067,2024-07-15,K,KELLOGG W K FOUNDATION TRUST,isTenPercentOwner,0000950170-24-083603,2024-07-15,S,77800,56.1945,51064238,D
0000055067,2024-07-22,K,KELLOGG W K FOUNDATION TRUST,isTenPercentOwner,0000950170-24-085293,2024-07-22,S,77800,57.6656,50986438,D
0000055067,2024-07-29,K,KELLOGG W K FOUNDATION TRUST,isTenPercentOwner,0000950170-24-087348,2024-07-29,S,77800,57.2346,50908638,D
0000055067,2024-08-07,K,KELLOGG W K FOUNDATION TRUST,isTenPercentOwner,0000950170-24-092797,2024-08-07,S,77800,74.0084,50830838,D
0000055067,2024-08-14,K,KELLOGG W K FOUNDATION TRUST,isTenPercentOwner,0000950170-24-097171,2024-08-14,S,77800,80.0452,50753038,D
0000055067,2024-08-21,K,KELLOGG W K FOUNDATION TRUST,isTenPercentOwner,0000950170-24-099583,2024-08-21,S,77800,80.3226,50675238,D
0000055067,2024-08-28,K,KELLOGG W K FOUNDATION TRUST,isTenPercentOwner,0000950170-24-101436,2024-08-28,S,77800,80.6196,50597438,D
0000055067,2024-09-09,K,KELLOGG W K FOUNDATION TRUST,isTenPercentOwner,0000950170-24-104852,2024-09-09,S,114583,80.2508,50482855,D
0000055067,2024-09-16,K,KELLOGG W K FOUNDATION TRUST,isTenPercentOwner,0000950170-24-106891,2024-09-16,S,114583,80.6548,50368272,D
0000055067,2024-09-23,K,KELLOGG W K FOUNDATION TRUST,isTenPercentOwner,0000950170-24-108817,2024-09-23,S,114583,80.6845,50253689,D
0000055067,2024-09-30,K,KELLOGG W K FOUNDATION TRUST,isTenPercentOwner,0000950170-24-110424,2024-09-30,S,114583,80.7196,50139106,D
0000055067,2024-10-07,K,KELLOGG W K FOUNDATION TRUST,isTenPercentOwner,0000950170-24-113331,2024-10-07,S,114583,80.5651,50024523,D
0000055067,2024-10-15,K,KELLOGG W K FOUNDATION TRUST,isTenPercentOwner,0000950170-24-114782,2024-10-14,S,114583,80.6254,49909940,D
0000055067,2024-10-21,K,KELLOGG W K FOUNDATION TRUST,isTenPercentOwner,0000950170-24-116026,2024-10-21,S,114583,80.9598,49795357,D
0000055067,2024-10-28,K,KELLOGG W K FOUNDATION TRUST,isTenPercentOwner,0000950170-24-117800,2024-10-28,S,114583,80.7609,49680774,D
0000055067,2024-11-07,K,KELLOGG W K FOUNDATION TRUST,isTenPercentOwner,0000950170-24-123456,2024-11-07,S,114583,80.8862,49566191,D
0000055067,2024-11-14,K,KELLOGG W K FOUNDATION TRUST,isTenPercentOwner,0000950170-24-127126,2024-11-14,S,114583,81.0448,49451608,D
0000055067,2024-11-18,K,Bahner Kris,,0000055067-24-000037,2024-11-16,M,9960,,37815.4194,D
0000055067,2024-11-18,K,Bahner Kris,,0000055067-24-000037,2024-11-16,F,3593,80.57,34222.4194,D
0000055067,2024-11-21,K,KELLOGG W K FOUNDATION TRUST,isTenPercentOwner,0000950170-24-129781,2024-11-21,S,114583,80.9916,49337025,D
0000055067,2024-11-29,K,KELLOGG W K FOUNDATION TRUST,isTenPercentOwner,0000950170-24-131816,2024-11-29,S,114583,81.2129,49222442,D
0000055067,2024-12-09,K,KELLOGG W K FOUNDATION TRUST,isTenPercentOwner,0000950170-24-134656,2024-12-09,S,114583,80.6986,49107859,D
0000055067,2024-12-16,K,KELLOGG W K FOUNDATION TRUST,isTenPercentOwner,0000950170-24-136697,2024-12-16,S,114583,80.6892,48993276,D
0000055067,2024-12-23,K,KELLOGG W K FOUNDATION TRUST,isTenPercentOwner,0000950170-24-139615,2024-12-23,S,114583,80.6424,48878693,D
0000055067,2024-12-30,K,KELLOGG W K FOUNDATION TRUST,isTenPercentOwner,0000950170-24-141157,2024-12-30,S,114583,80.8464,48764110,D
0000055067,2025-01-07,K,KELLOGG W K FOUNDATION TRUST,isTenPercentOwner,0000950170-25-003106,2025-01-07,S,114583,81.2809,48649527,D
0000055067,2025-01-14,K,KELLOGG W K FOUNDATION TRUST,isTenPercentOwner,0000950170-25-005493,2025-01-14,S,114583,81.4214,48534944,D
0000055067,2025-01-21,K,KELLOGG W K FOUNDATION TRUST,isTenPercentOwner,0000950170-25-007398,2025-01-21,S,114583,81.6862,48420361,D
0000055067,2025-01-28,K,KELLOGG W K FOUNDATION TRUST,isTenPercentOwner,0000950170-25-009921,2025-01-28,S,114583,81.9092,48305778,D
0000055067,2025-02-10,K,KELLOGG W K FOUNDATION TRUST,isTenPercentOwner,0000950170-25-017169,2025-02-10,S,114583,82.2309,48191195,D
0000055067,2025-02-14,K,KELLOGG W K FOUNDATION TRUST,isTenPercentOwner,0000950170-25-021424,2025-02-14,S,114583,82.2528,48076612,D
0000055067,2025-02-20,K,Marroquin Victor,,0000055067-25-000072,2025-02-18,M,1120,0,7857,D
0000055067,2025-02-20,K,Marroquin Victor,,0000055067-25-000072,2025-02-18,F,393,82.32,7464,D
0000055067,2025-02-20,K,Lance Rodrigo,,0000055067-25-000071,2025-02-18,M,4453,0,27212,D
0000055067,2025-02-20,K,Lance Rodrigo,,0000055067-25-000071,2025-02-18,F,1408,82.32,25804,D
0000055067,2025-02-20,K,LAWLOR DAVID,,0000055067-25-000070,2025-02-18,M,8102,0,54745.066,D
0000055067,2025-02-20,K,LAWLOR DAVID,,0000055067-25-000070,2025-02-18,F,4222,82.32,50523.066,D
0000055067,2025-02-20,K,Kapoor Shumit,,0000055067-25-000069,2025-02-18,M,6291,0,39447,D
0000055067,2025-02-20,K,HUGHES CHARISSE FORD,,0000055067-25-000068,2025-02-18,M,2756,0,13625,D
0000055067,2025-02-20,K,HUGHES CHARISSE FORD,,0000055067-25-000068,2025-02-18,F,987,82.32,12638,D
0000055067,2025-02-20,K,Howell Melissa A,,0000055067-25-000067,2025-02-18,M,7070,0,79707,D
0000055067,2025-02-20,K,Howell Melissa A,,0000055067-25-000067,2025-02-18,F,2952,82.32,76755,D
0000055067,2025-02-20,K,Haigh Todd W,,0000055067-25-000066,2025-02-18,M,1233,0,22991.1254,D
0000055067,2025-02-20,K,Haigh Todd W,,0000055067-25-000066,2025-02-18,F,331,82.32,22660.1254,D
0000055067,2025-02-20,K,FORCHE KURT D,,0000055067-25-000065,2025-02-18,M,2228,0,16545.9962,D
0000055067,2025-02-20,K,FORCHE KURT D,,0000055067-25-000065,2025-02-18,F,739,82.32,15806.9962,D
0000055067,2025-02-20,K,CAHILLANE STEVEN A,,0000055067-25-000064,2025-02-18,M,40471,0,399719.8428,D
0000055067,2025-02-20,K,CAHILLANE STEVEN A,,0000055067-25-000064,2025-02-18,F,18129,82.32,381590.8428,D
0000055067,2025-02-20,K,BANATI AMIT,,0000055067-25-000063,2025-02-18,M,12053,0,12053,D
0000055067,2025-02-20,K,BANATI AMIT,,0000055067-25-000063,2025-02-18,F,3971,82.32,8082,D
0000055067,2025-02-20,K,Bahner Kris,,0000055067-25-000062,2025-02-18,M,3147,0,37825.3652,D
0000055067,2025-02-20,K,Bahner Kris,,0000055067-25-000062,2025-02-18,F,1315,82.32,36510.3652,D
0000055067,2025-02-20,K,AMAYA NICOLAS,,0000055067-25-000061,2025-02-18,M,4453,0,31079.3597,D
0000055067,2025-02-20,K,AMAYA NICOLAS,,0000055067-25-000061,2025-02-18,F,1349,82.32,29730.3597,D
0000055067,2025-02-21,K,KELLOGG W K FOUNDATION TRUST,isTenPercentOwner,0000950170-25-024884,2025-02-21,S,114583,82.5005,47962029,D
0000055067,2025-02-24,K,BANATI AMIT,,0000055067-25-000096,2025-02-20,M,22046,56.69,133842,I
0000055067,2025-02-24,K,BANATI AMIT,,0000055067-25-000096,2025-02-20,F,17708,82.45,116134,I
0000055067,2025-02-24,K,BANATI AMIT,,0000055067-25-000096,2025-02-21,M,50584,0,58666,D
0000055067,2025-02-24,K,BANATI AMIT,,0000055067-25-000096,2025-02-21,F,23902,82.66,34764,D
0000055067,2025-02-24,K,Bahner Kris,,0000055067-25-000095,2025-02-20,M,9836,56.69,46346.3652,D
0000055067,2025-02-24,K,Bahner Kris,,0000055067-25-000095,2025-02-20,F,8189,82.45,38157.3652,D
0000055067,2025-02-24,K,Bahner Kris,,0000055067-25-000095,2025-02-21,M,13210,0,51367.3652,D
0000055067,2025-02-24,K,Bahner Kris,,0000055067-25-000095,2025-02-21,F,5560,82.66,45807.3652,D
0000055067,2025-02-24,K,AMAYA NICOLAS,,0000055067-25-000094,2025-02-20,M,4550,56.69,34280.3597,D
0000055067,2025-02-24,K,AMAYA NICOLAS,,0000055067-25-000094,2025-02-20,F,3543,82.45,30737.3597,D
0000055067,2025-02-24,K,AMAYA NICOLAS,,0000055067-25-000094,2025-02-21,M,18704,0,49441.3597,D
0000055067,2025-02-24,K,AMAYA NICOLAS,,0000055067-25-000094,2025-02-21,F,5811,82.66,43630.3597,D
0000055067,2025-02-24,K,Marroquin Victor,,0000055067-25-000093,2025-02-20,M,1130,56.69,8594,D
0000055067,2025-02-24,K,Marroquin Victor,,0000055067-25-000093,2025-02-20,F,795,82.45,7799,D
0000055067,2025-02-24,K,Marroquin Victor,,0000055067-25-000093,2025-02-21,M,4703,0,12502,D
0000055067,2025-02-24,K,Marroquin Victor,,0000055067-25-000093,2025-02-21,F,1647,82.66,10855,D
