cik,filingDate,issuerTradingSymbol,reportingOwnerName,reportingOwnerRelationship,accessionNumber,transactionDate,transactionCode,transactionShares,transactionPricePerShare,sharesOwnedFollowingTransaction,directOrIndirectOwnership
859737,2016-11-22,HOLX,Oberton Karleen Marie,,0001127602-16-068118,2016-11-18,F,1974,38.37,11286,D
859737,2016-11-22,HOLX,Oberton Karleen Marie,,0001127602-16-068118,2016-11-18,M,1515,,12801,D
859737,2016-11-22,HOLX,Oberton Karleen Marie,,0001127602-16-068118,2016-11-18,F,713,38.37,12088,D
859737,2016-11-22,HOLX,Oberton Karleen Marie,,0001127602-16-068118,2016-11-21,S,3023,38.32,9065,D
859737,2016-12-05,HOLX,MACMILLAN STEPHEN P,,0001127602-16-069215,2016-11-05,M,15119,,377347,D
859737,2016-12-05,HOLX,MACMILLAN STEPHEN P,,0001127602-16-069215,2016-12-01,A,51957,,440687,D
859737,2016-12-05,HOLX,MACMILLAN STEPHEN P,,0001127602-16-069215,2016-12-01,A,9623,,450310,D
859737,2016-12-05,HOLX,West Thomas A.,,0001127602-16-069203,2016-11-05,M,2085,,8425,D
859737,2016-12-05,HOLX,West Thomas A.,,0001127602-16-069203,2016-12-01,A,8634,,17059,D
859737,2016-12-05,HOLX,Valenti Peter J. III,,0001127602-16-069201,2016-11-05,M,2085,,3342,D
859737,2016-12-05,HOLX,Valenti Peter J. III,,0001127602-16-069201,2016-12-01,A,8634,,13228,D
859737,2016-12-05,HOLX,Oberton Karleen Marie,,0001127602-16-069199,2016-12-01,A,2391,,11456,D
859737,2016-12-05,HOLX,McMahon Robert W.,,0001127602-16-069197,2016-12-01,A,11623,,28613,D
859737,2016-12-05,HOLX,Griffin John M.,,0001127602-16-069193,2016-11-05,M,2502,,3980,D
859737,2016-12-05,HOLX,Griffin John M.,,0001127602-16-069193,2016-12-01,A,8634,,12614,D
859737,2016-12-05,HOLX,Compton Eric B.,,0001127602-16-069191,2016-11-07,M,3636,,14694,D
859737,2016-12-05,HOLX,Compton Eric B.,,0001127602-16-069191,2016-12-01,A,11623,,26317,D
859737,2016-12-08,HOLX,MACMILLAN STEPHEN P,,0001127602-16-069506,2016-12-06,M,19628,,469938,D
859737,2016-12-08,HOLX,MACMILLAN STEPHEN P,,0001127602-16-069506,2016-12-06,F,9530,38.89,460408,D
859737,2016-12-08,HOLX,MACMILLAN STEPHEN P,,0001127602-16-069506,2016-12-06,M,28039,,488447,D
859737,2016-12-08,HOLX,MACMILLAN STEPHEN P,,0001127602-16-069506,2016-12-06,M,307760,,796207,D
859737,2016-12-16,HOLX,Wendell Amy McBride,,0001127602-16-070294,2016-12-14,A,485,,485,D
859737,2016-12-16,HOLX,CRAWFORD SALLY,,0001127602-16-070288,2016-12-14,M,17626,32.815,145528,D
859737,2016-12-16,HOLX,CRAWFORD SALLY,,0001127602-16-070288,2016-12-14,S,17626,41.0,127902,D
859737,2016-12-16,HOLX,CRAWFORD SALLY,,0001127602-16-070288,2016-12-15,M,2374,32.815,130276,D
859737,2016-12-21,HOLX,MACMILLAN STEPHEN P,,0001127602-16-070717,2016-12-13,J,7395,40.52,788812,D
859737,2017-01-05,HOLX,ULLIAN ELAINE,,0001127602-17-001091,2017-01-03,M,9351,32.815,35777,D
859737,2017-01-05,HOLX,ULLIAN ELAINE,,0001127602-17-001091,2017-01-03,S,9351,40.0,26426,D
859737,2017-01-05,HOLX,ULLIAN ELAINE,,0001127602-17-001091,2017-01-04,M,949,32.815,27375,D
859737,2017-01-05,HOLX,LEAMING NANCY,,0001127602-17-001086,2017-01-03,M,8737,32.815,58007,D
859737,2017-01-05,HOLX,LEAMING NANCY,,0001127602-17-001086,2017-01-03,S,8737,40.06,49270,D
859737,2017-01-05,HOLX,LEAMING NANCY,,0001127602-17-001086,2017-01-04,M,1263,32.815,50533,D
859737,2017-02-03,HOLX,Griffin John M.,,0001127602-17-003888,2017-02-02,M,1343,,13957,D
859737,2017-02-03,HOLX,Griffin John M.,,0001127602-17-003888,2017-02-02,F,507,39.47,13450,D
859737,2017-02-03,HOLX,Griffin John M.,,0001127602-17-003888,2017-02-02,M,1033,,14483,D
859737,2017-02-03,HOLX,Griffin John M.,,0001127602-17-003888,2017-02-02,F,358,39.47,14125,D
859737,2017-02-07,HOLX,ULLIAN ELAINE,,0001127602-17-004347,2017-02-03,M,9423,32.815,36798,D
859737,2017-02-07,HOLX,ULLIAN ELAINE,,0001127602-17-004347,2017-02-03,S,9423,39.54,27375,D
859737,2017-02-07,HOLX,ULLIAN ELAINE,,0001127602-17-004347,2017-02-06,M,877,32.815,28252,D
859737,2017-02-13,HOLX,LEAMING NANCY,,0001127602-17-005408,2017-02-09,M,8754,32.815,59287,D
859737,2017-02-13,HOLX,LEAMING NANCY,,0001127602-17-005408,2017-02-09,S,8754,40.0,50533,D
859737,2017-02-13,HOLX,LEAMING NANCY,,0001127602-17-005408,2017-02-10,M,1246,32.815,51779,D
859737,2017-03-07,HOLX,LEAMING NANCY,,0001127602-17-010642,2017-03-03,M,8611,32.815,60390,D
859737,2017-03-07,HOLX,LEAMING NANCY,,0001127602-17-010642,2017-03-03,S,8611,40.82,51779,D
859737,2017-03-07,HOLX,LEAMING NANCY,,0001127602-17-010642,2017-03-06,M,1389,32.815,53168,D
859737,2017-03-07,HOLX,ULLIAN ELAINE,,0001127602-17-010637,2017-03-03,M,9256,32.815,37508,D
859737,2017-03-07,HOLX,ULLIAN ELAINE,,0001127602-17-010637,2017-03-03,S,9256,40.82,28252,D
859737,2017-03-07,HOLX,ULLIAN ELAINE,,0001127602-17-010637,2017-03-06,M,1044,32.815,29296,D
859737,2017-03-09,HOLX,McMahon Robert W.,,0001127602-17-011096,2017-03-07,M,711,,29324,D
859737,2017-03-09,HOLX,McMahon Robert W.,,0001127602-17-011096,2017-03-07,F,262,40.96,29062,D
859737,2017-03-09,HOLX,Compton Eric B.,,0001127602-17-011093,2017-03-07,M,1185,,27502,D
859737,2017-03-09,HOLX,Compton Eric B.,,0001127602-17-011093,2017-03-07,F,409,40.96,27093,D
859737,2017-03-09,HOLX,ULLIAN ELAINE,,0001127602-17-011087,2017-03-08,A,2922,,32218,D
859737,2017-03-09,HOLX,ULLIAN ELAINE,,0001127602-17-011087,2017-03-08,M,3260,,35478,D
859737,2017-03-09,HOLX,GARRETT SCOTT T,,0001127602-17-011076,2017-03-08,A,2206,,17995,D
859737,2017-03-09,HOLX,GARRETT SCOTT T,,0001127602-17-011076,2017-03-08,M,2427,,20422,D
859737,2017-03-09,HOLX,COUGHLIN CHRISTOPHER J,,0001127602-17-011072,2017-03-08,M,2427,,5427,D
859737,2017-03-09,HOLX,COUGHLIN CHRISTOPHER J,,0001127602-17-011072,2017-03-08,A,2206,,7633,D
859737,2017-03-09,HOLX,CRAWFORD SALLY,,0001127602-17-011070,2017-03-08,M,2427,,132703,D
859737,2017-03-09,HOLX,CRAWFORD SALLY,,0001127602-17-011070,2017-03-08,A,2206,,134909,D
859737,2017-03-09,HOLX,Wendell Amy McBride,,0001127602-17-011068,2017-03-08,A,2206,,4191,D
859737,2017-03-09,HOLX,Stamoulis Christiana,,0001127602-17-011066,2017-03-08,A,2206,,30206,D
859737,2017-03-09,HOLX,Stamoulis Christiana,,0001127602-17-011066,2017-03-08,M,2427,,32633,D
859737,2017-03-09,HOLX,Levy Lawrence M,,0001127602-17-011064,2017-03-08,A,2206,,23669,D
859737,2017-03-09,HOLX,Levy Lawrence M,,0001127602-17-011064,2017-03-08,M,2427,,26096,D
859737,2017-03-09,HOLX,LEAMING NANCY,,0001127602-17-011062,2017-03-08,M,2427,,55595,D
859737,2017-03-10,HOLX,CRAWFORD SALLY,,0001127602-17-011230,2017-03-08,M,17396,32.815,152305,D
859737,2017-03-10,HOLX,CRAWFORD SALLY,,0001127602-17-011230,2017-03-08,S,17396,42.0,134909,D
859737,2017-03-10,HOLX,CRAWFORD SALLY,,0001127602-17-011230,2017-03-09,M,2604,32.815,137513,D
859737,2017-04-05,HOLX,CRAWFORD SALLY,,0001127602-17-014323,2017-04-03,M,17177,32.815,154690,D
859737,2017-04-05,HOLX,CRAWFORD SALLY,,0001127602-17-014323,2017-04-03,S,17177,43.0,137513,D
859737,2017-04-05,HOLX,CRAWFORD SALLY,,0001127602-17-014323,2017-04-04,M,2823,32.815,140336,D
859737,2017-04-05,HOLX,ULLIAN ELAINE,,0001127602-17-014320,2017-03-17,G,11668,0.0,23810,D
859737,2017-04-05,HOLX,ULLIAN ELAINE,,0001127602-17-014320,2017-04-03,M,9104,32.815,32914,D
859737,2017-04-05,HOLX,ULLIAN ELAINE,,0001127602-17-014320,2017-04-04,M,1196,32.815,34110,D
859737,2017-04-05,HOLX,ULLIAN ELAINE,,0001127602-17-014320,2017-04-03,S,9104,42.4,23810,D
859737,2017-04-14,HOLX,Levy Lawrence M,,0001127602-17-014761,2017-04-12,S,1500,42.51,24596,D
859737,2017-04-14,HOLX,Levy Lawrence M,,0001127602-17-014761,2017-04-12,M,9257,32.815,33853,D
859737,2017-04-14,HOLX,Levy Lawrence M,,0001127602-17-014761,2017-04-12,S,9257,42.443,24596,D
859737,2017-04-14,HOLX,Levy Lawrence M,,0001127602-17-014761,2017-04-13,M,2743,32.815,27339,D
859737,2017-04-18,HOLX,Compton Eric B.,,0001127602-17-014931,2017-04-14,M,4188,,31281,D
859737,2017-04-18,HOLX,Compton Eric B.,,0001127602-17-014931,2017-04-14,M,70367,,101648,D
859737,2017-04-18,HOLX,Compton Eric B.,,0001127602-17-014931,2017-04-14,F,29836,42.42,71812,D
859737,2017-04-21,HOLX,Levy Lawrence M,,0001127602-17-015266,2017-04-19,S,1500,42.44,25839,D
859737,2017-04-21,HOLX,Levy Lawrence M,,0001127602-17-015266,2017-04-19,M,9336,32.815,35175,D
859737,2017-04-21,HOLX,Levy Lawrence M,,0001127602-17-015266,2017-04-19,S,9336,42.496,25839,D
859737,2017-04-21,HOLX,Levy Lawrence M,,0001127602-17-015266,2017-04-20,M,2664,32.815,28503,D
859737,2017-04-26,HOLX,CRAWFORD SALLY,,0001127602-17-015540,2017-04-24,M,16969,32.815,157305,D
859737,2017-04-26,HOLX,CRAWFORD SALLY,,0001127602-17-015540,2017-04-24,S,16969,44.0,140336,D
859737,2017-04-26,HOLX,CRAWFORD SALLY,,0001127602-17-015540,2017-04-25,M,3031,32.815,143367,D
859737,2017-04-28,HOLX,Levy Lawrence M,,0001127602-17-015802,2017-04-26,M,8874,32.815,37377,D
859737,2017-04-28,HOLX,Levy Lawrence M,,0001127602-17-015802,2017-04-26,S,8874,44.4674,28503,D
859737,2017-04-28,HOLX,Levy Lawrence M,,0001127602-17-015802,2017-04-26,S,1500,44.42,27003,D
859737,2017-04-28,HOLX,Levy Lawrence M,,0001127602-17-015802,2017-04-27,M,3126,32.815,30129,D
859737,2017-05-02,HOLX,CRAWFORD SALLY,,0001127602-17-016337,2017-04-28,M,8325,18.82,151692,D
859737,2017-05-02,HOLX,CRAWFORD SALLY,,0001127602-17-016337,2017-04-28,S,8325,45.0,143367,D
859737,2017-05-02,HOLX,CRAWFORD SALLY,,0001127602-17-016337,2017-04-28,M,16769,32.815,160136,D
859737,2017-05-02,HOLX,CRAWFORD SALLY,,0001127602-17-016337,2017-04-28,S,16769,45.0,143367,D
859737,2017-05-02,HOLX,CRAWFORD SALLY,,0001127602-17-016337,2017-05-01,M,4449,18.82,147816,D
859737,2017-05-02,HOLX,CRAWFORD SALLY,,0001127602-17-016337,2017-05-01,M,3231,32.815,151047,D
859737,2017-05-05,HOLX,ULLIAN ELAINE,,0001127602-17-017101,2017-04-26,G,1196,0.0,23810,D
859737,2017-05-05,HOLX,ULLIAN ELAINE,,0001127602-17-017101,2017-05-03,M,8856,32.815,32666,D
859737,2017-05-05,HOLX,ULLIAN ELAINE,,0001127602-17-017101,2017-05-03,S,8856,45.09,23810,D
859737,2017-05-05,HOLX,ULLIAN ELAINE,,0001127602-17-017101,2017-05-04,M,1444,32.815,25254,D
859737,2017-05-05,HOLX,Levy Lawrence M,,0001127602-17-017097,2017-05-03,M,8703,32.815,38832,D
859737,2017-05-05,HOLX,Levy Lawrence M,,0001127602-17-017097,2017-05-03,S,8703,44.988,30129,D
859737,2017-05-05,HOLX,Levy Lawrence M,,0001127602-17-017097,2017-05-03,S,1500,45.07,28629,D
859737,2017-05-05,HOLX,Levy Lawrence M,,0001127602-17-017097,2017-05-04,M,3297,32.815,31926,D
859737,2017-05-12,HOLX,Levy Lawrence M,,0001127602-17-017838,2017-05-10,M,8651,32.815,40577,D
859737,2017-05-12,HOLX,Levy Lawrence M,,0001127602-17-017838,2017-05-10,S,8651,45.325,31926,D
859737,2017-05-12,HOLX,Levy Lawrence M,,0001127602-17-017838,2017-05-10,S,1186,45.42,30740,D
859737,2017-05-12,HOLX,Levy Lawrence M,,0001127602-17-017838,2017-05-11,M,3349,32.815,34089,D
859737,2017-05-16,HOLX,Dockendorff Charles J,,0001127602-17-018377,2017-05-15,A,1747,0.0,2370,D
859737,2017-05-19,HOLX,Levy Lawrence M,,0001127602-17-018729,2017-05-17,M,9076,32.815,43165,D
859737,2017-05-19,HOLX,Levy Lawrence M,,0001127602-17-018729,2017-05-17,S,9076,42.8019,34089,D
859737,2017-05-19,HOLX,Levy Lawrence M,,0001127602-17-018729,2017-05-18,M,2924,32.815,37013,D
859737,2017-05-26,HOLX,Levy Lawrence M,,0001127602-17-019466,2017-05-24,M,9193,32.815,46206,D
859737,2017-05-26,HOLX,Levy Lawrence M,,0001127602-17-019466,2017-05-24,S,9193,42.93,37013,D
859737,2017-05-26,HOLX,Levy Lawrence M,,0001127602-17-019466,2017-05-25,M,2807,32.815,39820,D
859737,2017-05-31,HOLX,Valenti Peter J. III,,0001127602-17-019865,2017-05-26,M,7766,23.82,20994,D
859737,2017-05-31,HOLX,Valenti Peter J. III,,0001127602-17-019865,2017-05-26,S,7766,43.474,13228,D
859737,2017-05-31,HOLX,Valenti Peter J. III,,0001127602-17-019865,2017-05-26,M,3411,,16639,D
859737,2017-05-31,HOLX,Valenti Peter J. III,,0001127602-17-019865,2017-05-26,F,1172,43.35,15467,D
859737,2017-05-31,HOLX,Valenti Peter J. III,,0001127602-17-019865,2017-05-30,S,2239,43.33,13228,D
859737,2017-05-31,HOLX,Oberton Karleen Marie,,0001127602-17-019851,2017-05-26,M,525,,12211,D
859737,2017-05-31,HOLX,Oberton Karleen Marie,,0001127602-17-019851,2017-05-26,F,166,43.35,12045,D
859737,2017-05-31,HOLX,McMahon Robert W.,,0001127602-17-019838,2017-05-26,M,7347,,36409,D
859737,2017-06-02,HOLX,Levy Lawrence M,,0001127602-17-020321,2017-05-31,M,9146,32.815,48966,D
859737,2017-06-02,HOLX,Levy Lawrence M,,0001127602-17-020321,2017-05-31,S,9146,43.267,39820,D
859737,2017-06-02,HOLX,Levy Lawrence M,,0001127602-17-020321,2017-06-01,M,2854,32.815,42674,D
859737,2017-06-06,HOLX,ULLIAN ELAINE,,0001127602-17-020675,2017-05-16,G,1444,0.0,23810,D
859737,2017-06-06,HOLX,ULLIAN ELAINE,,0001127602-17-020675,2017-06-02,M,8938,32.815,32748,D
859737,2017-06-06,HOLX,ULLIAN ELAINE,,0001127602-17-020675,2017-06-02,S,8938,43.99,23810,D
859737,2017-06-06,HOLX,ULLIAN ELAINE,,0001127602-17-020675,2017-06-05,M,1362,32.815,25172,D
859737,2017-06-09,HOLX,Levy Lawrence M,,0001127602-17-021010,2017-06-07,M,2960,32.815,45634,D
859737,2017-06-09,HOLX,Levy Lawrence M,,0001127602-17-021010,2017-06-07,S,2960,44.54,42674,D
859737,2017-06-09,HOLX,Levy Lawrence M,,0001127602-17-021010,2017-06-08,M,1040,32.815,43714,D
859737,2017-07-06,HOLX,ULLIAN ELAINE,,0001127602-17-023262,2017-06-26,G,1362,0.0,23810,D
859737,2017-07-06,HOLX,ULLIAN ELAINE,,0001127602-17-023262,2017-07-03,M,8849,32.815,32659,D
859737,2017-07-06,HOLX,ULLIAN ELAINE,,0001127602-17-023262,2017-07-03,S,8849,45.279,23810,D
859737,2017-07-06,HOLX,ULLIAN ELAINE,,0001127602-17-023262,2017-07-05,M,1451,32.815,25261,D
859737,2017-07-19,HOLX,Oberton Karleen Marie,,0001127602-17-023900,2017-07-17,S,4704,45.19,7546,D
859737,2017-08-07,HOLX,ULLIAN ELAINE,,0001127602-17-025124,2017-07-18,G,1451,0.0,23810,D
859737,2017-08-07,HOLX,ULLIAN ELAINE,,0001127602-17-025124,2017-08-03,M,6902,32.815,30712,D
859737,2017-08-07,HOLX,ULLIAN ELAINE,,0001127602-17-025124,2017-08-03,S,6902,40.12,23810,D
859737,2017-08-07,HOLX,ULLIAN ELAINE,,0001127602-17-025124,2017-08-04,M,998,32.815,24808,D
859737,2017-09-11,HOLX,Levy Lawrence M,,0001127602-17-027263,2017-09-07,S,7139,39.04,36575,D
859737,2017-10-05,HOLX,West Thomas A.,,0001127602-17-029444,2017-10-03,M,4063,,21784,D
859737,2017-10-10,HOLX,Levy Lawrence M,,0001127602-17-029673,2017-10-09,S,7138,37.38,29437,D
859737,2017-10-12,HOLX,Levy Lawrence M,,0001127602-17-029780,2017-10-10,M,9596,18.82,39033,D
859737,2017-10-12,HOLX,Levy Lawrence M,,0001127602-17-029780,2017-10-10,S,9596,36.809,29437,D
859737,2017-10-12,HOLX,Levy Lawrence M,,0001127602-17-029780,2017-10-11,M,3178,18.82,32615,D
859737,2017-11-07,HOLX,Oberton Karleen Marie,,0001127602-17-031503,2017-11-05,M,797,,8343,D
859737,2017-11-07,HOLX,Oberton Karleen Marie,,0001127602-17-031503,2017-11-05,F,259,39.56,8084,D
859737,2017-11-07,HOLX,Oberton Karleen Marie,,0001127602-17-031503,2017-11-06,S,538,39.4,7546,D
859737,2017-11-07,HOLX,Bebo Allison P,,0001127602-17-031499,2017-11-05,F,348,39.56,15125,D
859737,2017-11-09,HOLX,Oberton Karleen Marie,,0001127602-17-031772,2017-11-07,M,1860,,9406,D
859737,2017-11-09,HOLX,Oberton Karleen Marie,,0001127602-17-031772,2017-11-07,F,604,39.5,8802,D
859737,2017-11-09,HOLX,Oberton Karleen Marie,,0001127602-17-031772,2017-11-08,S,1256,39.29,7546,D
859737,2017-11-09,HOLX,Compton Eric B.,,0001127602-17-031770,2017-11-05,M,3128,,74940,D
859737,2017-11-09,HOLX,Compton Eric B.,,0001127602-17-031770,2017-11-07,M,3636,,78576,D
859737,2017-11-09,HOLX,Compton Eric B.,,0001127602-17-031770,2017-11-07,M,58182,,136758,D
859737,2017-11-09,HOLX,Compton Eric B.,,0001127602-17-031770,2017-11-07,F,27375,39.5,109383,D
859737,2017-11-09,HOLX,Bebo Allison P,,0001127602-17-031766,2017-11-07,M,14048,0.0,29173,D
859737,2017-11-09,HOLX,MACMILLAN STEPHEN P,,0001127602-17-031763,2017-03-01,M,237500,,1026312,D
859737,2017-11-09,HOLX,MACMILLAN STEPHEN P,,0001127602-17-031763,2017-11-05,M,15119,,1041431,D
