cik,filingDate,issuerTradingSymbol,reportingOwnerName,reportingOwnerRelationship,accessionNumber,transactionDate,transactionCode,transactionShares,transactionPricePerShare,sharesOwnedFollowingTransaction,directOrIndirectOwnership
28412,2020-02-27,CMA,WEBER JAMES HARRY,,0000028412-20-000044,2020-02-25,F,1727,56.79,16064,D
28412,2020-02-27,CMA,Sefzik Peter L,,0000028412-20-000043,2020-02-25,A,5580,0.0,25524,D
28412,2020-02-27,CMA,Sefzik Peter L,,0000028412-20-000043,2020-02-25,F,2196,56.79,23328,D
28412,2020-02-27,CMA,OBERMEYER PAUL R,,0000028412-20-000042,2020-02-25,A,6847,0.0,19160,D
28412,2020-02-27,CMA,OBERMEYER PAUL R,,0000028412-20-000042,2020-02-25,F,1668,56.79,17492,D
28412,2020-02-27,CMA,OBERG JAY K.,,0000028412-20-000041,2020-02-25,A,3330,0.0,32515,D
28412,2020-02-27,CMA,OBERG JAY K.,,0000028412-20-000041,2020-02-25,F,1311,56.79,31204,D
28412,2020-02-27,CMA,Moore Christine M,,0000028412-20-000040,2020-02-25,A,3330,0.0,17571,D
28412,2020-02-27,CMA,Moore Christine M,,0000028412-20-000040,2020-02-25,F,1532,56.79,16039,D
28412,2020-02-27,CMA,Guilfoile Peter William,,0000028412-20-000039,2020-02-25,A,6315,0.0,21527,D
28412,2020-02-27,CMA,Guilfoile Peter William,,0000028412-20-000039,2020-02-25,F,2485,56.79,19042,D
28412,2020-02-27,CMA,FARMER CURTIS C,,0000028412-20-000038,2020-02-25,A,18705,0.0,139955,D
28412,2020-02-27,CMA,FARMER CURTIS C,,0000028412-20-000038,2020-02-25,F,7361,56.79,132594,D
28412,2020-02-27,CMA,Burkhart Megan D,,0000028412-20-000037,2020-02-25,A,6735,0.0,33189,D
28412,2020-02-27,CMA,Burkhart Megan D,,0000028412-20-000037,2020-02-25,F,2651,56.79,30538,D
28412,2020-02-27,CMA,Buchanan John D,,0000028412-20-000036,2020-02-25,A,9562,0.0,43100,D
28412,2020-02-27,CMA,Buchanan John D,,0000028412-20-000036,2020-02-25,F,3763,56.79,39337,D
28412,2020-02-27,CMA,AUST MICHAEL J,,0000028412-20-000035,2020-02-25,A,6262,0.0,29890,D
28412,2020-02-27,CMA,AUST MICHAEL J,,0000028412-20-000035,2020-02-25,F,2465,56.79,27425,D
28412,2020-03-03,CMA,Burkhart Megan D,,0000028412-20-000046,2020-02-28,S,4084,51.274,26454,D
28412,2020-04-02,CMA,CARR JAMES MCGREGOR,,0000028412-20-000054,2020-03-31,A,3910,0.0,3910,D
28412,2020-04-10,CMA,LINDNER RICHARD G,,0000028412-20-000062,2020-04-08,A,3092,33.02,9324,I
28412,2020-04-10,CMA,KANE JACQUELINE P,,0000028412-20-000061,2020-04-08,A,647,33.02,9376,I
28412,2020-04-17,CMA,CRESPI MEGAN D.,,0000028412-20-000064,2020-04-15,A,21435,0.0,21435,D
28412,2020-04-30,CMA,FARMER CURTIS C,,0000028412-20-000069,2020-04-28,F,636,35.2,131958,D
28412,2020-05-04,CMA,CRESPI MEGAN D.,,0000028412-20-000073,2020-04-30,A,1245,0.0,22680,D
28412,2020-05-04,CMA,CARR JAMES MCGREGOR,,0000028412-20-000072,2020-04-30,A,1200,0.0,5110,D
28412,2020-07-17,CMA,Burkhart Megan D,,0000028412-20-000081,2020-07-15,A,6775,0.0,33236,D
28412,2020-07-30,CMA,LINDNER RICHARD G,,0000028412-20-000096,2020-07-24,G,6232,0.0,48760,D
28412,2020-07-30,CMA,LINDNER RICHARD G,,0000028412-20-000096,2020-07-28,A,2865,0.0,51625,D
28412,2020-07-30,CMA,Humrichouse Ximena G,,0000028412-20-000095,2020-07-28,A,2865,0.0,30317,D
28412,2020-07-30,CMA,CREGG ROGER A,,0000028412-20-000094,2020-07-28,A,2865,0.0,49691,D
28412,2020-07-30,CMA,Van de Ven Michael G,,0000028412-20-000093,2020-07-28,A,2865,0.0,7155,D
28412,2020-07-30,CMA,Smith Barbara,,0000028412-20-000092,2020-07-28,A,2865,0.0,7924,D
28412,2020-07-30,CMA,KANE JACQUELINE P,,0000028412-20-000091,2020-07-28,A,2865,0.0,30289,D
28412,2020-07-30,CMA,TAUBMAN ROBERT S,,0000028412-20-000090,2020-07-28,A,2865,0.0,46821,D
28412,2020-07-30,CMA,Turner Reginald M JR,,0000028412-20-000089,2020-07-28,A,2865,0.0,33865,D
28412,2020-07-30,CMA,DENICOLA T KEVIN,,0000028412-20-000087,2020-07-28,A,2865,0.0,29212,D
28412,2020-07-30,CMA,Collins Michael E.,,0000028412-20-000083,2020-07-28,A,2865,0.0,7155,D
28412,2020-08-04,CMA,Guilfoile Peter William,,0000028412-20-000097,2020-07-31,F,200,38.52,18931,D
28412,2020-08-31,CMA,Ortiz Mauricio A,,0000028412-20-000098,2020-08-27,S,900,39.97,4593,D
28412,2020-09-02,CMA,OBERMEYER PAUL R,,0000028412-20-000099,2020-08-31,F,224,39.53,17632,D
28412,2020-09-17,CMA,Buchanan John D,,0000028412-20-000101,2020-09-15,F,1384,40.59,37953,D
28412,2020-10-01,CMA,Ortiz Mauricio A,,0000028412-20-000103,2020-09-30,A,785,0.0,5384,D
28412,2020-11-25,CMA,OBERG JAY K.,,0000028412-20-000110,2020-11-24,M,1500,39.1,34208,D
28412,2020-11-25,CMA,OBERG JAY K.,,0000028412-20-000110,2020-11-24,S,1500,53.69,32708,D
28412,2021-01-26,CMA,McKinney Casandra M.,,0000028412-21-000023,2021-01-23,F,134,62.16,7964,D
28412,2021-01-26,CMA,McKinney Casandra M.,,0000028412-21-000023,2021-01-24,F,180,62.16,7784,D
28412,2021-01-26,CMA,Moore Christine M,,0000028412-21-000021,2021-01-23,F,137,62.16,15922,D
28412,2021-01-26,CMA,Moore Christine M,,0000028412-21-000021,2021-01-24,F,57,62.16,15865,D
28412,2021-01-26,CMA,WEBER JAMES HARRY,,0000028412-21-000019,2021-01-23,F,147,62.16,15917,D
28412,2021-01-26,CMA,WEBER JAMES HARRY,,0000028412-21-000019,2021-01-24,F,66,62.16,15851,D
28412,2021-01-26,CMA,Sefzik Peter L,,0000028412-21-000017,2021-01-23,F,238,62.16,23090,D
28412,2021-01-26,CMA,Sefzik Peter L,,0000028412-21-000017,2021-01-24,F,84,62.16,23006,D
28412,2021-01-26,CMA,FARMER CURTIS C,,0000028412-21-000015,2021-01-23,F,728,62.16,131230,D
28412,2021-01-26,CMA,FARMER CURTIS C,,0000028412-21-000015,2021-01-24,F,279,62.16,130951,D
28412,2021-01-26,CMA,CHAUSSE MELINDA A.,,0000028412-21-000013,2021-01-23,F,153,62.16,40206,D
28412,2021-01-26,CMA,CHAUSSE MELINDA A.,,0000028412-21-000013,2021-01-24,F,64,62.16,40142,D
28412,2021-01-26,CMA,Herzog James J,,0000028412-21-000011,2021-01-23,F,134,62.16,12879,D
28412,2021-01-26,CMA,Herzog James J,,0000028412-21-000011,2021-01-24,F,59,62.16,12820,D
28412,2021-01-26,CMA,Ortiz Mauricio A,,0000028412-21-000009,2021-01-23,F,137,62.16,5268,D
28412,2021-01-26,CMA,Ortiz Mauricio A,,0000028412-21-000009,2021-01-24,F,77,62.16,5191,D
28412,2021-01-26,CMA,OBERG JAY K.,,0000028412-21-000007,2021-01-23,F,143,62.16,32891,D
28412,2021-01-26,CMA,OBERG JAY K.,,0000028412-21-000007,2021-01-24,F,50,62.16,32841,D
28412,2021-01-26,CMA,Burkhart Megan D,,0000028412-21-000005,2021-01-23,F,288,62.16,32953,D
28412,2021-01-26,CMA,Burkhart Megan D,,0000028412-21-000005,2021-01-24,F,101,62.16,32852,D
28412,2021-01-26,CMA,Buchanan John D,,0000028412-21-000003,2021-01-23,F,407,62.16,37546,D
28412,2021-01-26,CMA,Buchanan John D,,0000028412-21-000003,2021-01-24,F,142,62.16,37404,D
28412,2021-01-28,CMA,WEBER JAMES HARRY,,0000028412-21-000049,2021-01-26,F,132,60.12,15719,D
28412,2021-01-28,CMA,WEBER JAMES HARRY,,0000028412-21-000049,2021-01-26,A,1945,0.0,17664,D
28412,2021-01-28,CMA,Sefzik Peter L,,0000028412-21-000047,2021-01-26,F,168,60.12,22838,D
28412,2021-01-28,CMA,Sefzik Peter L,,0000028412-21-000047,2021-01-26,A,4315,0.0,27153,D
28412,2021-01-28,CMA,Ortiz Mauricio A,,0000028412-21-000045,2021-01-26,F,153,60.12,5038,D
28412,2021-01-28,CMA,Ortiz Mauricio A,,0000028412-21-000045,2021-01-26,A,1405,0.0,6443,D
28412,2021-01-28,CMA,OBERG JAY K.,,0000028412-21-000043,2021-01-26,F,435,60.12,32406,D
28412,2021-01-28,CMA,OBERG JAY K.,,0000028412-21-000043,2021-01-26,A,4015,0.0,36421,D
28412,2021-01-28,CMA,Moore Christine M,,0000028412-21-000041,2021-01-26,F,314,60.12,15551,D
28412,2021-01-28,CMA,Moore Christine M,,0000028412-21-000041,2021-01-26,A,1695,0.0,17246,D
28412,2021-01-28,CMA,McKinney Casandra M.,,0000028412-21-000039,2021-01-26,F,353,60.12,7431,D
28412,2021-01-28,CMA,McKinney Casandra M.,,0000028412-21-000039,2021-01-26,A,2870,0.0,10301,D
28412,2021-01-28,CMA,Herzog James J,,0000028412-21-000037,2021-01-26,F,119,60.12,12701,D
28412,2021-01-28,CMA,Herzog James J,,0000028412-21-000037,2021-01-26,A,5165,0.0,17866,D
28412,2021-01-28,CMA,FARMER CURTIS C,,0000028412-21-000035,2021-01-26,F,493,60.12,130458,D
28412,2021-01-28,CMA,FARMER CURTIS C,,0000028412-21-000035,2021-01-26,A,18650,0.0,149108,D
28412,2021-01-28,CMA,CRESPI MEGAN D.,,0000028412-21-000033,2021-01-26,A,3370,0.0,26050,D
28412,2021-01-28,CMA,CHAUSSE MELINDA A.,,0000028412-21-000031,2021-01-26,F,125,60.12,40017,D
28412,2021-01-28,CMA,CHAUSSE MELINDA A.,,0000028412-21-000031,2021-01-26,A,2870,0.0,42887,D
28412,2021-01-28,CMA,CARR JAMES MCGREGOR,,0000028412-21-000029,2021-01-26,A,3595,0.0,8705,D
28412,2021-01-28,CMA,Burkhart Megan D,,0000028412-21-000027,2021-01-26,F,194,60.12,32658,D
28412,2021-01-28,CMA,Burkhart Megan D,,0000028412-21-000027,2021-01-26,A,3445,0.0,36103,D
28412,2021-01-28,CMA,Buchanan John D,,0000028412-21-000025,2021-01-26,F,338,60.12,37066,D
28412,2021-01-28,CMA,Buchanan John D,,0000028412-21-000025,2021-01-26,A,4365,0.0,41431,D
28412,2021-02-08,CMA,McKinney Cassandra M.,,0000028412-21-000051,2021-02-04,S,4643,62.23,5658,D
28412,2021-02-25,CMA,WEBER JAMES HARRY,,0000028412-21-000081,2021-02-23,A,2312,0.0,19976,D
28412,2021-02-25,CMA,WEBER JAMES HARRY,,0000028412-21-000081,2021-02-23,F,910,69.59,19066,D
28412,2021-02-25,CMA,Sefzik Peter L,,0000028412-21-000079,2021-02-23,A,3108,0.0,30261,D
28412,2021-02-25,CMA,Sefzik Peter L,,0000028412-21-000079,2021-02-23,F,1223,69.59,29038,D
28412,2021-02-25,CMA,Ortiz Mauricio A,,0000028412-21-000077,2021-02-23,A,683,0.0,7131,D
28412,2021-02-25,CMA,Ortiz Mauricio A,,0000028412-21-000077,2021-02-23,F,269,69.59,6862,D
28412,2021-02-25,CMA,OBERG JAY K.,,0000028412-21-000075,2021-02-23,A,1870,0.0,38291,D
28412,2021-02-25,CMA,OBERG JAY K.,,0000028412-21-000075,2021-02-23,F,736,69.59,37555,D
28412,2021-02-25,CMA,Moore Christine M,,0000028412-21-000073,2021-02-23,A,1825,0.0,19071,D
28412,2021-02-25,CMA,Moore Christine M,,0000028412-21-000073,2021-02-23,F,840,69.59,18231,D
28412,2021-02-25,CMA,Moore Christine M,,0000028412-21-000073,2021-02-23,M,3000,29.6,21231,D
28412,2021-02-25,CMA,Moore Christine M,,0000028412-21-000073,2021-02-23,S,1479,68.66,19752,D
28412,2021-02-25,CMA,Moore Christine M,,0000028412-21-000073,2021-02-23,S,821,68.67,18931,D
28412,2021-02-25,CMA,Moore Christine M,,0000028412-21-000073,2021-02-23,S,100,68.68,18831,D
28412,2021-02-25,CMA,Moore Christine M,,0000028412-21-000073,2021-02-23,S,300,68.69,18531,D
28412,2021-02-25,CMA,McKinney Cassandra M.,,0000028412-21-000071,2021-02-23,A,806,0.0,6464,D
28412,2021-02-25,CMA,McKinney Cassandra M.,,0000028412-21-000071,2021-02-23,F,318,69.59,6146,D
28412,2021-02-25,CMA,Herzog James J,,0000028412-21-000069,2021-02-23,A,2105,0.0,19971,D
28412,2021-02-25,CMA,Herzog James J,,0000028412-21-000069,2021-02-23,F,829,69.59,19142,D
28412,2021-02-25,CMA,FARMER CURTIS C,,0000028412-21-000067,2021-02-23,A,11463,0.0,160571,D
28412,2021-02-25,CMA,FARMER CURTIS C,,0000028412-21-000067,2021-02-23,F,4511,69.59,156060,D
28412,2021-02-25,CMA,CHAUSSE MELINDA A.,,0000028412-21-000065,2021-02-23,A,2408,0.0,45295,D
28412,2021-02-25,CMA,CHAUSSE MELINDA A.,,0000028412-21-000065,2021-02-23,F,948,69.59,44347,D
28412,2021-02-25,CMA,Burkhart Megan D,,0000028412-21-000063,2021-02-23,A,3757,0.0,39860,D
28412,2021-02-25,CMA,Burkhart Megan D,,0000028412-21-000063,2021-02-23,F,1479,69.59,38381,D
28412,2021-02-25,CMA,Buchanan John D,,0000028412-21-000061,2021-02-23,A,5303,0.0,46734,D
28412,2021-02-25,CMA,Buchanan John D,,0000028412-21-000061,2021-02-23,F,2087,69.59,44647,D
28412,2021-03-01,CMA,Burkhart Megan D,,0000028412-21-000083,2021-02-25,S,2278,70.64,36103,D
28412,2021-04-12,CMA,Humrichouse Ximena G,,0000028412-21-000091,2021-04-08,A,1320,70.99,31530,D
28412,2021-04-12,CMA,KANE JACQUELINE P,,0000028412-21-000089,2021-04-08,A,3171,70.99,31504,D
28412,2021-04-12,CMA,LINDNER RICHARD G,,0000028412-21-000087,2021-04-08,A,3789,70.99,53696,D
28412,2021-05-03,CMA,WEBER JAMES HARRY,,0000028412-21-000113,2021-04-29,S,1737,75.0,17329,D
28412,2021-05-03,CMA,WEBER JAMES HARRY,,0000028412-21-000113,2021-04-29,S,1100,75.0,16229,D
28412,2021-05-03,CMA,WEBER JAMES HARRY,,0000028412-21-000113,2021-04-29,S,353,75.0,15876,D
28412,2021-05-03,CMA,WEBER JAMES HARRY,,0000028412-21-000113,2021-04-29,S,334,75.0,15542,D
28412,2021-05-03,CMA,WEBER JAMES HARRY,,0000028412-21-000113,2021-04-29,S,200,75.0,15342,D
28412,2021-05-03,CMA,WEBER JAMES HARRY,,0000028412-21-000113,2021-04-29,S,40,75.0,15302,D
28412,2021-05-03,CMA,WEBER JAMES HARRY,,0000028412-21-000113,2021-04-29,S,27,75.0,15275,D
28412,2021-05-03,CMA,WEBER JAMES HARRY,,0000028412-21-000113,2021-04-29,S,8,75.0,15267,D
28412,2021-05-03,CMA,WEBER JAMES HARRY,,0000028412-21-000113,2021-04-29,S,1,75.0,15266,D
28412,2021-05-04,CMA,Humrichouse Ximena G,,0000028412-21-000115,2021-04-30,S,345,75.52,31185,D
28412,2021-05-04,CMA,Humrichouse Ximena G,,0000028412-21-000115,2021-04-30,S,115,75.52,31070,D
28412,2021-05-04,CMA,Humrichouse Ximena G,,0000028412-21-000115,2021-04-30,S,100,75.52,30970,D
28412,2021-05-05,CMA,OBERG JAY K.,,0000028412-21-000117,2021-05-03,M,4000,29.6,41831,D
28412,2021-05-05,CMA,OBERG JAY K.,,0000028412-21-000117,2021-05-03,S,4000,74.61,37831,D
28412,2021-05-06,CMA,Ortiz Mauricio A,,0000028412-21-000119,2021-05-04,S,800,73.415,6072,D
28412,2021-07-27,CMA,CHAUSSE MELINDA A.,,0000028412-21-000128,2021-07-24,F,383,67.02,44061,D
28412,2021-07-29,CMA,Van de Ven Michael G,,0000028412-21-000150,2021-07-27,A,1625,0.0,9137,D
28412,2021-07-29,CMA,Humrichouse Ximena G,,0000028412-21-000148,2021-07-27,A,1625,0.0,32779,D
28412,2021-07-29,CMA,Turner Reginald M JR,,0000028412-21-000146,2021-07-27,A,1625,0.0,37180,D
28412,2021-07-29,CMA,TAUBMAN ROBERT S,,0000028412-21-000144,2021-07-27,A,1625,0.0,50065,D
28412,2021-07-29,CMA,Smith Barbara,,0000028412-21-000142,2021-07-27,A,1625,0.0,9944,D
28412,2021-07-29,CMA,LINDNER RICHARD G,,0000028412-21-000139,2021-07-27,A,1625,0.0,55792,D
28412,2021-07-29,CMA,KANE JACQUELINE P,,0000028412-21-000137,2021-07-27,A,1625,0.0,33396,D
28412,2021-07-29,CMA,DENICOLA T KEVIN,,0000028412-21-000135,2021-07-27,A,1625,0.0,32294,D
28412,2021-07-29,CMA,CREGG ROGER A,,0000028412-21-000133,2021-07-27,A,1625,0.0,53548,D
28412,2021-07-29,CMA,Collins Michael E.,,0000028412-21-000131,2021-07-27,A,1625,0.0,9137,D
28412,2021-08-17,CMA,CHAUSSE MELINDA A.,,0000028412-21-000152,2021-08-13,M,3250,33.79,47311,D
28412,2021-08-17,CMA,CHAUSSE MELINDA A.,,0000028412-21-000152,2021-08-13,S,3250,75.12,44061,D
28412,2021-10-19,CMA,WEBER JAMES HARRY,,0000028412-21-000158,2021-10-15,A,1325,0.0,16591,D
28412,2021-10-19,CMA,Moore Christine M,,0000028412-21-000156,2021-10-15,A,1325,0.0,19564,D
28412,2021-10-26,CMA,WEBER JAMES HARRY,,0000028412-21-000169,2021-10-22,M,1257,49.51,17848,D
28412,2021-10-26,CMA,WEBER JAMES HARRY,,0000028412-21-000169,2021-10-22,M,547,42.32,18395,D
28412,2021-10-26,CMA,WEBER JAMES HARRY,,0000028412-21-000169,2021-10-22,M,650,32.97,19045,D
28412,2021-10-26,CMA,WEBER JAMES HARRY,,0000028412-21-000169,2021-10-22,S,690,88.55,18355,D
28412,2021-10-26,CMA,WEBER JAMES HARRY,,0000028412-21-000169,2021-10-22,S,200,88.551,18155,D
28412,2021-10-26,CMA,WEBER JAMES HARRY,,0000028412-21-000169,2021-10-22,S,251,88.54,17904,D
28412,2021-10-26,CMA,WEBER JAMES HARRY,,0000028412-21-000169,2021-10-22,S,116,88.56,17788,D
28412,2021-10-26,CMA,WEBER JAMES HARRY,,0000028412-21-000169,2021-10-22,S,547,88.48,17241,D
28412,2021-10-26,CMA,WEBER JAMES HARRY,,0000028412-21-000169,2021-10-22,S,324,88.407,16917,D
28412,2021-10-26,CMA,WEBER JAMES HARRY,,0000028412-21-000169,2021-10-22,S,326,88.41,16591,D
28412,2021-10-26,CMA,Humrichouse Ximena G,,0000028412-21-000167,2021-10-22,S,460,88.395,32584,D
28412,2021-10-26,CMA,Humrichouse Ximena G,,0000028412-21-000167,2021-10-22,S,200,88.45,32384,D
28412,2021-10-26,CMA,Humrichouse Ximena G,,0000028412-21-000167,2021-10-22,S,38,88.335,32346,D
28412,2021-10-26,CMA,Humrichouse Ximena G,,0000028412-21-000167,2021-10-22,S,30,88.335,32316,D
28412,2021-10-27,CMA,OBERG JAY K.,,0000028412-21-000171,2021-10-25,M,3000,33.79,41353,D
28412,2021-10-27,CMA,OBERG JAY K.,,0000028412-21-000171,2021-10-25,M,2200,49.51,43553,D
28412,2021-10-27,CMA,OBERG JAY K.,,0000028412-21-000171,2021-10-25,S,3000,88.76,40553,D
28412,2021-10-27,CMA,OBERG JAY K.,,0000028412-21-000171,2021-10-25,S,2200,88.534,38353,D
28412,2021-10-29,CMA,Buchanan John D,,0000028412-21-000176,2021-10-28,M,3688,32.97,48335,D
28412,2021-10-29,CMA,Buchanan John D,,0000028412-21-000176,2021-10-28,S,5688,85.11,42647,D
28412,2021-10-29,CMA,Burkhart Megan D,,0000028412-21-000174,2021-10-27,M,2786,49.51,38894,D
28412,2021-10-29,CMA,Burkhart Megan D,,0000028412-21-000174,2021-10-27,M,3325,42.32,42219,D
28412,2021-10-29,CMA,Burkhart Megan D,,0000028412-21-000174,2021-10-27,M,3815,32.97,46034,D
28412,2021-10-29,CMA,Burkhart Megan D,,0000028412-21-000174,2021-10-27,S,2402,86.955,43632,D
28412,2021-10-29,CMA,Burkhart Megan D,,0000028412-21-000174,2021-10-27,S,384,86.97,43248,D
28412,2021-10-29,CMA,Burkhart Megan D,,0000028412-21-000174,2021-10-27,S,1909,86.87,41339,D
28412,2021-10-29,CMA,Burkhart Megan D,,0000028412-21-000174,2021-10-27,S,941,86.91,40398,D
28412,2021-10-29,CMA,Burkhart Megan D,,0000028412-21-000174,2021-10-27,S,300,86.89,40098,D
28412,2021-10-29,CMA,Burkhart Megan D,,0000028412-21-000174,2021-10-27,S,1734,86.92,38364,D
28412,2021-10-29,CMA,Burkhart Megan D,,0000028412-21-000174,2021-10-27,S,25,86.93,38339,D
28412,2021-10-29,CMA,Burkhart Megan D,,0000028412-21-000174,2021-10-27,S,1479,86.85,36860,D
28412,2021-10-29,CMA,Burkhart Megan D,,0000028412-21-000174,2021-10-27,S,452,86.851,36408,D
28412,2021-11-16,CMA,Ortiz Mauricio A,,0000028412-21-000183,2021-11-12,M,567,32.97,9870,D
28412,2021-11-16,CMA,Ortiz Mauricio A,,0000028412-21-000183,2021-11-12,S,567,88.483,9303,D
28412,2021-11-29,CMA,CHAUSSE MELINDA A.,,0000028412-21-000185,2021-11-24,M,1679,49.51,45782,D
28412,2021-11-29,CMA,CHAUSSE MELINDA A.,,0000028412-21-000185,2021-11-24,M,1750,42.32,47532,D
28412,2021-11-29,CMA,CHAUSSE MELINDA A.,,0000028412-21-000185,2021-11-24,S,1679,90.951,45853,D
28412,2021-11-29,CMA,CHAUSSE MELINDA A.,,0000028412-21-000185,2021-11-24,S,1750,91.001,44103,D
28412,2022-01-25,CMA,Turner Reginald M JR,,0000028412-22-000031,2022-01-21,A,279,89.7,38053,D
28412,2022-01-25,CMA,WEBER JAMES HARRY,,0000028412-22-000029,2022-01-22,F,181,89.7,16410,D
28412,2022-01-25,CMA,WEBER JAMES HARRY,,0000028412-22-000029,2022-01-23,F,74,89.7,16336,D
28412,2022-01-25,CMA,WEBER JAMES HARRY,,0000028412-22-000029,2022-01-24,F,66,90.53,16270,D
28412,2022-01-25,CMA,Bridges Wendy,,0000028412-22-000027,2022-01-22,F,100,89.7,14846,D
28412,2022-01-25,CMA,Bridges Wendy,,0000028412-22-000027,2022-01-23,F,39,89.7,14807,D
28412,2022-01-25,CMA,Bridges Wendy,,0000028412-22-000027,2022-01-24,F,97,90.53,14710,D
28412,2022-01-25,CMA,CHAUSSE MELINDA A.,,0000028412-22-000025,2022-01-22,F,179,89.7,43964,D
28412,2022-01-25,CMA,CHAUSSE MELINDA A.,,0000028412-22-000025,2022-01-23,F,77,89.7,43887,D
28412,2022-01-25,CMA,CHAUSSE MELINDA A.,,0000028412-22-000025,2022-01-24,F,64,90.53,43823,D
28412,2022-01-25,CMA,Herzog James J,,0000028412-22-000023,2022-01-22,F,163,89.7,19042,D
28412,2022-01-25,CMA,Herzog James J,,0000028412-22-000023,2022-01-23,F,67,89.7,18975,D
28412,2022-01-25,CMA,Herzog James J,,0000028412-22-000023,2022-01-24,F,60,90.53,18915,D
28412,2022-01-25,CMA,Buchanan John D,,0000028412-22-000021,2022-01-22,F,465,89.7,42182,D
28412,2022-01-25,CMA,Buchanan John D,,0000028412-22-000021,2022-01-23,F,204,89.7,41978,D
28412,2022-01-25,CMA,Buchanan John D,,0000028412-22-000021,2022-01-24,F,126,90.53,41852,D
28412,2022-01-25,CMA,McKinney Cassandra M.,,0000028412-22-000019,2022-01-22,F,162,89.7,5984,D
28412,2022-01-25,CMA,McKinney Cassandra M.,,0000028412-22-000019,2022-01-23,F,67,89.7,5917,D
28412,2022-01-25,CMA,McKinney Cassandra M.,,0000028412-22-000019,2022-01-24,F,180,90.53,5737,D
28412,2022-01-25,CMA,Moore Christine M,,0000028412-22-000017,2022-01-22,F,175,89.7,19391,D
28412,2022-01-25,CMA,Moore Christine M,,0000028412-22-000017,2022-01-23,F,69,89.7,19322,D
28412,2022-01-25,CMA,Moore Christine M,,0000028412-22-000017,2022-01-24,F,58,90.53,19264,D
28412,2022-01-25,CMA,FARMER CURTIS C,,0000028412-22-000015,2022-01-22,F,866,89.7,155194,D
28412,2022-01-25,CMA,FARMER CURTIS C,,0000028412-22-000015,2022-01-23,F,364,89.7,154830,D
28412,2022-01-25,CMA,FARMER CURTIS C,,0000028412-22-000015,2022-01-24,F,246,90.53,154584,D
28412,2022-01-25,CMA,Burkhart Megan D,,0000028412-22-000013,2022-01-22,F,359,89.7,35750,D
28412,2022-01-25,CMA,Burkhart Megan D,,0000028412-22-000013,2022-01-23,F,144,89.7,35606,D
28412,2022-01-25,CMA,Burkhart Megan D,,0000028412-22-000013,2022-01-24,F,87,90.53,35519,D
28412,2022-01-25,CMA,OBERG JAY K.,,0000028412-22-000011,2022-01-22,F,446,89.7,38137,D
28412,2022-01-25,CMA,OBERG JAY K.,,0000028412-22-000011,2022-01-23,F,79,89.7,38058,D
28412,2022-01-25,CMA,OBERG JAY K.,,0000028412-22-000011,2022-01-24,F,49,90.53,38009,D
28412,2022-01-25,CMA,Sefzik Peter L,,0000028412-22-000009,2022-01-22,F,405,89.7,28633,D
28412,2022-01-25,CMA,Sefzik Peter L,,0000028412-22-000009,2022-01-23,F,119,89.7,28514,D
28412,2022-01-25,CMA,Sefzik Peter L,,0000028412-22-000009,2022-01-24,F,72,90.53,28442,D
28412,2022-01-25,CMA,Ortiz Mauricio A,,0000028412-22-000007,2022-01-22,F,162,89.7,5940,D
28412,2022-01-25,CMA,Ortiz Mauricio A,,0000028412-22-000007,2022-01-23,F,68,89.7,5872,D
28412,2022-01-25,CMA,Ortiz Mauricio A,,0000028412-22-000007,2022-01-24,F,78,90.53,5794,D
28412,2022-01-27,CMA,FARMER CURTIS C,,0000028412-22-000059,2022-01-25,A,13610,0.0,168194,D
28412,2022-01-27,CMA,Sefzik Peter L,,0000028412-22-000057,2022-01-25,A,3565,0.0,32007,D
28412,2022-01-27,CMA,CRESPI MEGAN D.,,0000028412-22-000055,2022-01-25,A,2105,0.0,28155,D
28412,2022-01-27,CMA,Burkhart Megan D,,0000028412-22-000053,2022-01-25,A,1945,0.0,37464,D
28412,2022-01-27,CMA,WEBER JAMES HARRY,,0000028412-22-000051,2022-01-25,A,1595,0.0,17865,D
28412,2022-01-27,CMA,Buchanan John D,,0000028412-22-000049,2022-01-25,A,2465,0.0,44317,D
28412,2022-01-27,CMA,Ortiz Mauricio A,,0000028412-22-000047,2022-01-25,A,1400,0.0,7194,D
28412,2022-01-27,CMA,Herzog James J,,0000028412-22-000045,2022-01-25,A,3890,0.0,22805,D
28412,2022-01-27,CMA,CARR JAMES MCGREGOR,,0000028412-22-000043,2022-01-25,A,2025,0.0,10730,D
28412,2022-01-27,CMA,McKinney Cassandra M.,,0000028412-22-000041,2022-01-25,A,1700,0.0,7437,D
28412,2022-01-27,CMA,Bridges Wendy,,0000028412-22-000039,2022-01-25,A,1285,0.0,15995,D
28412,2022-01-27,CMA,CHAUSSE MELINDA A.,,0000028412-22-000037,2022-01-25,A,1700,0.0,45523,D
28412,2022-01-27,CMA,OBERG JAY K.,,0000028412-22-000035,2022-01-25,A,2270,0.0,40279,D
28412,2022-01-27,CMA,Moore Christine M,,0000028412-22-000033,2022-01-25,A,1295,0.0,20559,D
28412,2022-02-03,CMA,Moore Christine M,,0000028412-22-000061,2022-02-01,M,2750,33.79,23309,D
28412,2022-02-03,CMA,Moore Christine M,,0000028412-22-000061,2022-02-01,S,2750,93.9,20559,D
28412,2022-02-23,CMA,CHAUSSE MELINDA A.,,0000028412-22-000070,2022-02-18,S,3647,100.67,41876,D
