cik,filingDate,issuerTradingSymbol,reportingOwnerName,reportingOwnerRelationship,accessionNumber,transactionDate,transactionCode,transactionShares,transactionPricePerShare,sharesOwnedFollowingTransaction,directOrIndirectOwnership
0001012100,2017-02-15,SEE,Chrisman Kenneth P.,,0001127602-17-006327,2017-02-14,A,3329,,15920,D
0001012100,2017-02-15,SEE,Chrisman Kenneth P.,,0001127602-17-006327,2017-02-14,F,1169,47.12,14751,D
0001012100,2017-02-15,SEE,Kadri Ilham,,0001127602-17-006289,2017-02-14,A,47016,,86569,D
0001012100,2017-02-15,SEE,Kadri Ilham,,0001127602-17-006289,2017-02-14,A,24431,,111000,D
0001012100,2017-02-15,SEE,Kadri Ilham,,0001127602-17-006289,2017-02-14,F,30934,47.12,80066,D
0001012100,2017-02-15,SEE,Chammas Emile Z.,,0001127602-17-006283,2017-02-14,A,47018,,151576,D
0001012100,2017-02-15,SEE,Chammas Emile Z.,,0001127602-17-006283,2017-02-14,A,24432,,176008,D
0001012100,2017-02-15,SEE,Chammas Emile Z.,,0001127602-17-006283,2017-02-14,F,30931,47.12,145077,D
0001012100,2017-02-16,SEE,Deily Karl R,,0001127602-17-006503,2017-02-14,A,47018,,232222,D
0001012100,2017-02-16,SEE,Deily Karl R,,0001127602-17-006503,2017-02-14,A,24432,,256654,D
0001012100,2017-02-16,SEE,Deily Karl R,,0001127602-17-006503,2017-02-14,F,30932,47.12,225722,D
0001012100,2017-02-16,SEE,Stiehl William G.,,0001127602-17-006498,2017-02-14,A,16720,,42588,D
0001012100,2017-02-16,SEE,Stiehl William G.,,0001127602-17-006498,2017-02-14,A,5993,,48581,D
0001012100,2017-02-16,SEE,Stiehl William G.,,0001127602-17-006498,2017-02-14,F,7784,47.12,40797,D
0001012100,2017-02-16,SEE,Lowe Carol P,,0001127602-17-006475,2017-02-14,A,61171,,143602,D
0001012100,2017-02-16,SEE,Lowe Carol P,,0001127602-17-006475,2017-02-14,A,31786,,175388,D
0001012100,2017-02-16,SEE,Lowe Carol P,,0001127602-17-006475,2017-02-14,F,41142,47.12,134246,D
0001012100,2017-02-16,SEE,Peribere Jerome A,,0001127602-17-006457,2017-02-14,A,275861,,663303,D
0001012100,2017-02-16,SEE,Peribere Jerome A,,0001127602-17-006457,2017-02-14,A,143347,,806650,D
0001012100,2017-02-16,SEE,Peribere Jerome A,,0001127602-17-006457,2017-02-14,F,196225,47.12,610425,D
0001012100,2017-02-21,SEE,Chrisman Kenneth P.,,0001127602-17-007332,2017-02-18,F,663,47.76,14088,D
0001012100,2017-03-14,SEE,Deily Karl R,,0001127602-17-011563,2017-03-13,F,2680,45.04,223042,D
0001012100,2017-03-14,SEE,Peribere Jerome A,,0001127602-17-011549,2017-03-13,F,48239,45.04,562186,D
0001012100,2017-03-14,SEE,Peribere Jerome A,,0001127602-17-011549,2017-03-14,A,40399,,602585,D
0001012100,2017-03-14,SEE,Lowe Carol P,,0001127602-17-011546,2017-03-13,F,3304,45.04,130942,D
0001012100,2017-03-14,SEE,Chrisman Kenneth P.,,0001127602-17-011543,2017-03-14,A,2670,,16758,D
0001012100,2017-05-15,SEE,Peribere Jerome A,,0001127602-17-018079,2017-03-22,G,403585,0,199000,D
0001012100,2017-05-15,SEE,Peribere Jerome A,,0001127602-17-018079,2017-03-23,G,26150,0,172850,D
0001012100,2017-05-15,SEE,Peribere Jerome A,,0001127602-17-018079,2017-03-27,G,471612,0,71871,I
0001012100,2017-05-15,SEE,Peribere Jerome A,,0001127602-17-018079,2017-04-18,G,46269,0,693368,I
0001012100,2017-05-15,SEE,Peribere Jerome A,,0001127602-17-018079,2017-04-19,G,50292,0,643076,I
0001012100,2017-05-15,SEE,Peribere Jerome A,,0001127602-17-018079,2017-05-11,P,3460,43.25,646536,I
0001012100,2017-05-15,SEE,Peribere Jerome A,,0001127602-17-018079,2017-05-12,P,3500,42.69,650036,I
0001012100,2017-05-16,SEE,Chammas Emile Z.,,0001127602-17-018282,2017-05-16,P,3000,43.09,148077,D
0001012100,2017-05-19,SEE,KOSECOFF JACQUELINE B,,0001127602-17-018788,2017-05-18,A,2679,,2679,D
0001012100,2017-05-19,SEE,Keizer Henry R.,,0001127602-17-018780,2017-05-18,A,2679,,3779,D
0001012100,2017-05-22,SEE,Lustig Neil,,0001127602-17-018955,2017-05-18,A,2679,,9168,D
0001012100,2017-05-22,SEE,CHU MICHAEL,,0001127602-17-018952,2017-05-18,A,2679,,28493,D
0001012100,2017-05-22,SEE,WAMBOLD RICHARD L,,0001127602-17-018928,2017-05-18,A,4775,,25549,D
0001012100,2017-05-23,SEE,Stiehl William G.,,0001127602-17-019117,2017-05-19,S,3000,43.43,37797,D
0001012100,2017-09-19,SEE,CODEY LAWRENCE R,,0001127602-17-027665,2017-09-18,S,3500,42.91,38180,D
0001012100,2017-09-20,SEE,Doheny Edward L II,,0001127602-17-027810,2017-09-18,A,30000,,30000,D
0001012100,2017-10-05,SEE,Chrisman Kenneth P.,,0001127602-17-029424,2017-10-04,A,12000,,28758,D
0001012100,2017-10-10,SEE,Chrisman Kenneth P.,,0001127602-17-029584,2017-10-07,F,1647,44.16,27111,D
0001012100,2017-11-02,SEE,Peribere Jerome A,,0001127602-17-030936,2017-10-26,G,246,0,168186,I
0001012100,2017-11-02,SEE,Peribere Jerome A,,0001127602-17-030936,2017-11-01,G,114,0,168072,I
0001012100,2017-11-21,SEE,Chammas Emile Z.,,0001127602-17-032934,2017-11-20,S,6000,45.242,142077,D
0001012100,2017-12-19,SEE,Stiehl William G.,,0001127602-17-035032,2017-12-15,S,3000,48.98,34797,D
0001012100,2018-01-03,SEE,Peribere Jerome A,,0001127602-18-000462,2017-12-31,F,35661,49.30,137189,D
0001012100,2018-02-15,SEE,Stiehl William G.,,0001127602-18-006350,2018-02-13,A,2255,,37052,D
0001012100,2018-02-15,SEE,Stiehl William G.,,0001127602-18-006350,2018-02-13,A,4248,,41300,D
0001012100,2018-02-15,SEE,Stiehl William G.,,0001127602-18-006350,2018-02-13,A,5993,,47293,D
0001012100,2018-02-15,SEE,Stiehl William G.,,0001127602-18-006350,2018-02-13,F,3126,41.72,44167,D
0001012100,2018-02-15,SEE,Doheny Edward L II,,0001127602-18-006250,2018-02-13,A,43145,,73145,D
0001012100,2018-02-15,SEE,Deily Karl R,,0001127602-18-006246,2018-02-13,A,7077,,230119,D
0001012100,2018-02-15,SEE,Deily Karl R,,0001127602-18-006246,2018-02-13,A,11872,,241991,D
0001012100,2018-02-15,SEE,Deily Karl R,,0001127602-18-006246,2018-02-13,A,24432,,266423,D
0001012100,2018-02-15,SEE,Deily Karl R,,0001127602-18-006246,2018-02-13,F,10973,41.72,255450,D
0001012100,2018-02-15,SEE,Chrisman Kenneth P.,,0001127602-18-006240,2018-02-13,A,5755,,32866,D
0001012100,2018-02-15,SEE,Chrisman Kenneth P.,,0001127602-18-006240,2018-02-13,A,5900,,38766,D
0001012100,2018-02-15,SEE,Chrisman Kenneth P.,,0001127602-18-006240,2018-02-13,A,3329,,42095,D
0001012100,2018-02-15,SEE,Chrisman Kenneth P.,,0001127602-18-006240,2018-02-13,F,2845,41.72,39250,D
0001012100,2018-02-15,SEE,Chammas Emile Z.,,0001127602-18-006235,2018-02-13,A,7139,,149216,D
0001012100,2018-02-15,SEE,Chammas Emile Z.,,0001127602-18-006235,2018-02-13,A,11815,,161031,D
0001012100,2018-02-15,SEE,Chammas Emile Z.,,0001127602-18-006235,2018-02-13,A,24432,,185463,D
0001012100,2018-02-15,SEE,Chammas Emile Z.,,0001127602-18-006235,2018-02-13,F,10954,41.72,174509,D
0001012100,2018-03-15,SEE,Chrisman Kenneth P.,,0001127602-18-011688,2018-03-14,F,550,44.21,38700,D
0001012100,2018-03-15,SEE,Chrisman Kenneth P.,,0001127602-18-011688,2018-03-14,A,4518,,43218,D
0001012100,2018-03-15,SEE,Deily Karl R,,0001127602-18-011659,2018-03-14,F,1541,44.21,253909,D
0001012100,2018-03-15,SEE,Deily Karl R,,0001127602-18-011659,2018-03-14,A,3925,,257834,D
0001012100,2018-05-18,SEE,CHU MICHAEL,,0001127602-18-018051,2018-05-17,A,2640,,31133,D
0001012100,2018-05-18,SEE,Keizer Henry R.,,0001127602-18-018037,2018-05-17,A,2640,,6419,D
0001012100,2018-05-18,SEE,KOSECOFF JACQUELINE B,,0001127602-18-018035,2018-05-17,A,2640,,5319,D
0001012100,2018-05-21,SEE,Lustig Neil,,0001127602-18-018256,2018-05-17,A,2640,,11989,D
0001012100,2018-05-23,SEE,Chrisman Kenneth P.,,0001127602-18-018521,2018-05-22,S,7000,45.0147,36218,D
0001012100,2018-05-30,SEE,Chammas Emile Z.,,0001127602-18-019231,2018-05-29,S,10000,45.0263,164509,D
0001012100,2018-06-11,SEE,Stiehl William G.,,0001127602-18-020596,2018-06-07,A,1731,,45898,D
0001012100,2018-06-20,SEE,Stiehl William G.,,0001127602-18-021566,2018-06-19,S,3000,44.0136,42898,D
0001012100,2018-08-08,SEE,Keizer Henry R.,,0001127602-18-024894,2018-08-08,P,600,40.9933,7019,D
0001012100,2018-08-13,SEE,Doheny Edward L II,,0001127602-18-025179,2018-08-13,P,5000,39.65,78145,D
0001012100,2018-08-15,SEE,Whitaker Jerry R.,,0001127602-18-025383,2018-08-14,P,1000,39.81,8021,D
0001012100,2018-12-17,SEE,Doheny Edward L II,,0001127602-18-036399,2018-12-17,P,7500,33.75,85645,D
0001012100,2018-12-18,SEE,Chammas Emile Z.,,0001127602-18-036498,2018-12-17,P,5000,33.4002,169509,D
0001012100,2019-01-03,SEE,Lawton III Harry A,,0001127602-19-000643,2019-01-01,A,1225,,1225,D
0001012100,2019-02-14,SEE,Chrisman Kenneth P.,,0001127602-19-006023,2019-02-13,A,5688,,41906,D
0001012100,2019-02-14,SEE,Chrisman Kenneth P.,,0001127602-19-006023,2019-02-13,F,660,42.21,41246,D
0001012100,2019-02-14,SEE,Leon Michael A,,0001127602-19-006015,2019-02-13,A,1642,,7214,D
0001012100,2019-02-15,SEE,Stiehl William G.,,0001127602-19-006196,2019-02-13,A,6841,,49739,D
0001012100,2019-02-15,SEE,Stiehl William G.,,0001127602-19-006196,2019-02-13,F,262,42.21,49477,D
0001012100,2019-02-15,SEE,Doheny Edward L II,,0001127602-19-006194,2019-02-13,F,4258,42.21,81387,D
0001012100,2019-02-15,SEE,Deily Karl R,,0001127602-19-006174,2019-02-13,A,8531,,266365,D
0001012100,2019-02-15,SEE,Deily Karl R,,0001127602-19-006174,2019-02-13,F,766,42.21,265599,D
0001012100,2019-02-15,SEE,Chammas Emile Z.,,0001127602-19-006172,2019-02-13,A,8045,,177554,D
0001012100,2019-02-15,SEE,Chammas Emile Z.,,0001127602-19-006172,2019-02-13,F,771,42.21,176783,D
0001012100,2019-02-19,SEE,Doheny Edward L II,,0001127602-19-006670,2019-02-14,A,42756,,124143,D
0001012100,2019-02-20,SEE,Lawton III Harry A,,0001127602-19-007039,2019-02-19,P,1000,42.3264,2225,D
0001012100,2019-02-26,SEE,Leon Michael A,,0001127602-19-008274,2019-02-22,F,667,43.45,6547,D
0001012100,2019-03-11,SEE,Leon Michael A,,0001127602-19-010721,2019-03-09,F,186,44.88,6361,D
0001012100,2019-03-18,SEE,Doheny Edward L II,,0001127602-19-011635,2019-03-14,A,38103,,162246,D
0001012100,2019-03-18,SEE,Chrisman Kenneth P.,,0001127602-19-011620,2019-03-14,F,792,45.00,40454,D
0001012100,2019-03-18,SEE,Chrisman Kenneth P.,,0001127602-19-011620,2019-03-14,A,4453,,44907,D
0001012100,2019-05-03,SEE,Doheny Edward L II,,0001127602-19-017196,2019-05-03,P,5000,45.00,167246,D
0001012100,2019-05-17,SEE,Keizer Henry R.,,0001127602-19-019015,2019-05-16,A,2970,,9989,D
0001012100,2019-05-17,SEE,DUFF PATRICK,,0001127602-19-018938,2019-05-16,A,2970,,91625,D
0001012100,2019-05-17,SEE,Colpron Francoise,,0001127602-19-018934,2019-05-16,A,2970,,2970,D
0001012100,2019-05-20,SEE,KOSECOFF JACQUELINE B,,0001127602-19-019079,2019-05-16,A,2970,,5610,D
0001012100,2019-05-20,SEE,Lawton III Harry A,,0001127602-19-019076,2019-05-16,A,2970,,5195,D
0001012100,2019-05-20,SEE,CHU MICHAEL,,0001127602-19-019074,2019-05-16,A,2970,,34103,D
0001012100,2019-05-20,SEE,Lustig Neil,,0001127602-19-019072,2019-05-16,A,2970,,15116,D
0001012100,2019-06-10,SEE,Stiehl William G.,,0001127602-19-021227,2019-06-07,F,171,44.80,49306,D
0001012100,2019-06-26,SEE,SULLIVAN JAMES M,,0001127602-19-022837,2019-06-24,A,12028,,12028,D
0001012100,2019-11-07,SEE,SULLIVAN JAMES M,,0001127602-19-032220,2019-11-07,P,5000,38.75,17028,D
0001012100,2019-11-12,SEE,Doheny Edward L II,,0001127602-19-032408,2019-11-08,P,5000,39.904,172246,D
0001012100,2019-12-20,SEE,Deily Karl R,,0001127602-19-035583,2019-12-19,S,9239,40.00,256360,D
0001012100,2020-02-13,SEE,Deily Karl R,,0001127602-20-005264,2020-02-12,A,10343,,266703,D
0001012100,2020-02-13,SEE,Deily Karl R,,0001127602-20-005264,2020-02-12,A,18838,,285541,D
0001012100,2020-02-13,SEE,Deily Karl R,,0001127602-20-005264,2020-02-12,F,8483,35.86,277058,D
0001012100,2020-02-13,SEE,Leon Michael A,,0001127602-20-005258,2020-02-12,A,2030,,8391,D
0001012100,2020-02-14,SEE,Edwards Susan C,,0001127602-20-005544,2020-02-12,A,4578,,27310,D
0001012100,2020-02-14,SEE,Edwards Susan C,,0001127602-20-005544,2020-02-12,A,5823,,33133,D
0001012100,2020-02-14,SEE,Edwards Susan C,,0001127602-20-005544,2020-02-12,F,2714,35.86,30419,D
0001012100,2020-02-14,SEE,DUFF PATRICK,,0001127602-20-005531,2020-02-14,P,15000,35.00,106625,D
0001012100,2020-02-14,SEE,Chammas Emile Z.,,0001127602-20-005404,2020-02-12,A,9943,,186726,D
0001012100,2020-02-14,SEE,Chammas Emile Z.,,0001127602-20-005404,2020-02-12,A,18745,,205471,D
0001012100,2020-02-14,SEE,Chammas Emile Z.,,0001127602-20-005404,2020-02-12,F,8449,35.86,197022,D
0001012100,2020-02-14,SEE,SULLIVAN JAMES M,,0001127602-20-005401,2020-02-12,A,9992,,27020,D
0001012100,2020-02-18,SEE,Doheny Edward L II,,0001127602-20-005898,2020-02-13,A,55204,,227450,D
0001012100,2020-02-18,SEE,Doheny Edward L II,,0001127602-20-005898,2020-02-13,F,6414,34.40,221036,D
0001012100,2020-02-18,SEE,Doheny Edward L II,,0001127602-20-005898,2020-02-14,F,6370,34.77,214666,D
0001012100,2020-02-18,SEE,Deily Karl R,,0001127602-20-005831,2020-02-13,F,2324,34.40,274734,D
0001012100,2020-02-18,SEE,Chammas Emile Z.,,0001127602-20-005829,2020-02-13,F,2261,34.40,194761,D
0001012100,2020-02-18,SEE,Leon Michael A,,0001127602-20-005827,2020-02-13,F,273,34.40,8118,D
0001012100,2020-02-18,SEE,Edwards Susan C,,0001127602-20-005825,2020-02-13,F,964,34.40,29455,D
0001012100,2020-02-19,SEE,Deily Karl R,,0001127602-20-006307,2020-02-18,S,13233,34.47,261501,D
0001012100,2020-02-21,SEE,Edwards Susan C,,0001127602-20-006902,2020-02-20,F,468,34.94,28987,D
0001012100,2020-02-25,SEE,Doheny Edward L II,,0001127602-20-007549,2020-02-25,P,7500,33.45,222166,D
0001012100,2020-03-03,SEE,Leon Michael A,,0001127602-20-008781,2020-03-01,F,891,30.31,7227,D
0001012100,2020-03-05,SEE,SULLIVAN JAMES M,,0001127602-20-009537,2020-03-05,P,5000,29.50,32020,D
0001012100,2020-03-06,SEE,Chammas Emile Z.,,0001127602-20-009721,2020-03-05,P,7500,29.8492,202261,D
0001012100,2020-03-10,SEE,Leon Michael A,,0001127602-20-010115,2020-03-09,F,280,28.47,6947,D
0001012100,2020-03-10,SEE,Whitaker Jerry R.,,0001127602-20-010021,2020-03-09,P,2000,28.3356,10021,D
0001012100,2020-03-16,SEE,Deily Karl R,,0001127602-20-010746,2020-03-14,F,1754,25.50,259747,D
0001012100,2020-03-17,SEE,Chammas Emile Z.,,0001127602-20-011105,2020-03-17,P,10000,20.54,212261,D
0001012100,2020-03-17,SEE,Lustig Neil,,0001127602-20-010960,2020-03-16,P,2000,22.22,17269,D
0001012100,2020-03-17,SEE,Doheny Edward L II,,0001127602-20-010958,2020-03-13,A,65831,25.50,287997,D
0001012100,2020-03-20,SEE,Doheny Edward L II,,0001127602-20-011582,2020-03-19,P,10000,21.6775,297997,D
0001012100,2020-05-22,SEE,Lawton III Harry A,,0001127602-20-017780,2020-05-21,A,4167,,9362,D
0001012100,2020-05-22,SEE,Keizer Henry R.,,0001127602-20-017690,2020-05-21,A,4167,,14156,D
0001012100,2020-05-22,SEE,KOSECOFF JACQUELINE B,,0001127602-20-017689,2020-05-21,A,4167,,4167,D
0001012100,2020-05-26,SEE,Lustig Neil,,0001127602-20-017885,2020-05-21,A,4167,,21523,D
0001012100,2020-05-26,SEE,Colpron Francoise,,0001127602-20-017851,2020-05-21,A,4167,,7137,D
0001012100,2020-08-07,SEE,Deily Karl R,,0001127602-20-023137,2020-08-06,S,63349,40.0049,196398,D
0001012100,2020-08-10,SEE,Deily Karl R,,0001127602-20-023197,2020-08-07,S,10563,40.4227,185835,D
0001012100,2020-09-01,SEE,Pupkin Sergio A,,0001127602-20-024535,2020-08-31,F,1007,39.30,31503,D
0001012100,2020-09-02,SEE,Deily Karl R,,0001127602-20-024607,2020-09-01,S,9239,40.1839,176596,D
0001012100,2020-10-02,SEE,Deily Karl R,,0001127602-20-026113,2020-10-01,S,9239,40.00,167357,D
0001012100,2020-11-03,SEE,Deily Karl R,,0001127602-20-027906,2020-11-02,S,9250,40.14,158107,D
0001012100,2020-11-10,SEE,Chammas Emile Z.,,0001127602-20-028552,2020-11-09,S,30000,43.16,182261,D
0001012100,2020-12-14,SEE,Doheny Edward L II,,0001127602-20-031221,2020-12-10,A,35000,,332997,D
0001012100,2021-01-04,SEE,SULLIVAN JAMES M,,0001127602-21-000149,2020-12-31,F,5376,45.79,26644,D
0001012100,2021-01-05,SEE,Doheny Edward L II,,0001127602-21-000321,2020-12-31,F,13410,45.79,319587,D
0001012100,2021-01-06,SEE,STEPHENS CHRISTOPHER J,,0001127602-21-000870,2021-01-04,A,33334,,33334,D
0001012100,2021-01-11,SEE,Willis Angel S,,0001127602-21-001340,2021-01-07,F,2224,47.22,18265,D
0001012100,2021-02-12,SEE,Willis Angel S,,0001127602-21-005420,2021-02-10,A,3900,,22165,D
0001012100,2021-02-12,SEE,Doheny Edward L II,,0001127602-21-005401,2021-02-10,A,54413,,374000,D
0001012100,2021-02-12,SEE,Doheny Edward L II,,0001127602-21-005401,2021-02-10,F,24312,44.38,349688,D
0001012100,2021-02-12,SEE,Leon Michael A,,0001127602-21-005392,2021-02-10,A,1689,,8636,D
0001012100,2021-02-12,SEE,STEPHENS CHRISTOPHER J,,0001127602-21-005358,2021-02-10,A,7571,,40905,D
0001012100,2021-02-12,SEE,Edwards Susan C,,0001127602-21-005353,2021-02-10,A,3884,,32871,D
0001012100,2021-02-12,SEE,Edwards Susan C,,0001127602-21-005353,2021-02-10,A,3406,,36277,D
0001012100,2021-02-12,SEE,Edwards Susan C,,0001127602-21-005353,2021-02-10,F,1435,44.38,34842,D
0001012100,2021-02-12,SEE,Chammas Emile Z.,,0001127602-21-005345,2021-02-10,A,8436,,190697,D
0001012100,2021-02-12,SEE,Chammas Emile Z.,,0001127602-21-005345,2021-02-10,A,9004,,199701,D
0001012100,2021-02-12,SEE,Chammas Emile Z.,,0001127602-21-005345,2021-02-10,F,4047,44.38,195654,D
0001012100,2021-02-12,SEE,Pupkin Sergio A,,0001127602-21-005338,2021-02-10,A,3860,,35363,D
0001012100,2021-02-12,SEE,Pupkin Sergio A,,0001127602-21-005338,2021-02-10,A,2198,,37561,D
0001012100,2021-02-12,SEE,Pupkin Sergio A,,0001127602-21-005338,2021-02-10,F,1088,44.38,36473,D
0001012100,2021-02-16,SEE,SULLIVAN JAMES M,,0001127602-21-005732,2021-02-12,F,1367,44.09,25277,D
0001012100,2021-02-16,SEE,Pupkin Sergio A,,0001127602-21-005729,2021-02-12,F,587,44.09,35886,D
0001012100,2021-02-16,SEE,Pupkin Sergio A,,0001127602-21-005729,2021-02-13,F,254,44.09,35632,D
0001012100,2021-02-16,SEE,Pupkin Sergio A,,0001127602-21-005729,2021-02-13,F,383,44.09,35249,D
0001012100,2021-02-16,SEE,Leon Michael A,,0001127602-21-005727,2021-02-12,F,338,44.09,8298,D
0001012100,2021-02-16,SEE,Leon Michael A,,0001127602-21-005727,2021-02-13,F,273,44.09,8025,D
0001012100,2021-02-16,SEE,Willis Angel S,,0001127602-21-005704,2021-02-12,F,698,44.09,21467,D
0001012100,2021-02-16,SEE,Willis Angel S,,0001127602-21-005704,2021-02-13,F,575,44.09,20892,D
0001012100,2021-02-16,SEE,Doheny Edward L II,,0001127602-21-005697,2021-02-11,A,44828,,394516,D
0001012100,2021-02-16,SEE,Doheny Edward L II,,0001127602-21-005697,2021-02-13,F,6428,44.09,388088,D
0001012100,2021-02-16,SEE,Doheny Edward L II,,0001127602-21-005697,2021-02-13,F,8225,44.09,379863,D
0001012100,2021-02-16,SEE,Doheny Edward L II,,0001127602-21-005697,2021-02-14,F,6370,44.09,373493,D
0001012100,2021-02-16,SEE,Chammas Emile Z.,,0001127602-21-005690,2021-02-12,F,1468,44.09,194186,D
0001012100,2021-02-16,SEE,Chammas Emile Z.,,0001127602-21-005690,2021-02-13,F,1054,44.09,193132,D
0001012100,2021-02-16,SEE,Chammas Emile Z.,,0001127602-21-005690,2021-02-13,F,1188,44.09,191944,D
0001012100,2021-02-17,SEE,Edwards Susan C,,0001127602-21-006098,2021-02-12,F,600,44.09,34242,D
0001012100,2021-02-17,SEE,Edwards Susan C,,0001127602-21-006098,2021-02-13,F,354,44.09,33888,D
0001012100,2021-02-17,SEE,Edwards Susan C,,0001127602-21-006098,2021-02-13,F,495,44.09,33393,D
0001012100,2021-03-10,SEE,Leon Michael A,,0001127602-21-010042,2021-03-09,F,280,45.78,7745,D
0001012100,2021-03-15,SEE,Doheny Edward L II,,0001127602-21-010584,2021-03-12,A,72043,,445536,D
0001012100,2021-03-15,SEE,Doheny Edward L II,,0001127602-21-010584,2021-03-14,F,17032,46.12,428504,D
0001012100,2021-03-15,SEE,Edwards Susan C,,0001127602-21-010564,2021-03-14,F,764,46.12,32629,D
0001012100,2021-05-19,SEE,Colpron Francoise,,0001127602-21-017343,2021-05-18,A,2540,,9677,D
0001012100,2021-05-19,SEE,Keizer Henry R.,,0001127602-21-017339,2021-05-18,A,2540,,16696,D
0001012100,2021-05-19,SEE,Lawton III Harry A,,0001127602-21-017337,2021-05-18,A,2540,,11902,D
0001012100,2021-05-20,SEE,Lustig Neil,,0001127602-21-017487,2021-05-18,A,2540,,24348,D
