symbol,kind,underlying,underlyingValue,timestamp,expiryDate,strikePrice,optionType,lastPrice,change,pChange,openInterest,changeInOI,totalTradedVolume,impliedVolatility,bidQty,bidPrice,askPrice,askQty,identifier
NIFTY,index,NIFTY,26175.75,01-Dec-2025 15:30:00,30-Dec-2025,26850,PE,598.5,28.549999999999955,5.009211334327564,55,-7,26,10.87,150,591.05,657.85,75,OPTIDXNIFTY30-12-2025PE26850.00
NIFTY,index,NIFTY,26175.75,01-Dec-2025 15:30:00,27-Jan-2026,26850,CE,266.35,-22.799999999999955,-7.885180702057741,97,72,114,9.11,260,248.9,339.8,260,OPTIDXNIFTY27-01-2026CE26850.00
NIFTY,index,NIFTY,26175.75,01-Dec-2025 15:30:00,27-Jan-2026,26850,PE,585.75,-1.1000000000000227,-0.18744142455483048,4,0,0,0,65,508.65,763.4,65,OPTIDXNIFTY27-01-2026PE26850.00
NIFTY,index,NIFTY,26175.75,01-Dec-2025 15:30:00,24-Feb-2026,26850,CE,449.9,-52.75,-10.49437978712822,1,1,1,9.38,0,0,538.35,910,OPTIDXNIFTY24-02-2026CE26850.00
NIFTY,index,NIFTY,26175.75,01-Dec-2025 15:30:00,24-Feb-2026,26850,PE,0,0,0,0,0,0,0,0,0,915.6,975,OPTIDXNIFTY24-02-2026PE26850.00
NIFTY,index,NIFTY,26175.75,01-Dec-2025 15:30:00,02-Dec-2025,26900,CE,0.9,-0.65,-41.935483870967744,77902,2717,815740,21.54,2700,0.85,0.9,114675,OPTIDXNIFTY02-12-2025CE26900.00
NIFTY,index,NIFTY,26175.75,01-Dec-2025 15:30:00,02-Dec-2025,26900,PE,715.8,50.25,7.550146495379762,307,82,455,30.1,300,711.45,716.25,300,OPTIDXNIFTY02-12-2025PE26900.00
NIFTY,index,NIFTY,26175.75,01-Dec-2025 15:30:00,09-Dec-2025,26900,CE,7.05,-3.8999999999999995,-35.61643835616438,20778,7077,66367,9.84,300,7.1,7.8,900,OPTIDXNIFTY09-12-2025CE26900.00
NIFTY,index,NIFTY,26175.75,01-Dec-2025 15:30:00,09-Dec-2025,26900,PE,665,38.60000000000002,6.162196679438062,87,0,76,10.21,75,667,676.8,75,OPTIDXNIFTY09-12-2025PE26900.00
NIFTY,index,NIFTY,26175.75,01-Dec-2025 15:30:00,16-Dec-2025,26900,CE,25.55,-98.45,-79.39516129032258,1262,1262,2743,9.12,75,24.9,26.45,150,OPTIDXNIFTY16-12-2025CE26900.00
NIFTY,index,NIFTY,26175.75,01-Dec-2025 15:30:00,16-Dec-2025,26900,PE,654.8,40.25,6.549507769912945,4,1,9,11.22,75,568.35,659.15,150,OPTIDXNIFTY16-12-2025PE26900.00
NIFTY,index,NIFTY,26175.75,01-Dec-2025 15:30:00,23-Dec-2025,26900,CE,55.7,-10.599999999999994,-15.987933634992451,407,147,566,9.11,75,53.55,57.45,75,OPTIDXNIFTY23-12-2025CE26900.00
NIFTY,index,NIFTY,26175.75,01-Dec-2025 15:30:00,23-Dec-2025,26900,PE,0,0,0,0,0,0,0,0,0,837.6,1725,OPTIDXNIFTY23-12-2025PE26900.00
NIFTY,index,NIFTY,26175.75,01-Dec-2025 15:30:00,30-Dec-2025,26900,CE,86.95,-12.149999999999991,-12.260343087790103,14998,440,14021,8.95,75,84.05,87,75,OPTIDXNIFTY30-12-2025CE26900.00
NIFTY,index,NIFTY,26175.75,01-Dec-2025 15:30:00,30-Dec-2025,26900,PE,641.25,43.14999999999998,7.214512623307136,581,2,318,11.14,75,632.65,650,75,OPTIDXNIFTY30-12-2025PE26900.00
NIFTY,index,NIFTY,26175.75,01-Dec-2025 15:30:00,27-Jan-2026,26900,CE,247.9,-20.799999999999983,-7.74097506512839,577,61,409,9.12,65,244,247.95,130,OPTIDXNIFTY27-01-2026CE26900.00
NIFTY,index,NIFTY,26175.75,01-Dec-2025 15:30:00,27-Jan-2026,26900,PE,636.8,32.799999999999955,5.430463576158933,129,8,53,11.38,325,548.25,703.8,65,OPTIDXNIFTY27-01-2026PE26900.00
NIFTY,index,NIFTY,26175.75,01-Dec-2025 15:30:00,24-Feb-2026,26900,CE,410.7,-70,-14.562096941959643,2,2,2,9.05,520,404.05,444.8,130,OPTIDXNIFTY24-02-2026CE26900.00
NIFTY,index,NIFTY,26175.75,01-Dec-2025 15:30:00,24-Feb-2026,26900,PE,0,0,0,0,0,0,0,130,549.8,962.25,585,OPTIDXNIFTY24-02-2026PE26900.00
NIFTY,index,NIFTY,26175.75,01-Dec-2025 15:30:00,02-Dec-2025,26950,CE,0.85,-0.5000000000000001,-37.03703703703704,22742,1295,275076,22.69,45825,0.8,0.85,26250,OPTIDXNIFTY02-12-2025CE26950.00
NIFTY,index,NIFTY,26175.75,01-Dec-2025 15:30:00,02-Dec-2025,26950,PE,761.25,45.39999999999998,6.342110777397496,197,115,177,27.28,300,761.8,766.7,300,OPTIDXNIFTY02-12-2025PE26950.00
NIFTY,index,NIFTY,26175.75,01-Dec-2025 15:30:00,09-Dec-2025,26950,CE,6.25,-2.4000000000000004,-27.745664739884397,6575,3077,23175,10.19,2250,5.75,6.35,600,OPTIDXNIFTY09-12-2025CE26950.00
NIFTY,index,NIFTY,26175.75,01-Dec-2025 15:30:00,09-Dec-2025,26950,PE,721.75,61.10000000000002,9.248467418451527,8,3,11,12.28,750,703.65,769.6,75,OPTIDXNIFTY09-12-2025PE26950.00
NIFTY,index,NIFTY,26175.75,01-Dec-2025 15:30:00,16-Dec-2025,26950,CE,21.05,-10,-32.2061191626409,573,95,1243,9.16,75,20.4,21.8,225,OPTIDXNIFTY16-12-2025CE26950.00
NIFTY,index,NIFTY,26175.75,01-Dec-2025 15:30:00,16-Dec-2025,26950,PE,711.9,55.25,8.413919135003427,1,1,2,12.37,1725,534.7,889.5,1725,OPTIDXNIFTY16-12-2025PE26950.00
NIFTY,index,NIFTY,26175.75,01-Dec-2025 15:30:00,23-Dec-2025,26950,CE,0,0,0,0,0,0,0,900,31.15,76,1875,OPTIDXNIFTY23-12-2025CE26950.00
NIFTY,index,NIFTY,26175.75,01-Dec-2025 15:30:00,23-Dec-2025,26950,PE,620,0,0,1,0,0,0,1725,528.55,1031.55,1725,OPTIDXNIFTY23-12-2025PE26950.00
NIFTY,index,NIFTY,26175.75,01-Dec-2025 15:30:00,30-Dec-2025,26950,CE,75.45,-12.099999999999994,-13.820673900628206,1181,43,1477,8.9,75,72.15,75.45,75,OPTIDXNIFTY30-12-2025CE26950.00
NIFTY,index,NIFTY,26175.75,01-Dec-2025 15:30:00,30-Dec-2025,26950,PE,677.3,37.5,5.86120662707096,14,-2,18,11.11,150,672.85,695.5,150,OPTIDXNIFTY30-12-2025PE26950.00
NIFTY,index,NIFTY,26175.75,01-Dec-2025 15:30:00,27-Jan-2026,26950,CE,232,-17.80000000000001,-7.1257005604483625,39,4,20,9.17,975,213.3,240,65,OPTIDXNIFTY27-01-2026CE26950.00
NIFTY,index,NIFTY,26175.75,01-Dec-2025 15:30:00,27-Jan-2026,26950,PE,675.55,24.09999999999991,3.6994397114129876,15,13,17,11.6,65,649.6,750.75,65,OPTIDXNIFTY27-01-2026PE26950.00
NIFTY,index,NIFTY,26175.75,01-Dec-2025 15:30:00,24-Feb-2026,26950,CE,405.35,-61.89999999999998,-13.247726056714814,1,1,1,9.38,0,0,433.2,1820,OPTIDXNIFTY24-02-2026CE26950.00
NIFTY,index,NIFTY,26175.75,01-Dec-2025 15:30:00,24-Feb-2026,26950,PE,0,0,0,0,0,0,0,0,0,980.7,1560,OPTIDXNIFTY24-02-2026PE26950.00
NIFTY,index,NIFTY,26175.75,01-Dec-2025 15:30:00,02-Dec-2025,27000,CE,0.85,-0.4,-32,149824,16958,1220639,23.98,29925,0.85,0.9,2100,OPTIDXNIFTY02-12-2025CE27000.00
NIFTY,index,NIFTY,26175.75,01-Dec-2025 15:30:00,02-Dec-2025,27000,PE,813.7,54.35000000000002,7.157437281885826,930,-1432,3050,31.59,300,812.45,816,300,OPTIDXNIFTY02-12-2025PE27000.00
NIFTY,index,NIFTY,26175.75,01-Dec-2025 15:30:00,09-Dec-2025,27000,CE,5.45,-1.75,-24.305555555555554,50533,19103,141301,10.5,1800,5.05,5.45,675,OPTIDXNIFTY09-12-2025CE27000.00
NIFTY,index,NIFTY,26175.75,01-Dec-2025 15:30:00,09-Dec-2025,27000,PE,768,49.60000000000002,6.904231625835193,1955,1632,2569,12.18,75,762.85,769,150,OPTIDXNIFTY09-12-2025PE27000.00
NIFTY,index,NIFTY,26175.75,01-Dec-2025 15:30:00,16-Dec-2025,27000,CE,18.6,-6.75,-26.62721893491124,6834,1000,19089,9.37,975,17.85,18.8,75,OPTIDXNIFTY16-12-2025CE27000.00
NIFTY,index,NIFTY,26175.75,01-Dec-2025 15:30:00,16-Dec-2025,27000,PE,738,40,5.730659025787966,23,7,32,10.95,150,575.3,749.4,225,OPTIDXNIFTY16-12-2025PE27000.00
NIFTY,index,NIFTY,26175.75,01-Dec-2025 15:30:00,23-Dec-2025,27000,CE,41.25,-10.5,-20.28985507246377,1914,-263,4303,9.16,375,39.9,42.25,75,OPTIDXNIFTY23-12-2025CE27000.00
NIFTY,index,NIFTY,26175.75,01-Dec-2025 15:30:00,23-Dec-2025,27000,PE,690.85,-0.049999999999954525,-0.007236937328116156,7,0,0,0,1725,573.2,865.55,75,OPTIDXNIFTY23-12-2025PE27000.00
NIFTY,index,NIFTY,26175.75,01-Dec-2025 15:30:00,30-Dec-2025,27000,CE,67,-10.950000000000003,-14.047466324567035,101896,3005,70047,8.95,300,66.55,67,1725,OPTIDXNIFTY30-12-2025CE27000.00
NIFTY,index,NIFTY,26175.75,01-Dec-2025 15:30:00,30-Dec-2025,27000,PE,720.6,39.35000000000002,5.776146788990829,18120.333333333332,31.666666666666668,5628,11.35,375,720.85,727.8,75,OPTIDXNIFTY30-12-2025PE27000.00
NIFTY,index,NIFTY,26175.75,01-Dec-2025 15:30:00,27-Jan-2026,27000,CE,212,-19.69999999999999,-8.502373759171338,16222,328,7071,9.08,130,211,212,975,OPTIDXNIFTY27-01-2026CE27000.00
NIFTY,index,NIFTY,26175.75,01-Dec-2025 15:30:00,27-Jan-2026,27000,PE,709.5,35.950000000000045,5.33739143344964,3127,213,1402,11.67,130,692.55,710,195,OPTIDXNIFTY27-01-2026PE27000.00
NIFTY,index,NIFTY,26175.75,01-Dec-2025 15:30:00,24-Feb-2026,27000,CE,376.5,-29.850000000000023,-7.345884090070141,971,223,729,9.23,65,372.2,378.2,130,OPTIDXNIFTY24-02-2026CE27000.00
NIFTY,index,NIFTY,26175.75,01-Dec-2025 15:30:00,24-Feb-2026,27000,PE,715.8,17.09999999999991,2.4474023185916574,615,317,541,12.14,65,702.75,731.9,65,OPTIDXNIFTY24-02-2026PE27000.00
NIFTY,index,NIFTY,26175.75,01-Dec-2025 15:30:00,31-Mar-2026,27000,CE,565.35,-30.399999999999977,-5.102811582039442,19537,590,3043,8.96,75,565.1,571,150,OPTIDXNIFTY31-03-2026CE27000.00
NIFTY,index,NIFTY,26175.75,01-Dec-2025 15:30:00,31-Mar-2026,27000,PE,736.5,13.200000000000045,1.8249688925757013,7713,261,1535,12.79,2700,732,739.9,75,OPTIDXNIFTY31-03-2026PE27000.00
NIFTY,index,NIFTY,26175.75,01-Dec-2025 15:30:00,30-Jun-2026,27000,CE,1025.1,-30.25,-2.866347657175345,6555,78,561,7.81,300,1025,1031,75,OPTIDXNIFTY30-06-2026CE27000.00
NIFTY,index,NIFTY,26175.75,01-Dec-2025 15:30:00,30-Jun-2026,27000,PE,758.75,-3.7000000000000455,-0.48527772312939144,5701,149,507,13.7,75,755,763,75,OPTIDXNIFTY30-06-2026PE27000.00
NIFTY,index,NIFTY,26175.75,01-Dec-2025 15:30:00,29-Sep-2026,27000,CE,0,0,0,0,0,0,0,0,0,0,0,OPTIDXNIFTY29-09-2026CE27000.00
NIFTY,index,NIFTY,26175.75,01-Dec-2025 15:30:00,29-Sep-2026,27000,PE,805.55,0,0,24,0,0,0,75,770.2,813.5,150,OPTIDXNIFTY29-09-2026PE27000.00
NIFTY,index,NIFTY,26175.75,01-Dec-2025 15:30:00,29-Dec-2026,27000,CE,1900,-30,-1.5544041450777202,2517,53,194,0,75,1887.4,1925.35,675,OPTIDXNIFTY29-12-2026CE27000.00
NIFTY,index,NIFTY,26175.75,01-Dec-2025 15:30:00,29-Dec-2026,27000,PE,784.9,7.25,0.9322960200604385,3017,73,198,15.04,300,780.05,784.95,225,OPTIDXNIFTY29-12-2026PE27000.00
NIFTY,index,NIFTY,26175.75,01-Dec-2025 15:30:00,29-Jun-2027,27000,PE,0,0,0,0,0,0,0,75,26,0,0,OPTIDXNIFTY29-06-2027PE27000.00
NIFTY,index,NIFTY,26175.75,01-Dec-2025 15:30:00,28-Dec-2027,27000,CE,3270,130,4.140127388535031,6,2,4,0,75,3201,3310,75,OPTIDXNIFTY28-12-2027CE27000.00
NIFTY,index,NIFTY,26175.75,01-Dec-2025 15:30:00,28-Dec-2027,27000,PE,1280,0,0,7,0,0,0,300,960.05,1279.95,75,OPTIDXNIFTY28-12-2027PE27000.00
NIFTY,index,NIFTY,26175.75,01-Dec-2025 15:30:00,27-Jun-2028,27000,PE,0,0,0,0,0,0,0,1800,51,0,0,OPTIDXNIFTY27-06-2028PE27000.00
NIFTY,index,NIFTY,26175.75,01-Dec-2025 15:30:00,26-Dec-2028,27000,CE,0,0,0,0,0,0,0,75,2510,0,0,OPTIDXNIFTY26-12-2028CE27000.00
NIFTY,index,NIFTY,26175.75,01-Dec-2025 15:30:00,26-Dec-2028,27000,PE,940,0,0,2,0,0,0,75,1100.05,1280,75,OPTIDXNIFTY26-12-2028PE27000.00
NIFTY,index,NIFTY,26175.75,01-Dec-2025 15:30:00,26-Jun-2029,27000,PE,0,0,0,0,0,0,0,7500,6.85,0,0,OPTIDXNIFTY26-06-2029PE27000.00
NIFTY,index,NIFTY,26175.75,01-Dec-2025 15:30:00,24-Dec-2029,27000,PE,0,0,0,0,0,0,0,6000,5.85,0,0,OPTIDXNIFTY24-12-2029PE27000.00
NIFTY,index,NIFTY,26175.75,01-Dec-2025 15:30:00,25-Jun-2030,27000,PE,0,0,0,0,0,0,0,2475,5.35,0,0,OPTIDXNIFTY25-06-2030PE27000.00
NIFTY,index,NIFTY,26175.75,01-Dec-2025 15:30:00,02-Dec-2025,27050,CE,0.75,-0.3500000000000001,-31.818181818181824,20073,2384,282537,24.89,17250,0.75,0.85,27300,OPTIDXNIFTY02-12-2025CE27050.00
NIFTY,index,NIFTY,26175.75,01-Dec-2025 15:30:00,02-Dec-2025,27050,PE,864.75,48.60000000000002,5.954787722845068,127,89,136,34.18,300,861,866.6,300,OPTIDXNIFTY02-12-2025PE27050.00
NIFTY,index,NIFTY,26175.75,01-Dec-2025 15:30:00,09-Dec-2025,27050,CE,4.1,-1.25,-23.364485981308412,4247,1151,17111,10.54,450,4.15,4.7,150,OPTIDXNIFTY09-12-2025CE27050.00
NIFTY,index,NIFTY,26175.75,01-Dec-2025 15:30:00,09-Dec-2025,27050,PE,695,-82.29999999999995,-10.58793258716068,1,0,2,0,1725,620.7,899.3,750,OPTIDXNIFTY09-12-2025PE27050.00
NIFTY,index,NIFTY,26175.75,01-Dec-2025 15:30:00,16-Dec-2025,27050,CE,15.2,-5.5,-26.570048309178745,327,160,928,9.41,75,12.9,17.35,75,OPTIDXNIFTY16-12-2025CE27050.00
NIFTY,index,NIFTY,26175.75,01-Dec-2025 15:30:00,16-Dec-2025,27050,PE,805,51.75,6.870229007633588,0,-1,2,13.03,1725,626.35,985.3,1725,OPTIDXNIFTY16-12-2025PE27050.00
NIFTY,index,NIFTY,26175.75,01-Dec-2025 15:30:00,23-Dec-2025,27050,CE,0,0,0,0,0,0,0,750,23,63.1,1800,OPTIDXNIFTY23-12-2025CE27050.00
NIFTY,index,NIFTY,26175.75,01-Dec-2025 15:30:00,23-Dec-2025,27050,PE,0,0,0,0,0,0,0,0,0,1045.6,1725,OPTIDXNIFTY23-12-2025PE27050.00
NIFTY,index,NIFTY,26175.75,01-Dec-2025 15:30:00,30-Dec-2025,27050,CE,57.35,-10.050000000000004,-14.910979228486651,797,36,1003,8.89,75,57.35,58,300,OPTIDXNIFTY30-12-2025CE27050.00
NIFTY,index,NIFTY,26175.75,01-Dec-2025 15:30:00,30-Dec-2025,27050,PE,766.3,38.25,5.253760043953026,7,3,7,11.67,75,619.85,922.3,75,OPTIDXNIFTY30-12-2025PE27050.00
NIFTY,index,NIFTY,26175.75,01-Dec-2025 15:30:00,27-Jan-2026,27050,CE,195.85,-23.099999999999994,-10.5503539620918,36,-10,101,9.08,0,0,207.45,975,OPTIDXNIFTY27-01-2026CE27050.00
NIFTY,index,NIFTY,26175.75,01-Dec-2025 15:30:00,27-Jan-2026,27050,PE,762.55,0,0,4,0,0,0,65,669,960.85,585,OPTIDXNIFTY27-01-2026PE27050.00
NIFTY,index,NIFTY,26175.75,01-Dec-2025 15:30:00,24-Feb-2026,27050,CE,363.55,-70.14999999999998,-16.174775190223652,1,1,1,9.38,910,326.8,390.9,4550,OPTIDXNIFTY24-02-2026CE27050.00
NIFTY,index,NIFTY,26175.75,01-Dec-2025 15:30:00,24-Feb-2026,27050,PE,0,0,0,0,0,0,0,0,0,1045.05,455,OPTIDXNIFTY24-02-2026PE27050.00
NIFTY,index,NIFTY,26175.75,01-Dec-2025 15:30:00,02-Dec-2025,27100,CE,0.8,-0.19999999999999996,-19.999999999999996,48158,-8608,506210,26.34,31650,0.75,0.8,1800,OPTIDXNIFTY02-12-2025CE27100.00
NIFTY,index,NIFTY,26175.75,01-Dec-2025 15:30:00,02-Dec-2025,27100,PE,913,44,5.063291139240507,149,90,168,33.99,1200,900.4,934.2,1500,OPTIDXNIFTY02-12-2025PE27100.00
NIFTY,index,NIFTY,26175.75,01-Dec-2025 15:30:00,09-Dec-2025,27100,CE,3.75,-0.7000000000000002,-15.730337078651688,19914,11301,68558,10.92,150,3.75,4,1650,OPTIDXNIFTY09-12-2025CE27100.00
NIFTY,index,NIFTY,26175.75,01-Dec-2025 15:30:00,09-Dec-2025,27100,PE,856,35.60000000000002,4.339346660165775,60,6,44,0,75,667.1,1025.75,75,OPTIDXNIFTY09-12-2025PE27100.00
NIFTY,index,NIFTY,26175.75,01-Dec-2025 15:30:00,16-Dec-2025,27100,CE,12.8,-4.75,-27.06552706552706,1654,293,5401,9.51,75,12,12.95,150,OPTIDXNIFTY16-12-2025CE27100.00
NIFTY,index,NIFTY,26175.75,01-Dec-2025 15:30:00,16-Dec-2025,27100,PE,852.6,59.10000000000002,7.448015122873349,1,0,2,13.41,75,684.95,1063.2,1725,OPTIDXNIFTY16-12-2025PE27100.00
NIFTY,index,NIFTY,26175.75,01-Dec-2025 15:30:00,23-Dec-2025,27100,CE,27.05,-9.749999999999996,-26.494565217391298,390,119,771,8.94,75,27.1,28.9,75,OPTIDXNIFTY23-12-2025CE27100.00
NIFTY,index,NIFTY,26175.75,01-Dec-2025 15:30:00,23-Dec-2025,27100,PE,0,0,0,0,0,0,0,0,0,1079.35,1725,OPTIDXNIFTY23-12-2025PE27100.00
NIFTY,index,NIFTY,26175.75,01-Dec-2025 15:30:00,30-Dec-2025,27100,CE,50.25,-9,-15.18987341772152,10184,1262,11575,8.91,75,49.65,50.7,75,OPTIDXNIFTY30-12-2025CE27100.00
NIFTY,index,NIFTY,26175.75,01-Dec-2025 15:30:00,30-Dec-2025,27100,PE,802.3,40.299999999999955,5.288713910761149,265,13,122,11.53,225,795.25,812.25,75,OPTIDXNIFTY30-12-2025PE27100.00
NIFTY,index,NIFTY,26175.75,01-Dec-2025 15:30:00,27-Jan-2026,27100,CE,178,-21.25,-10.664993726474279,888,67,641,8.99,195,177.6,179.4,65,OPTIDXNIFTY27-01-2026CE27100.00
NIFTY,index,NIFTY,26175.75,01-Dec-2025 15:30:00,27-Jan-2026,27100,PE,750,4.25,0.5698960777740529,57,0,9,11.05,65,706,835.15,65,OPTIDXNIFTY27-01-2026PE27100.00
NIFTY,index,NIFTY,26175.75,01-Dec-2025 15:30:00,24-Feb-2026,27100,CE,339.1,-63.25,-15.720144153100534,2,1,2,9.28,260,319.1,900.6,845,OPTIDXNIFTY24-02-2026CE27100.00
NIFTY,index,NIFTY,26175.75,01-Dec-2025 15:30:00,24-Feb-2026,27100,PE,0,0,0,0,0,0,0,910,552.15,1016.9,5460,OPTIDXNIFTY24-02-2026PE27100.00
NIFTY,index,NIFTY,26175.75,01-Dec-2025 15:30:00,02-Dec-2025,27150,CE,0.75,-0.19999999999999996,-21.052631578947363,16717,4837,281603,27.39,83550,0.7,0.75,8325,OPTIDXNIFTY02-12-2025CE27150.00
NIFTY,index,NIFTY,26175.75,01-Dec-2025 15:30:00,02-Dec-2025,27150,PE,961.8,39.69999999999993,4.305389870946744,38,33,41,34.01,300,959.85,977.7,1200,OPTIDXNIFTY02-12-2025PE27150.00
NIFTY,index,NIFTY,26175.75,01-Dec-2025 15:30:00,09-Dec-2025,27150,CE,3.25,-0.10000000000000009,-2.9850746268656745,4834,1416,16050,11.19,2250,3.15,3.5,1125,OPTIDXNIFTY09-12-2025CE27150.00
NIFTY,index,NIFTY,26175.75,01-Dec-2025 15:30:00,09-Dec-2025,27150,PE,935.05,62.69999999999993,7.1874820886112145,12,11,34,17.28,75,707.25,919.35,75,OPTIDXNIFTY09-12-2025PE27150.00
NIFTY,index,NIFTY,26175.75,01-Dec-2025 15:30:00,16-Dec-2025,27150,CE,10.3,-3.549999999999999,-25.631768953068583,230,-55,574,9.53,225,9.9,11.2,150,OPTIDXNIFTY16-12-2025CE27150.00
NIFTY,index,NIFTY,26175.75,01-Dec-2025 15:30:00,16-Dec-2025,27150,PE,898.6,53.5,6.3306117619216655,0,0,2,13.63,1725,706.35,1088.1,1725,OPTIDXNIFTY16-12-2025PE27150.00
NIFTY,index,NIFTY,26175.75,01-Dec-2025 15:30:00,23-Dec-2025,27150,CE,0,0,0,0,0,0,0,750,17,52.45,1875,OPTIDXNIFTY23-12-2025CE27150.00
NIFTY,index,NIFTY,26175.75,01-Dec-2025 15:30:00,23-Dec-2025,27150,PE,0,0,0,0,0,0,0,0,0,1133.5,1725,OPTIDXNIFTY23-12-2025PE27150.00
NIFTY,index,NIFTY,26175.75,01-Dec-2025 15:30:00,30-Dec-2025,27150,CE,44,-7.600000000000001,-14.728682170542637,430,-9,1324,8.94,75,42.25,46.95,1500,OPTIDXNIFTY30-12-2025CE27150.00
NIFTY,index,NIFTY,26175.75,01-Dec-2025 15:30:00,30-Dec-2025,27150,PE,850.85,39.60000000000002,4.881355932203393,5,0,3,11.95,150,836.8,1020.2,1050,OPTIDXNIFTY30-12-2025PE27150.00
NIFTY,index,NIFTY,26175.75,01-Dec-2025 15:30:00,27-Jan-2026,27150,CE,167.05,-16.599999999999994,-9.038932752518374,94,22,127,9.08,130,162,252,1495,OPTIDXNIFTY27-01-2026CE27150.00
NIFTY,index,NIFTY,26175.75,01-Dec-2025 15:30:00,27-Jan-2026,27150,PE,919.75,-0.10000000000002274,-0.010871337718108685,1,0,0,0,1560,624.1,1284,1495,OPTIDXNIFTY27-01-2026PE27150.00
NIFTY,index,NIFTY,26175.75,01-Dec-2025 15:30:00,24-Feb-2026,27150,CE,324.85,-77.19999999999999,-19.201591841810718,1,1,1,9.38,0,0,0,0,OPTIDXNIFTY24-02-2026CE27150.00
NIFTY,index,NIFTY,26175.75,01-Dec-2025 15:30:00,24-Feb-2026,27150,PE,0,0,0,0,0,0,0,0,0,0,0,OPTIDXNIFTY24-02-2026PE27150.00
NIFTY,index,NIFTY,26175.75,01-Dec-2025 15:30:00,02-Dec-2025,27200,CE,0.65,-0.29999999999999993,-31.578947368421044,57196,-15549,540084,28.17,244050,0.65,0.75,85350,OPTIDXNIFTY02-12-2025CE27200.00
NIFTY,index,NIFTY,26175.75,01-Dec-2025 15:30:00,02-Dec-2025,27200,PE,1011.75,60.60000000000002,6.371234821006152,116,14,220,35.42,900,1004.2,1027.55,1500,OPTIDXNIFTY02-12-2025PE27200.00
NIFTY,index,NIFTY,26175.75,01-Dec-2025 15:30:00,09-Dec-2025,27200,CE,3.1,0.25,8.771929824561402,39747,29627,75826,11.62,750,3,3.1,1425,OPTIDXNIFTY09-12-2025CE27200.00
NIFTY,index,NIFTY,26175.75,01-Dec-2025 15:30:00,09-Dec-2025,27200,PE,954,36.049999999999955,3.927229151914587,25,14,25,0,75,961.5,971.65,75,OPTIDXNIFTY09-12-2025PE27200.00
NIFTY,index,NIFTY,26175.75,01-Dec-2025 15:30:00,16-Dec-2025,27200,CE,10.55,-1.8499999999999996,-14.919354838709676,3524,2322,7927,10.01,900,9.25,10.7,150,OPTIDXNIFTY16-12-2025CE27200.00
NIFTY,index,NIFTY,26175.75,01-Dec-2025 15:30:00,16-Dec-2025,27200,PE,948.4,53.19999999999993,5.9428060768543265,1,1,3,14.17,1725,753.85,1137.55,1725,OPTIDXNIFTY16-12-2025PE27200.00
NIFTY,index,NIFTY,26175.75,01-Dec-2025 15:30:00,23-Dec-2025,27200,CE,21.15,-5.450000000000003,-20.488721804511286,584,256,699,9.2,75,19.75,22,75,OPTIDXNIFTY23-12-2025CE27200.00
NIFTY,index,NIFTY,26175.75,01-Dec-2025 15:30:00,23-Dec-2025,27200,PE,804.4,0,0,3,0,0,0,1725,731.3,1145.65,1725,OPTIDXNIFTY23-12-2025PE27200.00
NIFTY,index,NIFTY,26175.75,01-Dec-2025 15:30:00,30-Dec-2025,27200,CE,37.4,-7.649999999999999,-16.9811320754717,13755,997,18229,8.9,375,37.4,38.4,300,OPTIDXNIFTY30-12-2025CE27200.00
NIFTY,index,NIFTY,26175.75,01-Dec-2025 15:30:00,30-Dec-2025,27200,PE,896.3,47.34999999999991,5.5774780611343315,1381,20,271,12.21,150,885.25,899.4,75,OPTIDXNIFTY30-12-2025PE27200.00
NIFTY,index,NIFTY,26175.75,01-Dec-2025 15:30:00,27-Jan-2026,27200,CE,152.95,-18.80000000000001,-10.946142649199423,3068,181,1143,9.05,65,152.2,164.35,130,OPTIDXNIFTY27-01-2026CE27200.00
NIFTY,index,NIFTY,26175.75,01-Dec-2025 15:30:00,27-Jan-2026,27200,PE,842.5,39.549999999999955,4.925586898312466,67,3,5,11.72,65,765.4,1200,65,OPTIDXNIFTY27-01-2026PE27200.00
NIFTY,index,NIFTY,26175.75,01-Dec-2025 15:30:00,24-Feb-2026,27200,CE,324.55,-62.30000000000001,-16.104433242858992,2,2,3,9.75,520,278.75,337.25,65,OPTIDXNIFTY24-02-2026CE27200.00
NIFTY,index,NIFTY,26175.75,01-Dec-2025 15:30:00,24-Feb-2026,27200,PE,832.6,-459.6,-35.5672496517567,1,1,1,12.18,5460,619.9,1227.5,390,OPTIDXNIFTY24-02-2026PE27200.00
NIFTY,index,NIFTY,26175.75,01-Dec-2025 15:30:00,02-Dec-2025,27250,CE,0.7,-0.15000000000000002,-17.647058823529417,12327,-968,135661,29.62,5700,0.7,0.75,10125,OPTIDXNIFTY02-12-2025CE27250.00
NIFTY,index,NIFTY,26175.75,01-Dec-2025 15:30:00,02-Dec-2025,27250,PE,1063.75,44.35000000000002,4.350598391210518,108,-3,58,39.45,75,1059.35,1078.3,750,OPTIDXNIFTY02-12-2025PE27250.00
NIFTY,index,NIFTY,26175.75,01-Dec-2025 15:30:00,09-Dec-2025,27250,CE,2.2,-0.25,-10.20408163265306,2290,1597,7423,11.55,225,2.3,2.85,1725,OPTIDXNIFTY09-12-2025CE27250.00
