symbol,kind,underlying,underlyingValue,timestamp,expiryDate,strikePrice,optionType,lastPrice,change,pChange,openInterest,changeInOI,totalTradedVolume,impliedVolatility,bidQty,bidPrice,askPrice,askQty,identifier
NIFTY,index,NIFTY,26202.95,28-Nov-2025 15:30:00,28-Dec-2027,15000,PE,39,0,0,8.333333333333334,0,0,0,75,15,0,0,OPTIDXNIFTY28-12-2027PE15000.00
NIFTY,index,NIFTY,26202.95,28-Nov-2025 15:30:00,30-Dec-2025,16000,CE,10090,0,0,4.666666666666667,0,0,0,75,10057.2,10584.65,75,OPTIDXNIFTY30-12-2025CE16000.00
NIFTY,index,NIFTY,26202.95,28-Nov-2025 15:30:00,30-Dec-2025,16000,PE,1.5,-0.30000000000000004,-16.666666666666668,233.66666666666666,0,7,57.24,300,1.5,1.75,75,OPTIDXNIFTY30-12-2025PE16000.00
NIFTY,index,NIFTY,26202.95,28-Nov-2025 15:30:00,30-Jun-2026,16000,PE,9.05,0,0,38.333333333333336,0,0,0,150,15,24.7,1275,OPTIDXNIFTY30-06-2026PE16000.00
NIFTY,index,NIFTY,26202.95,28-Nov-2025 15:30:00,29-Dec-2026,16000,PE,23.3,0,0,32.333333333333336,0,0,0,75,3.05,0,0,OPTIDXNIFTY29-12-2026PE16000.00
NIFTY,index,NIFTY,26202.95,28-Nov-2025 15:30:00,30-Dec-2025,16500,PE,1.65,0,0,72,0,0,0,300,1.3,2.8,300,OPTIDXNIFTY30-12-2025PE16500.00
NIFTY,index,NIFTY,26202.95,28-Nov-2025 15:30:00,30-Dec-2025,17000,CE,9305,-20.200000000000728,-0.2166173379659495,1478,-4,23,0,300,9305.1,9390.4,150,OPTIDXNIFTY30-12-2025CE17000.00
NIFTY,index,NIFTY,26202.95,28-Nov-2025 15:30:00,30-Dec-2025,17000,PE,1.7,-0.34999999999999987,-17.073170731707314,1762.6666666666667,-31,52,51.34,75,1.55,1.7,600,OPTIDXNIFTY30-12-2025PE17000.00
NIFTY,index,NIFTY,26202.95,28-Nov-2025 15:30:00,29-Dec-2026,17000,PE,97.05,0,0,38,0,0,0,450,20.4,0,0,OPTIDXNIFTY29-12-2026PE17000.00
NIFTY,index,NIFTY,26202.95,28-Nov-2025 15:30:00,28-Dec-2027,17000,PE,50.05,0,0,189.33333333333334,0,0,0,300,24.55,0,0,OPTIDXNIFTY28-12-2027PE17000.00
NIFTY,index,NIFTY,26202.95,28-Nov-2025 15:30:00,30-Dec-2025,18000,CE,8375.25,305.25,3.7825278810408927,832.3333333333334,0,1,56.49,75,8271.9,8396,75,OPTIDXNIFTY30-12-2025CE18000.00
NIFTY,index,NIFTY,26202.95,28-Nov-2025 15:30:00,30-Dec-2025,18000,PE,2.15,0,0,1918.6666666666667,-98,184,46.15,150,1.9,2.15,1500,OPTIDXNIFTY30-12-2025PE18000.00
NIFTY,index,NIFTY,26202.95,28-Nov-2025 15:30:00,29-Dec-2026,18000,PE,132,0,0,79.33333333333333,0,0,0,375,21.5,0,0,OPTIDXNIFTY29-12-2026PE18000.00
NIFTY,index,NIFTY,26202.95,28-Nov-2025 15:30:00,29-Jun-2027,18000,PE,93.95,0,0,1.3333333333333333,0,0,0,300,25.5,0,0,OPTIDXNIFTY29-06-2027PE18000.00
NIFTY,index,NIFTY,26202.95,28-Nov-2025 15:30:00,28-Dec-2027,18000,PE,116.05,19,19.577537351880476,154,0,0,0,225,31.1,0,0,OPTIDXNIFTY28-12-2027PE18000.00
NIFTY,index,NIFTY,26202.95,28-Nov-2025 15:30:00,26-Dec-2028,18000,PE,250,0,0,1,0,0,0,300,42.7,0,0,OPTIDXNIFTY26-12-2028PE18000.00
NIFTY,index,NIFTY,26202.95,28-Nov-2025 15:30:00,30-Dec-2025,19000,CE,7140,0,0,144.66666666666666,0,0,0,300,7191.7,7430.05,75,OPTIDXNIFTY30-12-2025CE19000.00
NIFTY,index,NIFTY,26202.95,28-Nov-2025 15:30:00,30-Dec-2025,19000,PE,11,8.05,272.8813559322034,4610.333333333333,-79,667,48.14,450,3,8.35,675,OPTIDXNIFTY30-12-2025PE19000.00
NIFTY,index,NIFTY,26202.95,28-Nov-2025 15:30:00,31-Mar-2026,19000,PE,13.75,0.75,5.769230769230769,91,8,38,26.97,375,13.1,14.7,75,OPTIDXNIFTY31-03-2026PE19000.00
NIFTY,index,NIFTY,26202.95,28-Nov-2025 15:30:00,30-Jun-2026,19000,CE,5792,0,0,1.3333333333333333,0,0,0,0,0,0,0,OPTIDXNIFTY30-06-2026CE19000.00
NIFTY,index,NIFTY,26202.95,28-Nov-2025 15:30:00,30-Jun-2026,19000,PE,205.7,0,0,3.3333333333333335,0,0,0,300,20.4,0,0,OPTIDXNIFTY30-06-2026PE19000.00
NIFTY,index,NIFTY,26202.95,28-Nov-2025 15:30:00,29-Dec-2026,19000,CE,7516,0,0,1.6666666666666667,0,0,0,0,0,9425,75,OPTIDXNIFTY29-12-2026CE19000.00
NIFTY,index,NIFTY,26202.95,28-Nov-2025 15:30:00,29-Dec-2026,19000,PE,62.7,0,0,23,0,0,0,375,25.1,0,0,OPTIDXNIFTY29-12-2026PE19000.00
NIFTY,index,NIFTY,26202.95,28-Nov-2025 15:30:00,29-Jun-2027,19000,PE,182.1,0,0,8,0,0,0,300,34.05,0,0,OPTIDXNIFTY29-06-2027PE19000.00
NIFTY,index,NIFTY,26202.95,28-Nov-2025 15:30:00,28-Dec-2027,19000,PE,140.05,0,0,9,0,0,0,225,44.2,0,0,OPTIDXNIFTY28-12-2027PE19000.00
NIFTY,index,NIFTY,26202.95,28-Nov-2025 15:30:00,27-Jun-2028,19000,PE,0,0,0,0,0,0,0,75,30,0,0,OPTIDXNIFTY27-06-2028PE19000.00
NIFTY,index,NIFTY,26202.95,28-Nov-2025 15:30:00,26-Dec-2028,19000,PE,0,0,0,0,0,0,0,225,62.15,0,0,OPTIDXNIFTY26-12-2028PE19000.00
NIFTY,index,NIFTY,26202.95,28-Nov-2025 15:30:00,26-Jun-2029,19000,PE,0,0,0,0,0,0,0,225,68.95,0,0,OPTIDXNIFTY26-06-2029PE19000.00
NIFTY,index,NIFTY,26202.95,28-Nov-2025 15:30:00,24-Dec-2029,19000,PE,0,0,0,0,0,0,0,225,76.05,0,0,OPTIDXNIFTY24-12-2029PE19000.00
NIFTY,index,NIFTY,26202.95,28-Nov-2025 15:30:00,25-Jun-2030,19000,PE,0,0,0,0,0,0,0,225,81.55,0,0,OPTIDXNIFTY25-06-2030PE19000.00
NIFTY,index,NIFTY,26202.95,28-Nov-2025 15:30:00,30-Dec-2025,19500,CE,6660,0,0,14.333333333333334,0,0,0,75,6632.9,7141.85,375,OPTIDXNIFTY30-12-2025CE19500.00
NIFTY,index,NIFTY,26202.95,28-Nov-2025 15:30:00,30-Dec-2025,20000,CE,6360,-20,-0.3134796238244514,4843,-2.6666666666666665,75,0,75,6348.25,6388.1,75,OPTIDXNIFTY30-12-2025CE20000.00
NIFTY,index,NIFTY,26202.95,28-Nov-2025 15:30:00,30-Dec-2025,20000,PE,3.75,0.1499999999999999,4.166666666666664,9419.666666666666,0.3333333333333333,848,36.43,2400,3.75,3.8,300,OPTIDXNIFTY30-12-2025PE20000.00
NIFTY,index,NIFTY,26202.95,28-Nov-2025 15:30:00,31-Mar-2026,20000,PE,15.7,-0.5,-3.08641975308642,1324,-23,88,23.91,150,15.4,15.8,975,OPTIDXNIFTY31-03-2026PE20000.00
NIFTY,index,NIFTY,26202.95,28-Nov-2025 15:30:00,30-Jun-2026,20000,PE,31,-2.700000000000003,-8.011869436201788,5014,22,29,21.48,75,30.4,32,75,OPTIDXNIFTY30-06-2026PE20000.00
NIFTY,index,NIFTY,26202.95,28-Nov-2025 15:30:00,29-Sep-2026,20000,PE,0,0,0,0,0,0,0,750,27.25,0,0,OPTIDXNIFTY29-09-2026PE20000.00
NIFTY,index,NIFTY,26202.95,28-Nov-2025 15:30:00,29-Dec-2026,20000,PE,87,3.8499999999999943,4.630186410102217,507,-10,13,21.34,75,84.1,87,75,OPTIDXNIFTY29-12-2026PE20000.00
NIFTY,index,NIFTY,26202.95,28-Nov-2025 15:30:00,29-Jun-2027,20000,PE,0,0,0,0,0,0,0,75,25,0,0,OPTIDXNIFTY29-06-2027PE20000.00
NIFTY,index,NIFTY,26202.95,28-Nov-2025 15:30:00,28-Dec-2027,20000,PE,251.9,0,0,52.666666666666664,0,0,0,225,68.35,0,0,OPTIDXNIFTY28-12-2027PE20000.00
NIFTY,index,NIFTY,26202.95,28-Nov-2025 15:30:00,27-Jun-2028,20000,PE,400,0,0,0,0,0,0,75,25,0,0,OPTIDXNIFTY27-06-2028PE20000.00
NIFTY,index,NIFTY,26202.95,28-Nov-2025 15:30:00,26-Dec-2028,20000,PE,330,0,0,14.666666666666666,0,0,0,225,102.8,0,0,OPTIDXNIFTY26-12-2028PE20000.00
NIFTY,index,NIFTY,26202.95,28-Nov-2025 15:30:00,26-Jun-2029,20000,PE,0,0,0,0,0,0,0,150,114.4,0,0,OPTIDXNIFTY26-06-2029PE20000.00
NIFTY,index,NIFTY,26202.95,28-Nov-2025 15:30:00,24-Dec-2029,20000,PE,0,0,0,0,0,0,0,150,122.75,0,0,OPTIDXNIFTY24-12-2029PE20000.00
NIFTY,index,NIFTY,26202.95,28-Nov-2025 15:30:00,25-Jun-2030,20000,PE,0,0,0,0,0,0,0,150,128.4,0,0,OPTIDXNIFTY25-06-2030PE20000.00
NIFTY,index,NIFTY,26202.95,28-Nov-2025 15:30:00,30-Dec-2025,21000,CE,5347.7,-15.199999999999818,-0.28342874191202183,5195.666666666667,-6,6,0,75,5353.05,5387.6,75,OPTIDXNIFTY30-12-2025CE21000.00
NIFTY,index,NIFTY,26202.95,28-Nov-2025 15:30:00,30-Dec-2025,21000,PE,4.75,0.2999999999999998,6.741573033707861,18713.666666666668,-191,2609,31.45,5100,4.6,4.75,675,OPTIDXNIFTY30-12-2025PE21000.00
NIFTY,index,NIFTY,26202.95,28-Nov-2025 15:30:00,31-Mar-2026,21000,CE,5705,-11.699999999999818,-0.204663529658716,1190,53,193,0,75,5689.7,5757.9,75,OPTIDXNIFTY31-03-2026CE21000.00
NIFTY,index,NIFTY,26202.95,28-Nov-2025 15:30:00,31-Mar-2026,21000,PE,19,-1.8500000000000014,-8.87290167865708,3019,85,384,21.08,2925,19,19.75,75,OPTIDXNIFTY31-03-2026PE21000.00
NIFTY,index,NIFTY,26202.95,28-Nov-2025 15:30:00,30-Jun-2026,21000,PE,42.7,-2.299999999999997,-5.1111111111111045,5358,35,59,19.72,600,42.65,44.75,225,OPTIDXNIFTY30-06-2026PE21000.00
NIFTY,index,NIFTY,26202.95,28-Nov-2025 15:30:00,29-Sep-2026,21000,PE,0,0,0,0,0,0,0,750,41.55,0,0,OPTIDXNIFTY29-09-2026PE21000.00
NIFTY,index,NIFTY,26202.95,28-Nov-2025 15:30:00,29-Dec-2026,21000,PE,101,7.849999999999994,8.427267847557696,644,14,35,19.59,150,99,101,75,OPTIDXNIFTY29-12-2026PE21000.00
NIFTY,index,NIFTY,26202.95,28-Nov-2025 15:30:00,29-Jun-2027,21000,PE,115.05,0,0,13.666666666666666,0,0,0,225,91.65,0,0,OPTIDXNIFTY29-06-2027PE21000.00
NIFTY,index,NIFTY,26202.95,28-Nov-2025 15:30:00,28-Dec-2027,21000,PE,340,0,0,13.666666666666666,0,0,0,225,125.05,0,0,OPTIDXNIFTY28-12-2027PE21000.00
NIFTY,index,NIFTY,26202.95,28-Nov-2025 15:30:00,27-Jun-2028,21000,PE,0,0,0,0,0,0,0,150,150.4,0,0,OPTIDXNIFTY27-06-2028PE21000.00
NIFTY,index,NIFTY,26202.95,28-Nov-2025 15:30:00,26-Dec-2028,21000,PE,618.05,0,0,16.666666666666668,0,0,0,150,168.7,0,0,OPTIDXNIFTY26-12-2028PE21000.00
NIFTY,index,NIFTY,26202.95,28-Nov-2025 15:30:00,26-Jun-2029,21000,PE,0,0,0,0,0,0,0,75,181.25,0,0,OPTIDXNIFTY26-06-2029PE21000.00
NIFTY,index,NIFTY,26202.95,28-Nov-2025 15:30:00,24-Dec-2029,21000,PE,0,0,0,0,0,0,0,75,189.15,0,0,OPTIDXNIFTY24-12-2029PE21000.00
NIFTY,index,NIFTY,26202.95,28-Nov-2025 15:30:00,25-Jun-2030,21000,PE,0,0,0,0,0,0,0,75,28,0,0,OPTIDXNIFTY25-06-2030PE21000.00
NIFTY,index,NIFTY,26202.95,28-Nov-2025 15:30:00,30-Dec-2025,22000,CE,4385.3,18.650000000000546,0.4271008667972141,5927.666666666667,-4.666666666666667,47,0,75,4380,4393.5,75,OPTIDXNIFTY30-12-2025CE22000.00
NIFTY,index,NIFTY,26202.95,28-Nov-2025 15:30:00,30-Dec-2025,22000,PE,5.55,0.25,4.716981132075472,19623.666666666668,1149.3333333333333,8164,26.2,1125,5.55,5.65,2175,OPTIDXNIFTY30-12-2025PE22000.00
NIFTY,index,NIFTY,26202.95,28-Nov-2025 15:30:00,31-Mar-2026,22000,CE,4772.55,44.94999999999982,0.9507995600304554,133,4,6,0,75,4743.2,4787.65,75,OPTIDXNIFTY31-03-2026CE22000.00
NIFTY,index,NIFTY,26202.95,28-Nov-2025 15:30:00,31-Mar-2026,22000,PE,27.85,-2.849999999999998,-9.28338762214983,5479,21,484,18.83,300,27.5,29,675,OPTIDXNIFTY31-03-2026PE22000.00
NIFTY,index,NIFTY,26202.95,28-Nov-2025 15:30:00,30-Jun-2026,22000,PE,63,-1.2999999999999972,-2.0217729393468074,1116,-184,390,18.21,75,62.35,63.75,75,OPTIDXNIFTY30-06-2026PE22000.00
NIFTY,index,NIFTY,26202.95,28-Nov-2025 15:30:00,29-Sep-2026,22000,PE,0,0,0,0,0,0,0,75,76.9,169.9,75,OPTIDXNIFTY29-09-2026PE22000.00
NIFTY,index,NIFTY,26202.95,28-Nov-2025 15:30:00,29-Dec-2026,22000,CE,5845,245,4.375,33,3,3,0,375,5401.5,0,0,OPTIDXNIFTY29-12-2026CE22000.00
NIFTY,index,NIFTY,26202.95,28-Nov-2025 15:30:00,29-Dec-2026,22000,PE,134.95,13.099999999999994,10.750923266311034,2404.6666666666665,-213,2404,18.44,75,132.2,134.7,75,OPTIDXNIFTY29-12-2026PE22000.00
NIFTY,index,NIFTY,26202.95,28-Nov-2025 15:30:00,29-Jun-2027,22000,PE,0,0,0,0,0,0,0,75,25,0,0,OPTIDXNIFTY29-06-2027PE22000.00
NIFTY,index,NIFTY,26202.95,28-Nov-2025 15:30:00,28-Dec-2027,22000,PE,250,0,0,29.333333333333332,0,0,0,300,209.05,335,225,OPTIDXNIFTY28-12-2027PE22000.00
NIFTY,index,NIFTY,26202.95,28-Nov-2025 15:30:00,27-Jun-2028,22000,PE,470.05,0,0,4.333333333333333,0,0,0,150,244.55,0,0,OPTIDXNIFTY27-06-2028PE22000.00
NIFTY,index,NIFTY,26202.95,28-Nov-2025 15:30:00,26-Dec-2028,22000,PE,447,0,0,5,0,0,0,150,263.45,0,0,OPTIDXNIFTY26-12-2028PE22000.00
NIFTY,index,NIFTY,26202.95,28-Nov-2025 15:30:00,26-Jun-2029,22000,PE,0,0,0,0,0,0,0,75,32,0,0,OPTIDXNIFTY26-06-2029PE22000.00
NIFTY,index,NIFTY,26202.95,28-Nov-2025 15:30:00,24-Dec-2029,22000,PE,0,0,0,0,0,0,0,75,26,0,0,OPTIDXNIFTY24-12-2029PE22000.00
NIFTY,index,NIFTY,26202.95,28-Nov-2025 15:30:00,25-Jun-2030,22000,PE,0,0,0,0,0,0,0,75,40,0,0,OPTIDXNIFTY25-06-2030PE22000.00
NIFTY,index,NIFTY,26202.95,28-Nov-2025 15:30:00,30-Dec-2025,22850,CE,3516.75,-2,-0.056838365896980464,11,0,3,0,1725,3167.75,3574.2,75,OPTIDXNIFTY30-12-2025CE22850.00
NIFTY,index,NIFTY,26202.95,28-Nov-2025 15:30:00,30-Dec-2025,22850,PE,5.7,-2.3,-28.749999999999996,1194,1038,3813,21.43,1800,5.25,7,600,OPTIDXNIFTY30-12-2025PE22850.00
NIFTY,index,NIFTY,26202.95,28-Nov-2025 15:30:00,30-Dec-2025,22900,CE,3454.75,0.6999999999998181,0.020266064475031282,79,2,4,0,1650,3126.6,3551.75,75,OPTIDXNIFTY30-12-2025CE22900.00
NIFTY,index,NIFTY,26202.95,28-Nov-2025 15:30:00,30-Dec-2025,22900,PE,6.8,-1.2500000000000009,-15.527950310559016,2338,773,6356,21.64,750,6.1,6.4,450,OPTIDXNIFTY30-12-2025PE22900.00
NIFTY,index,NIFTY,26202.95,28-Nov-2025 15:30:00,30-Dec-2025,22950,CE,3266.25,-6.400000000000091,-0.19556017294853073,25,0,0,0,1725,3078.25,3531.75,1725,OPTIDXNIFTY30-12-2025CE22950.00
NIFTY,index,NIFTY,26202.95,28-Nov-2025 15:30:00,30-Dec-2025,22950,PE,6.05,-2.6000000000000005,-30.0578034682081,1003,915,2334,21.03,75,5.7,6.95,1125,OPTIDXNIFTY30-12-2025PE22950.00
NIFTY,index,NIFTY,26202.95,28-Nov-2025 15:30:00,30-Dec-2025,23000,CE,3375,-1.75,-0.05182497964018657,10898.333333333334,-96,211,0,75,3377.15,3404.2,75,OPTIDXNIFTY30-12-2025CE23000.00
NIFTY,index,NIFTY,26202.95,28-Nov-2025 15:30:00,30-Dec-2025,23000,PE,7,-0.8499999999999996,-10.828025477707003,36671.666666666664,255.66666666666666,16164,21.15,825,7,7.3,600,OPTIDXNIFTY30-12-2025PE23000.00
NIFTY,index,NIFTY,26202.95,28-Nov-2025 15:30:00,31-Mar-2026,23000,CE,3796.75,-6.349999999999909,-0.16696905156319605,549,34,53,0,75,3794.35,3824.35,75,OPTIDXNIFTY31-03-2026CE23000.00
NIFTY,index,NIFTY,26202.95,28-Nov-2025 15:30:00,31-Mar-2026,23000,PE,45.6,-3.25,-6.653019447287615,6887,52,487,16.86,225,45.6,46,75,OPTIDXNIFTY31-03-2026PE23000.00
NIFTY,index,NIFTY,26202.95,28-Nov-2025 15:30:00,30-Jun-2026,23000,CE,4196.8,9.900000000000546,0.2364517901072523,11,1,1,0,450,4045.1,4561.3,450,OPTIDXNIFTY30-06-2026CE23000.00
NIFTY,index,NIFTY,26202.95,28-Nov-2025 15:30:00,30-Jun-2026,23000,PE,95.1,-5.450000000000003,-5.4201889607160645,3722.3333333333335,183.66666666666666,568,16.76,450,95.1,98,75,OPTIDXNIFTY30-06-2026PE23000.00
NIFTY,index,NIFTY,26202.95,28-Nov-2025 15:30:00,29-Sep-2026,23000,PE,145,-0.30000000000001137,-0.20646937370957424,83,-4,12,17.13,75,144.05,0,0,OPTIDXNIFTY29-09-2026PE23000.00
NIFTY,index,NIFTY,26202.95,28-Nov-2025 15:30:00,29-Dec-2026,23000,CE,4730,0,0,80,0,0,0,0,0,0,0,OPTIDXNIFTY29-12-2026CE23000.00
NIFTY,index,NIFTY,26202.95,28-Nov-2025 15:30:00,29-Dec-2026,23000,PE,173.25,2.1999999999999886,1.2861736334405076,2304.3333333333335,-116,233,17.13,300,172.25,176.8,75,OPTIDXNIFTY29-12-2026PE23000.00
NIFTY,index,NIFTY,26202.95,28-Nov-2025 15:30:00,29-Jun-2027,23000,PE,0,0,0,0,0,0,0,75,30,0,0,OPTIDXNIFTY29-06-2027PE23000.00
NIFTY,index,NIFTY,26202.95,28-Nov-2025 15:30:00,28-Dec-2027,23000,PE,358,0,0,48,0,0,0,300,310.05,0,0,OPTIDXNIFTY28-12-2027PE23000.00
NIFTY,index,NIFTY,26202.95,28-Nov-2025 15:30:00,27-Jun-2028,23000,PE,0,0,0,0,0,0,0,75,35,0,0,OPTIDXNIFTY27-06-2028PE23000.00
NIFTY,index,NIFTY,26202.95,28-Nov-2025 15:30:00,26-Dec-2028,23000,PE,643.65,0,0,43,0,0,0,300,342.05,0,0,OPTIDXNIFTY26-12-2028PE23000.00
NIFTY,index,NIFTY,26202.95,28-Nov-2025 15:30:00,26-Jun-2029,23000,PE,0,0,0,0,0,0,0,75,30,0,0,OPTIDXNIFTY26-06-2029PE23000.00
NIFTY,index,NIFTY,26202.95,28-Nov-2025 15:30:00,24-Dec-2029,23000,PE,550,0,0,34,0,0,0,300,350.05,0,0,OPTIDXNIFTY24-12-2029PE23000.00
NIFTY,index,NIFTY,26202.95,28-Nov-2025 15:30:00,25-Jun-2030,23000,PE,0,0,0,0,0,0,0,75,38,0,0,OPTIDXNIFTY25-06-2030PE23000.00
NIFTY,index,NIFTY,26202.95,28-Nov-2025 15:30:00,30-Dec-2025,23050,CE,3306.4,-12.25,-0.36912600003013274,1,0,0,0,1725,2986.95,3425.3,1725,OPTIDXNIFTY30-12-2025CE23050.00
NIFTY,index,NIFTY,26202.95,28-Nov-2025 15:30:00,30-Dec-2025,23050,PE,6.5,-0.09999999999999964,-1.5151515151515098,904,596,4001,20.65,1125,5.85,7.6,375,OPTIDXNIFTY30-12-2025PE23050.00
NIFTY,index,NIFTY,26202.95,28-Nov-2025 15:30:00,30-Dec-2025,23100,CE,3258.2,0,0,0,0,0,0,1725,2916.05,3370.25,1725,OPTIDXNIFTY30-12-2025CE23100.00
NIFTY,index,NIFTY,26202.95,28-Nov-2025 15:30:00,30-Dec-2025,23100,PE,6.8,-0.2999999999999998,-4.225352112676054,1409,164,5499,20.49,3675,6.8,7.9,375,OPTIDXNIFTY30-12-2025PE23100.00
NIFTY,index,NIFTY,26202.95,28-Nov-2025 15:30:00,30-Dec-2025,23150,CE,3211.2,-5.850000000000364,-0.18184361449154857,148,0,12,0,1275,2897.9,3330.55,75,OPTIDXNIFTY30-12-2025CE23150.00
NIFTY,index,NIFTY,26202.95,28-Nov-2025 15:30:00,30-Dec-2025,23150,PE,8.5,1.9500000000000002,29.77099236641222,883,842,3469,20.84,75,6.1,8.4,75,OPTIDXNIFTY30-12-2025PE23150.00
NIFTY,index,NIFTY,26202.95,28-Nov-2025 15:30:00,30-Dec-2025,23200,CE,3169.8,1.550000000000182,0.048922906967574585,6,0,3,0,1425,2846.15,3277.15,1725,OPTIDXNIFTY30-12-2025CE23200.00
NIFTY,index,NIFTY,26202.95,28-Nov-2025 15:30:00,30-Dec-2025,23200,PE,6.9,-0.34999999999999964,-4.827586206896547,347,-133,1103,19.96,750,6.2,7.9,600,OPTIDXNIFTY30-12-2025PE23200.00
NIFTY,index,NIFTY,26202.95,28-Nov-2025 15:30:00,30-Dec-2025,23250,CE,3110.45,0,0,0,0,0,0,1725,2782.65,3228.15,1725,OPTIDXNIFTY30-12-2025CE23250.00
NIFTY,index,NIFTY,26202.95,28-Nov-2025 15:30:00,30-Dec-2025,23250,PE,6.9,-0.4499999999999993,-6.1224489795918275,119,-23,335,19.67,1050,6.4,9,150,OPTIDXNIFTY30-12-2025PE23250.00
NIFTY,index,NIFTY,26202.95,28-Nov-2025 15:30:00,30-Dec-2025,23300,CE,3063.8,37.70000000000027,1.2458279633852245,63,0,2,0,1275,2751.7,3175.55,1725,OPTIDXNIFTY30-12-2025CE23300.00
NIFTY,index,NIFTY,26202.95,28-Nov-2025 15:30:00,30-Dec-2025,23300,PE,7.2,-0.34999999999999964,-4.635761589403969,176,-97,450,19.5,1800,6.35,7.95,375,OPTIDXNIFTY30-12-2025PE23300.00
NIFTY,index,NIFTY,26202.95,28-Nov-2025 15:30:00,30-Dec-2025,23350,CE,3010.6,-12.25,-0.40524670426915,0,0,0,0,1725,2701.95,3126.95,1725,OPTIDXNIFTY30-12-2025CE23350.00
NIFTY,index,NIFTY,26202.95,28-Nov-2025 15:30:00,30-Dec-2025,23350,PE,7.3,-2.6000000000000005,-26.262626262626267,72,45,145,19.25,675,6.8,8.9,900,OPTIDXNIFTY30-12-2025PE23350.00
NIFTY,index,NIFTY,26202.95,28-Nov-2025 15:30:00,30-Dec-2025,23400,CE,2964.7,2.899999999999636,0.09791343102166371,0,-1,2,0,1725,2630.4,3069.15,1725,OPTIDXNIFTY30-12-2025CE23400.00
NIFTY,index,NIFTY,26202.95,28-Nov-2025 15:30:00,30-Dec-2025,23400,PE,7.4,-1,-11.904761904761903,281,-252,814,18.99,225,7.15,8.5,75,OPTIDXNIFTY30-12-2025PE23400.00
NIFTY,index,NIFTY,26202.95,28-Nov-2025 15:30:00,30-Dec-2025,23450,CE,2918.65,1.150000000000091,0.039417309340191636,19,0,2,0,1050,2577.9,3025.75,1725,OPTIDXNIFTY30-12-2025CE23450.00
NIFTY,index,NIFTY,26202.95,28-Nov-2025 15:30:00,30-Dec-2025,23450,PE,8.05,-0.8499999999999996,-9.550561797752804,40,10,37,18.93,750,7.5,9.7,450,OPTIDXNIFTY30-12-2025PE23450.00
NIFTY,index,NIFTY,26202.95,28-Nov-2025 15:30:00,30-Dec-2025,23500,CE,2877.75,-14.300000000000182,-0.49445894780519634,2527,92,107,0,75,2877.45,2890.25,75,OPTIDXNIFTY30-12-2025CE23500.00
NIFTY,index,NIFTY,26202.95,28-Nov-2025 15:30:00,30-Dec-2025,23500,PE,7.9,-1.25,-13.661202185792348,8595,-618,7408,18.59,225,7.9,8.05,75,OPTIDXNIFTY30-12-2025PE23500.00
NIFTY,index,NIFTY,26202.95,28-Nov-2025 15:30:00,30-Dec-2025,23550,CE,2820.5,-5.150000000000091,-0.18225894926831315,2,0,2,0,1275,2493.1,2919.9,1725,OPTIDXNIFTY30-12-2025CE23550.00
